"ID"	"capt"	"area"	"d18O"	"dist"	"Sr"	"Na"	"Mg"	"Ba"	"Mn"
"BH-01576"	"BEG"	"NRB"	-5.6718493	566.4379931	0.00272115942028985	0.00680685990338164	0.000120945893719807	4.60202898550725e-06	7.38618357487923e-05
"BH-01576"	"BEG"	"NRB"	-5.7494501	606.8978497	0.00280937198067633	0.00598473429951691	0.000121932367149758	5.09386473429952e-06	6.34768115942029e-05
"BH-01576"	"BEG"	"NRB"	-5.8658513	647.3577064	0.00329256038647343	0.00594884057971014	9.83531400966183e-05	5.74260869565217e-06	4.50512077294686e-05
"BH-01576"	"BEG"	"NRB"	-6.0016527	687.817563	0.00314323671497584	0.0065824154589372	8.06729468599034e-05	3.68405797101449e-06	3.9871497584541e-05
"BH-01576"	"BEG"	"NRB"	-5.6330489	728.2774197	0.00304352657004831	0.00636652173913043	8.17367149758454e-05	2.80946859903382e-06	3.72734299516908e-05
"BH-01576"	"BEG"	"NRB"	-5.0995434	769.3802701	0.00296840579710145	0.00613710144927536	7.51289855072464e-05	2.89666666666667e-06	5.60338164251208e-05
"BH-01576"	"BEG"	"NRB"	-3.9743318	809.8401077	0.00350671497584541	0.00629990338164251	6.18574879227053e-05	3.80821256038647e-06	3.37782608695652e-05
"BH-01576"	"BEG"	"NRB"	-3.8676307	850.2999471	0.00341661835748792	0.00581787439613526	4.88980676328502e-05	3.14608695652174e-06	1.03471014492753e-05
"BH-01576"	"BEG"	"NRB"	-3.4214261	889.994382	0.00358497584541063	0.00613874396135266	4.31758454106281e-05	2.88082125603865e-06	5.6380193236715e-06
"BH-01576"	"BEG"	"NRB"	-3.3632255	929.6891954	0.00428666666666667	0.00639333333333333	4.60888888888889e-05	3.91e-06	3.60666666666667e-06
"BH-01580"	"BEG"	"NRB"	-7.873772	0	0.00298444444444444	0.00742777777777778	0.000107644444444444	7.28333333333333e-06	0.000126555555555556
"BH-01580"	"BEG"	"NRB"	-7.7282705	39.62322551	0.00305345679012346	0.00783358024691358	0.000108474074074074	9.77111111111111e-06	0.000121037037037037
"BH-01580"	"BEG"	"NRB"	-10.0562945	79.24645102	0.00307246913580247	0.00823456790123457	9.91753086419753e-05	9.90888888888889e-06	0.000109950617283951
"BH-01580"	"BEG"	"NRB"	-8.1259746	118.6970935	0.00309925925925926	0.00873444444444444	0.000100466666666667	8.19222222222222e-06	7.70037037037037e-05
"BH-01580"	"BEG"	"NRB"	-10.395798	158.3192976	0.00323271604938272	0.00831012345679012	9.53728395061729e-05	9.27950617283951e-06	5.55728395061728e-05
"BH-01580"	"BEG"	"NRB"	-7.9804731	197.9419107	0.00318913580246914	0.00842123456790123	8.89382716049383e-05	7.56839506172839e-06	4.77148148148148e-05
"BH-01580"	"BEG"	"NRB"	-7.9610729	237.394187	0.00300481481481482	0.00753777777777778	9.18111111111111e-05	5.43666666666667e-06	4.33592592592593e-05
"BH-01580"	"BEG"	"NRB"	-8.9310829	277.016245	0.00345320987654321	0.00759901234567901	9.18481481481481e-05	7.3079012345679e-06	6.7979012345679e-05
"BH-01580"	"BEG"	"NRB"	-7.2626657	316.6385952	0.00362197530864198	0.00798296296296296	0.000107854320987654	5.76197530864198e-06	7.33395061728395e-05
"BH-01580"	"BEG"	"NRB"	-8.4751782	356.0912804	0.00401555555555556	0.00775777777777778	0.000109311111111111	5.70444444444444e-06	7.03555555555556e-05
"BH-01580"	"BEG"	"NRB"	-7.776771	395.71328	0.00381259259259259	0.00819320987654321	8.78827160493827e-05	5.05888888888889e-06	6.71074074074074e-05
"BH-01580"	"BEG"	"NRB"	-7.4275674	436.1524963	0.00307358024691358	0.00848320987654321	8.65716049382716e-05	4.15506172839506e-06	5.6083950617284e-05
"BH-01580"	"BEG"	"NRB"	-6.9522625	476.7598976	0.00317555555555556	0.00825185185185185	8.61444444444444e-05	4.30407407407407e-06	4.51481481481481e-05
"BH-01580"	"BEG"	"NRB"	-7.3208663	517.3673743	0.00293308641975309	0.00786802469135802	7.86197530864197e-05	4.17777777777778e-06	6.69444444444445e-05
"BH-01580"	"BEG"	"NRB"	-6.4284571	557.8073144	0.00305864197530864	0.00784222222222222	7.95975308641975e-05	3.92160493827161e-06	5.86987654320988e-05
"BH-01580"	"BEG"	"NRB"	-6.3799566	598.414572	0.00336851851851852	0.00795148148148148	6.80555555555556e-05	4.56925925925926e-06	3.35888888888889e-05
"BH-01580"	"BEG"	"NRB"	-6.3314561	639.0219089	0.00417333333333333	0.00759135802469136	5.83604938271605e-05	5.01913580246914e-06	1.07717283950617e-05
"BH-01580"	"BEG"	"NRB"	-5.1868443	679.4622874	0.00436666666666667	0.00750061728395062	5.42901234567901e-05	5.01234567901234e-06	1.75616049382716e-05
"BH-01580"	"BEG"	"NRB"	-4.4205364	720.0694411	0.00384333333333333	0.00707666666666667	6.15111111111111e-05	5.10111111111111e-06	2.98e-05
"BH-01582"	"BEG"	"NRB"	-7.4178673	0	0.00498	0.0101711111111111	9.85777777777778e-05	1.40222222222222e-05	4.80222222222222e-05
"BH-01582"	"BEG"	"NRB"	-7.6991702	39.62322551	0.0040097037037037	0.00834518518518518	8.13311111111111e-05	8.84696296296296e-06	4.50585185185185e-05
"BH-01582"	"BEG"	"NRB"	-7.6118693	79.24645102	0.00298644444444444	0.00771651851851852	7.59925925925926e-05	5.68688888888889e-06	5.18340740740741e-05
"BH-01582"	"BEG"	"NRB"	-7.4760679	118.8696765	0.00276644444444444	0.00892866666666667	8.49111111111111e-05	6.21666666666667e-06	9.11222222222222e-05
"BH-01582"	"BEG"	"NRB"	-6.6515594	158.492902	0.00274503703703704	0.00976977777777778	9.87777777777778e-05	7.8702962962963e-06	0.000135274074074074
"BH-01582"	"BEG"	"NRB"	-8.4945784	198.1161276	0.00306148148148148	0.0110303703703704	9.83259259259259e-05	9.66925925925926e-06	0.000134703703703704
"BH-01582"	"BEG"	"NRB"	-9.9592935	237.7393531	0.00310511111111111	0.0110755555555556	9.52088888888889e-05	7.66111111111111e-06	9.07866666666667e-05
"BH-01582"	"BEG"	"NRB"	-9.3578873	277.3625786	0.00260177777777778	0.00964955555555556	8.28274074074074e-05	5.14422222222222e-06	4.8797037037037e-05
"BH-01582"	"BEG"	"NRB"	-6.6903598	316.9858041	0.00281296296296296	0.00932088888888889	9.10955555555556e-05	5.582e-06	4.85407407407407e-05
"BH-01582"	"BEG"	"NRB"	-6.6224591	356.6090296	0.00279422222222222	0.00913444444444445	8.62266666666667e-05	5.49355555555556e-06	4.83866666666667e-05
"BH-01582"	"BEG"	"NRB"	-7.4469676	396.2322551	0.00354851851851852	0.00902333333333333	7.16e-05	5.96481481481481e-06	4.66740740740741e-05
"BH-01582"	"BEG"	"NRB"	-6.4381572	435.8554806	0.00321814814814815	0.00820592592592592	5.80459259259259e-05	5.09511111111111e-06	3.68940740740741e-05
"BH-01582"	"BEG"	"NRB"	-6.1568543	475.4787061	0.00282244444444444	0.007992	5.65755555555556e-05	4.32644444444445e-06	4.10711111111111e-05
"BH-01582"	"BEG"	"NRB"	-4.8376407	515.1019317	0.00268674074074074	0.00705155555555556	5.29125925925926e-05	3.23622222222222e-06	2.77303703703704e-05
"BH-01582"	"BEG"	"NRB"	-4.672739	554.0442221	0.00304096296296296	0.00702622222222222	4.46955555555556e-05	3.46014814814815e-06	1.35774814814815e-05
"BH-01582"	"BEG"	"NRB"	-3.8482305	593.6674153	0.00403777777777778	0.00762222222222222	3.64111111111111e-05	5.46555555555556e-06	9.38222222222222e-06
"BH-01585"	"WB"	"NRB"	-8.3102765	0	0.00278111111111111	0.00792777777777778	0.000117688888888889	5.64222222222222e-06	4.50111111111111e-05
"BH-01585"	"WB"	"NRB"	-8.0580739	40.80441153	0.00322744444444444	0.00818966666666667	0.000104644444444444	1.01788888888889e-05	5.97977777777778e-05
"BH-01585"	"WB"	"NRB"	-9.3384871	81.60882305	0.00334533333333333	0.00798266666666667	0.000115177777777778	8.296e-06	5.18911111111111e-05
"BH-01585"	"WB"	"NRB"	-8.5624791	122.4132346	0.00320966666666667	0.00783522222222222	0.000113824444444444	6.64966666666667e-06	6.40088888888889e-05
"BH-01585"	"WB"	"NRB"	-10.5218993	163.2176461	0.00334977777777778	0.00850177777777778	0.00010274	5.92088888888889e-06	5.88533333333333e-05
"BH-01585"	"WB"	"NRB"	-8.4460779	204.0220576	0.00300777777777778	0.00757833333333333	8.73888888888889e-05	5.51777777777778e-06	5.45333333333333e-05
"BH-01585"	"WB"	"NRB"	-7.9222725	244.8264692	0.00279577777777778	0.00748133333333333	8.042e-05	4.77711111111111e-06	4.78911111111111e-05
"BH-01585"	"WB"	"NRB"	-8.7273808	285.6308807	0.00291355555555556	0.00765888888888889	7.56255555555555e-05	4.62e-06	3.49355555555556e-05
"BH-01585"	"WB"	"NRB"	-8.7952815	326.4352922	0.00374288888888889	0.00823466666666667	7.154e-05	5.26733333333333e-06	2.70755555555556e-05
"BH-01585"	"WB"	"NRB"	-7.097764	367.2397037	0.00427244444444444	0.00784277777777778	5.263e-05	5.89388888888889e-06	1.88177777777778e-05
"BH-01585"	"WB"	"NRB"	-5.642749	408.0441153	0.00432888888888889	0.00725444444444444	4.78e-05	6.47111111111111e-06	1.19555555555556e-05
"BH-01588"	"KJB"	"NRB"	-6.2053548	0	0.00330111111111111	0.00908666666666667	8.07e-05	1.21777777777778e-05	7.09555555555556e-05
"BH-01588"	"KJB"	"NRB"	-7.0492635	78.40918314	0.00374282828282828	0.0095140404040404	8.10737373737374e-05	1.74030303030303e-05	8.23949494949495e-05
"BH-01588"	"KJB"	"NRB"	-6.2150549	118.4060809	0.00469373737373737	0.00952	7.57868686868687e-05	2.39444444444444e-05	0.000110364646464646
"BH-01588"	"KJB"	"NRB"	-6.806761	157.6102789	0.00484333333333333	0.00918828282828283	7.63747474747475e-05	2.08131313131313e-05	9.66232323232323e-05
"BH-01588"	"KJB"	"NRB"	-6.9619626	196.8146336	0.00421868686868687	0.00862151515151515	6.98626262626263e-05	1.58189898989899e-05	6.32979797979798e-05
"BH-01588"	"KJB"	"NRB"	-7.1656647	236.019067	0.00348909090909091	0.0076530303030303	6.0579797979798e-05	9.96171717171717e-06	5.30191919191919e-05
"BH-01588"	"KJB"	"NRB"	-6.5642585	275.2235455	0.00390626262626263	0.00716828282828283	5.16272727272727e-05	1.47643434343434e-05	5.74747474747475e-05
"BH-01588"	"KJB"	"NRB"	-5.9725524	314.4280522	0.00392212121212121	0.00690434343434343	5.12767676767677e-05	1.14636363636364e-05	5.86969696969697e-05
"BH-01588"	"KJB"	"NRB"	-5.9919526	353.6325777	0.00405989898989899	0.00701525252525253	5.00060606060606e-05	8.85454545454545e-06	5.14656565656566e-05
"BH-01588"	"KJB"	"NRB"	-5.448747	393.6292672	0.00397838383838384	0.00647212121212121	4.18848484848485e-05	8.76888888888889e-06	3.50838383838384e-05
"BH-01588"	"KJB"	"NRB"	-5.3420459	432.8336863	0.00437090909090909	0.00643646464646465	3.76030303030303e-05	6.43959595959596e-06	1.50436363636364e-05
"BH-01588"	"KJB"	"NRB"	-4.0325324	472.0381341	0.00529777777777778	0.00674111111111111	3.46444444444445e-05	6.93777777777778e-06	6.49e-06
"BH-01594"	"WB"	"NRB"	-8.7273808	0	0.00337777777777778	0.00845555555555556	0.000100811111111111	5.79111111111111e-06	5.63666666666667e-05
"BH-01594"	"WB"	"NRB"	-8.6206797	40.01249805	0.00309272727272727	0.00855888888888889	0.000109889898989899	6.11757575757576e-06	6.46414141414141e-05
"BH-01594"	"WB"	"NRB"	-8.7661812	81.09870529	0.00324353535353535	0.0080230303030303	0.000102590909090909	4.97181818181818e-06	5.66545454545455e-05
"BH-01594"	"WB"	"NRB"	-9.0668843	121.1032617	0.00336939393939394	0.00761949494949495	9.63252525252525e-05	4.48949494949495e-06	3.98979797979798e-05
"BH-01594"	"WB"	"NRB"	-8.1841752	161.1986352	0.00320131313131313	0.00748606060606061	0.000109494949494949	4.56282828282828e-06	3.5859595959596e-05
"BH-01594"	"WB"	"NRB"	-8.6109796	201.2013916	0.00290747474747475	0.00733989898989899	0.000104973737373737	3.75656565656566e-06	3.3079797979798e-05
"BH-01594"	"WB"	"NRB"	-8.1356747	242.249871	0.00337818181818182	0.00735181818181818	0.000112640404040404	5.34161616161616e-06	3.86151515151515e-05
"BH-01594"	"WB"	"NRB"	-8.6691802	282.2994864	0.00314979797979798	0.0076179797979798	0.000110414141414141	4.62454545454545e-06	3.08686868686869e-05
"BH-01594"	"WB"	"NRB"	-8.7855814	322.3491895	0.00309383838383838	0.00819626262626263	0.000110355555555556	3.57727272727273e-06	2.61333333333333e-05
"BH-01594"	"WB"	"NRB"	-8.9795834	363.3978536	0.00347545454545455	0.00823121212121212	0.000117658585858586	4.79424242424242e-06	4.77979797979798e-05
"BH-01594"	"WB"	"NRB"	-8.7661812	403.4476422	0.00370141414141414	0.0079930303030303	0.000115751515151515	4.81636363636364e-06	3.45424242424242e-05
"BH-01594"	"WB"	"NRB"	-8.6109796	443.4974634	0.00409222222222222	0.00776	0.000119933333333333	4.48222222222222e-06	3.44555555555556e-05
"BH-01594"	"WB"	"NRB"	-8.7661812	483.547309	0.00457525252525253	0.00750808080808081	0.000130868686868687	4.86262626262626e-06	4.76747474747475e-05
"BH-01594"	"WB"	"NRB"	-8.8243818	524.5960351	0.00452434343434343	0.00740141414141414	0.000106343434343434	4.40181818181818e-06	3.60353535353535e-05
"BH-01594"	"WB"	"NRB"	-8.3975774	564.6459067	0.00445393939393939	0.00703484848484848	9.94575757575758e-05	4.8040404040404e-06	2.79676767676768e-05
"BH-01594"	"WB"	"NRB"	-7.485768	604.6957913	0.00371747474747475	0.00668070707070707	9.1040404040404e-05	3.93414141414141e-06	2.07838383838384e-05
"BH-01594"	"WB"	"NRB"	-7.776771	644.7456863	0.00366969696969697	0.0074620202020202	9.86575757575758e-05	3.75858585858586e-06	3.06444444444444e-05
"BH-01594"	"WB"	"NRB"	-7.1850649	685.7944298	0.0035479797979798	0.00726565656565657	9.18787878787879e-05	3.54070707070707e-06	2.50191919191919e-05
"BH-01594"	"WB"	"NRB"	-7.1656647	725.8443359	0.00372535353535354	0.0065959595959596	9.26050505050505e-05	3.68545454545455e-06	1.72666666666667e-05
"BH-01594"	"WB"	"NRB"	-6.6709596	765.8942486	0.00339888888888889	0.0062140404040404	8.39888888888889e-05	3.76474747474748e-06	1.75408080808081e-05
"BH-01594"	"WB"	"NRB"	-5.9240519	805.9441668	0.00372191919191919	0.0065159595959596	7.51767676767677e-05	3.32424242424242e-06	7.96989898989899e-06
"BH-01594"	"WB"	"NRB"	-5.7300499	846.9450986	0.00439939393939394	0.00607989898989899	5.86323232323232e-05	4.02585858585859e-06	4.35010101010101e-06
"BH-01594"	"WB"	"NRB"	-4.3914361	886.9949267	0.00471777777777778	0.00605888888888889	5.42222222222222e-05	5.60444444444444e-06	7.33888888888889e-06
"BH-01595"	"WB"	"NRB"	-8.2423758	0	0.00291	0.00715666666666667	9.67e-05	3.66888888888889e-06	6.61222222222222e-05
"BH-01595"	"WB"	"NRB"	-7.8834721	40.19950248	0.00280074074074074	0.00727777777777778	9.40666666666667e-05	3.64296296296296e-06	6.1237037037037e-05
"BH-01595"	"WB"	"NRB"	-7.9416727	80.30566605	0.00284666666666667	0.00747518518518518	0.000101025925925926	3.88555555555556e-06	5.85740740740741e-05
"BH-01595"	"WB"	"NRB"	-7.5245684	120.503112	0.00290444444444444	0.00790888888888889	0.0001167	3.69666666666667e-06	6.65555555555555e-05
"BH-01595"	"WB"	"NRB"	-7.6118693	161.697248	0.00305148148148148	0.00763555555555556	0.00013437037037037	4.0662962962963e-06	7.71111111111111e-05
"BH-01595"	"WB"	"NRB"	-7.6700699	202.8915967	0.00291074074074074	0.00708037037037037	0.000131185185185185	4.06962962962963e-06	0.000100322222222222
"BH-01595"	"WB"	"NRB"	-7.9125724	244.0860504	0.00296666666666667	0.00717777777777778	0.000119	3.24333333333333e-06	9.90111111111111e-05
"BH-01595"	"WB"	"NRB"	-6.9328623	285.2805637	0.00311703703703704	0.0075437037037037	0.000105655555555556	3.61814814814815e-06	5.88296296296296e-05
"BH-01595"	"WB"	"NRB"	-6.3896567	326.3816784	0.00312074074074074	0.00760481481481481	0.000112777777777778	3.11962962962963e-06	5.67814814814815e-05
"BH-01595"	"WB"	"NRB"	-6.4575574	367.5758425	0.00326888888888889	0.00756444444444444	0.0001161	4.33222222222222e-06	5.54333333333333e-05
"BH-01595"	"WB"	"NRB"	-7.1365644	408.7701065	0.00316703703703704	0.00727925925925926	0.000105574074074074	4.04740740740741e-06	5.22111111111111e-05
"BH-01595"	"WB"	"NRB"	-7.1365644	449.964443	0.0028337037037037	0.0074262962962963	0.000105818518518519	2.59444444444444e-06	5.4462962962963e-05
"BH-01595"	"WB"	"NRB"	-6.4284571	491.1588338	0.00318666666666667	0.00725222222222222	9.99444444444444e-05	2.92222222222222e-06	4.76e-05
"BH-01595"	"WB"	"NRB"	-6.0501532	532.3532662	0.00320296296296296	0.00696777777777778	7.76629629629629e-05	2.66259259259259e-06	3.62037037037037e-05
"BH-01595"	"WB"	"NRB"	-5.2838453	573.4544446	0.00370333333333334	0.00683	5.30148148148148e-05	2.11592592592593e-06	1.81748148148148e-05
"BH-01595"	"WB"	"NRB"	-4.478737	614.6486801	0.00445555555555556	0.00706777777777778	5.69666666666667e-05	2.90333333333333e-06	1.20411111111111e-05
"BH-01596"	"GJB"	"NRB"	-10.5412995	0	0.00384	0.00804555555555556	0.000136111111111111	6.41333333333333e-06	0.000159
"BH-01596"	"GJB"	"NRB"	-8.3296767	40.70626487	0.0032859595959596	0.00831414141414141	0.000140343434343434	6.64050505050505e-06	0.000157276767676768
"BH-01596"	"GJB"	"NRB"	-7.6991702	81.41252975	0.00278757575757576	0.00793181818181818	0.000122575757575758	4.98050505050505e-06	6.38707070707071e-05
"BH-01596"	"GJB"	"NRB"	-7.970773	122.1187946	0.00288383838383838	0.00802979797979798	0.000127414141414141	5.03222222222222e-06	7.92959595959596e-05
"BH-01596"	"GJB"	"NRB"	-7.9222725	162.3607095	0.00290575757575758	0.00870515151515152	0.000126808080808081	4.79585858585859e-06	0.000114170707070707
"BH-01596"	"GJB"	"NRB"	-8.5236787	203.0664916	0.00292484848484848	0.00824888888888889	0.00011500404040404	4.65191919191919e-06	0.000109850505050505
"BH-01596"	"GJB"	"NRB"	-7.4663678	243.7724349	0.00311525252525253	0.00808030303030303	0.000111284848484848	4.82777777777778e-06	6.38585858585859e-05
"BH-01596"	"GJB"	"NRB"	-7.291766	284.4784702	0.00321868686868687	0.00764363636363636	0.000123464646464646	5.4130303030303e-06	4.12090909090909e-05
"BH-01596"	"GJB"	"NRB"	-7.2723658	324.7214191	0.00280949494949495	0.00802212121212121	0.000111556565656566	3.59141414141414e-06	3.27454545454545e-05
"BH-01596"	"GJB"	"NRB"	-7.2432655	365.4271473	0.00245292929292929	0.00694767676767677	0.000112050505050505	2.79060606060606e-06	3.46232323232323e-05
"BH-01596"	"GJB"	"NRB"	-8.0386737	406.1329831	0.00287323232323232	0.00667585858585859	0.000120717171717172	3.63717171717172e-06	4.05171717171717e-05
"BH-01596"	"GJB"	"NRB"	-7.7185704	446.8388971	0.00288222222222222	0.00676555555555556	0.000119111111111111	3.76111111111111e-06	2.98666666666667e-05
"BH-01596"	"GJB"	"NRB"	-7.2432655	487.0821286	0.0028579797979798	0.0067910101010101	0.000103033333333333	3.18949494949495e-06	3.04313131313131e-05
"BH-01596"	"GJB"	"NRB"	-7.3790669	527.7878362	0.00313666666666667	0.00737888888888889	0.000104082828282828	2.7210101010101e-06	2.8440404040404e-05
"BH-01596"	"GJB"	"NRB"	-6.8455614	568.4936235	0.00272040404040404	0.00709777777777778	9.82191919191919e-05	2.56686868686869e-06	2.43858585858586e-05
"BH-01596"	"GJB"	"NRB"	-5.9822525	609.1994747	0.00274141414141414	0.00713666666666667	0.000106683838383838	3.04959595959596e-06	3.0530303030303e-05
"BH-01596"	"GJB"	"NRB"	-6.1374541	649.4428381	0.00278656565656566	0.00711020202020202	8.66747474747475e-05	2.46353535353535e-06	4.17161616161616e-05
"BH-01596"	"GJB"	"NRB"	-5.5651482	690.1485347	0.00285262626262626	0.00663686868686869	6.20171717171717e-05	1.92222222222222e-06	3.49565656565657e-05
"BH-01596"	"GJB"	"NRB"	-5.2450449	730.8542946	0.00247353535353535	0.00656414141414141	6.50191919191919e-05	1.89818181818182e-06	3.03434343434343e-05
"BH-01596"	"GJB"	"NRB"	-4.4981372	771.5601078	0.00340464646464646	0.00671474747474747	6.11313131313131e-05	2.52535353535354e-06	1.54569696969697e-05
"BH-01596"	"GJB"	"NRB"	-4.6048383	811.8035477	0.00429969696969697	0.00699747474747475	5.82333333333333e-05	3.55777777777778e-06	5.8080303030303e-06
"BH-01596"	"GJB"	"NRB"	-3.8094301	852.5092375	0.00428606060606061	0.00717010101010101	5.57424242424242e-05	3.39484848484848e-06	7.02141414141414e-06
"BH-01596"	"GJB"	"NRB"	-3.1304231	893.2149797	0.00389222222222222	0.00738777777777778	6.53e-05	3.38111111111111e-06	1.20955555555556e-05
"BH-01598"	"GJB"	"NRB"	-6.3896567	0	0.00544222222222222	0.00913888888888889	9.32555555555556e-05	1.49666666666667e-05	0.000269444444444444
"BH-01598"	"GJB"	"NRB"	-6.8358613	39.56008089	0.00471555555555555	0.00887037037037037	9.73666666666667e-05	1.15959259259259e-05	0.000223222222222222
"BH-01598"	"GJB"	"NRB"	-7.0201632	79.40403012	0.00392407407407407	0.00845703703703704	9.12814814814815e-05	9.52333333333333e-06	0.00017962962962963
"BH-01598"	"GJB"	"NRB"	-6.4090569	118.9621789	0.00377111111111111	0.00858777777777778	0.000116022222222222	7.91111111111111e-06	0.000144888888888889
"BH-01598"	"GJB"	"NRB"	-6.2732555	157.5626859	0.00344185185185185	0.00860259259259259	0.000103518518518519	8.43e-06	0.000113807407407407
"BH-01598"	"GJB"	"NRB"	-7.1850649	197.1217898	0.00269888888888889	0.00817185185185185	8.26111111111111e-05	5.20666666666667e-06	5.83518518518519e-05
"BH-01598"	"GJB"	"NRB"	-6.5739586	236.6812202	0.00291777777777778	0.00823777777777778	8.84222222222222e-05	5.60888888888889e-06	5.14555555555556e-05
"BH-01598"	"GJB"	"NRB"	-7.0880639	276.240837	0.00319666666666667	0.00845407407407408	8.69e-05	6.68259259259259e-06	5.52444444444445e-05
"BH-01598"	"GJB"	"NRB"	-6.0210529	315.80057	0.00315962962962963	0.00843925925925926	9.04296296296296e-05	5.07814814814815e-06	7.42592592592593e-05
"BH-01598"	"GJB"	"NRB"	-7.2044651	355.3603805	0.00321222222222222	0.00813444444444445	8.52111111111111e-05	5.30111111111111e-06	8.20555555555556e-05
"BH-01598"	"GJB"	"NRB"	-6.9619626	393.9606579	0.00307111111111111	0.00803555555555556	7.47851851851852e-05	4.65666666666667e-06	0.000106433333333333
"BH-01598"	"GJB"	"NRB"	-5.6912495	433.5204724	0.00322481481481481	0.00821333333333333	7.13222222222222e-05	5.91e-06	0.000122496296296296
"BH-01598"	"GJB"	"NRB"	-6.1568543	473.0803314	0.00297222222222222	0.00786	8.37777777777778e-05	4.55e-06	0.000115788888888889
"BH-01598"	"GJB"	"NRB"	-5.9628523	512.6402247	0.00280222222222222	0.00701259259259259	8.29296296296296e-05	4.34592592592593e-06	0.000111151851851852
"BH-01598"	"GJB"	"NRB"	-5.7591502	552.4816739	0.00310666666666667	0.00752259259259259	8.04962962962963e-05	4.73444444444444e-06	8.55185185185185e-05
"BH-01598"	"GJB"	"NRB"	-5.7591502	592.0413837	0.00305666666666667	0.00754777777777778	7.91e-05	2.63333333333333e-06	8.82111111111111e-05
"BH-01598"	"GJB"	"NRB"	-4.8473408	630.6417366	0.00324444444444444	0.00728074074074074	6.45555555555555e-05	3.40074074074074e-06	6.69037037037037e-05
"BH-01598"	"GJB"	"NRB"	-3.8191302	670.2014622	0.0040562962962963	0.00693111111111111	5.74037037037037e-05	4.12925925925926e-06	2.50407407407407e-05
"BH-01598"	"GJB"	"NRB"	-2.8491202	709.7612275	0.00490111111111111	0.00656888888888889	4.73333333333333e-05	5.99777777777778e-06	1.45111111111111e-05
"BH-01713"	"SB"	"WRB"	-5.6718493	0	0.00407222222222222	0.00704555555555555	8.81555555555556e-05	9.86222222222222e-06	8.80666666666667e-05
"BH-01713"	"SB"	"WRB"	-6.3023558	39.69886648	0.00372493827160494	0.00714148148148148	8.36123456790123e-05	7.52691358024691e-06	7.92938271604938e-05
"BH-01713"	"SB"	"WRB"	-6.0404531	80.8084154	0.00379123456790124	0.00727617283950617	9.9158024691358e-05	8.44148148148148e-06	8.20234567901235e-05
"BH-01713"	"SB"	"WRB"	-5.5069476	120.5072612	0.00394740740740741	0.00755666666666667	9.48962962962963e-05	9.4137037037037e-06	8.57259259259259e-05
"BH-01713"	"SB"	"WRB"	-5.9240519	160.9627286	0.0037158024691358	0.0073720987654321	8.65382716049383e-05	8.50728395061728e-06	8.34086419753086e-05
"BH-01713"	"SB"	"WRB"	-6.0210529	201.3156725	0.00336703703703704	0.00755703703703704	9.31518518518519e-05	6.29888888888889e-06	6.80962962962963e-05
"BH-01713"	"SB"	"WRB"	-5.9434521	241.7705524	0.00327185185185185	0.0074637037037037	0.000106333333333333	6.21296296296296e-06	7.12074074074074e-05
"BH-01713"	"SB"	"WRB"	-5.9531522	322.5786726	0.00309901234567901	0.00778691358024691	0.000110803703703704	6.66382716049383e-06	8.53259259259259e-05
"BH-01713"	"SB"	"WRB"	-5.6621492	362.2775179	0.0031841975308642	0.00831938271604938	0.000122654320987654	6.78506172839506e-06	0.000103054320987654
"BH-01713"	"SB"	"WRB"	-6.7679606	402.7331623	0.00344111111111111	0.00746444444444444	0.000102855555555556	7.92444444444444e-06	7.52222222222222e-05
"BH-01713"	"SB"	"WRB"	-5.6621492	443.0857705	0.00361246913580247	0.0069162962962963	0.000113308641975309	1.04337037037037e-05	7.28938271604938e-05
"BH-01713"	"SB"	"WRB"	-6.5351582	483.5411048	0.00417271604938272	0.00799666666666667	0.000112283950617284	9.95851851851853e-06	7.89876543209877e-05
"BH-01713"	"SB"	"WRB"	-6.3605564	523.9971374	0.00373333333333333	0.00691259259259259	0.000101937037037037	8.26148148148148e-06	7.82e-05
"BH-01713"	"SB"	"WRB"	-5.0316427	564.3491827	0.00360172839506173	0.00686481481481481	8.85641975308642e-05	8.0979012345679e-06	8.27530864197531e-05
"BH-01713"	"SB"	"WRB"	-5.5845484	604.8049272	0.00314617283950617	0.00690320987654321	7.37197530864197e-05	4.75456790123457e-06	4.47530864197531e-05
"BH-01713"	"SB"	"WRB"	-4.3720359	644.503685	0.00308703703703704	0.00686185185185185	7.17814814814815e-05	3.80074074074074e-06	4.26037037037037e-05
"BH-01713"	"SB"	"WRB"	-4.6145384	685.6128645	0.00351197530864197	0.00677358024691358	6.74185185185185e-05	4.04444444444444e-06	2.5920987654321e-05
"BH-01713"	"SB"	"WRB"	-5.0898433	725.3116572	0.00393148148148148	0.00660234567901235	5.0820987654321e-05	4.58444444444444e-06	1.52985185185185e-05
"BH-01713"	"SB"	"WRB"	-4.478737	765.7675888	0.00350777777777778	0.00651444444444444	4.77666666666667e-05	4.74888888888889e-06	7.04444444444444e-06
"BH-01717"	"BEG"	"NRB"	-7.4566677	0	0.00289555555555556	0.00787555555555556	7.75555555555556e-05	6.84111111111111e-06	0.000152444444444444
"BH-01717"	"BEG"	"NRB"	-6.8649616	40	0.00282	0.00799	8.33111111111111e-05	6.20222222222222e-06	0.000132444444444444
"BH-01717"	"BEG"	"NRB"	-7.3305664	80	0.00303	0.00819555555555556	8.78666666666667e-05	6.71e-06	0.000151222222222222
