"ID"	"age"	"cohort"	"capt"	"TL"	"weigth"	"sex"	"date"	"core"	"i"	"year"	"increment"	"quality"	"rad"
"BH-00689"	1	2019	"WB"	600	NA	"m"	2020-03-01	418.6	"1"	2020	559.9	3	559.9
"BH-00689"	1	2019	"WB"	600	NA	"m"	2020-03-01	418.6	"edge"	NA	304	3	863.9
"BH-01889"	4	2016	"GB"	837	NA	"f"	2020-11-27	739.5	"core"	NA	NA	3	NA
"BH-01889"	4	2016	"GB"	837	NA	"f"	2020-11-27	739.5	"1"	2017	669.5	3	669.5
"BH-01889"	4	2016	"GB"	837	NA	"f"	2020-11-27	739.5	"2"	2018	251	3	920.5
"BH-01889"	4	2016	"GB"	837	NA	"f"	2020-11-27	739.5	"3"	2019	228.2	3	1148.7
"BH-01889"	4	2016	"GB"	837	NA	"f"	2020-11-27	739.5	"4"	2020	161.3	3	1310
"BH-01889"	4	2016	"GB"	837	NA	"f"	2020-11-27	739.5	"edge"	NA	73.1	3	1383.1
"BH-01819"	5	2015	"KB"	680	2800	"m"	2020-02-27	506.3	"core"	NA	NA	3	NA
"BH-01819"	5	2015	"KB"	680	2800	"m"	2020-02-27	506.3	"1"	2016	380.5	3	380.5
"BH-01819"	5	2015	"KB"	680	2800	"m"	2020-02-27	506.3	"2"	2017	163.3	3	543.8
"BH-01819"	5	2015	"KB"	680	2800	"m"	2020-02-27	506.3	"3"	2018	157.4	3	701.2
"BH-01819"	5	2015	"KB"	680	2800	"m"	2020-02-27	506.3	"4"	2019	143.1	3	844.3
"BH-01819"	5	2015	"KB"	680	2800	"m"	2020-02-27	506.3	"5"	2020	125.8	3	970.1
"BH-01819"	5	2015	"KB"	680	2800	"m"	2020-02-27	506.3	"edge"	NA	156	3	1126.1
"BH-01883"	5	2015	"GB"	870	NA	"f"	2020-11-12	412.6	"core"	NA	NA	3	NA
"BH-01883"	5	2015	"GB"	870	NA	"f"	2020-11-12	412.6	"1"	2016	452.9	3	452.9
"BH-01883"	5	2015	"GB"	870	NA	"f"	2020-11-12	412.6	"2"	2017	250.4	3	703.3
"BH-01883"	5	2015	"GB"	870	NA	"f"	2020-11-12	412.6	"3"	2018	198.8	3	902.1
"BH-01883"	5	2015	"GB"	870	NA	"f"	2020-11-12	412.6	"4"	2019	131.5	3	1033.6
"BH-01883"	5	2015	"GB"	870	NA	"f"	2020-11-12	412.6	"5"	2020	168.9	3	1202.5
"BH-01883"	5	2015	"GB"	870	NA	"f"	2020-11-12	412.6	"edge"	NA	207.5	3	1410
"BH-01812"	6	2014	"SB"	1020	8900	"f"	2019-11-22	271.6	"core"	NA	NA	3	NA
"BH-01812"	6	2014	"SB"	1020	8900	"f"	2019-11-22	271.6	"1"	2015	392	3	392
"BH-01812"	6	2014	"SB"	1020	8900	"f"	2019-11-22	271.6	"2"	2016	424.1	3	816.1
"BH-01812"	6	2014	"SB"	1020	8900	"f"	2019-11-22	271.6	"3"	2017	238.1	3	1054.2
"BH-01812"	6	2014	"SB"	1020	8900	"f"	2019-11-22	271.6	"4"	2018	84.5	3	1138.7
"BH-01812"	6	2014	"SB"	1020	8900	"f"	2019-11-22	271.6	"5"	2019	129.9	3	1268.6
"BH-01812"	6	2014	"SB"	1020	8900	"f"	2019-11-22	271.6	"6"	2020	107.1	3	1375.7
"BH-01812"	6	2014	"SB"	1020	8900	"f"	2019-11-22	271.6	"edge"	NA	142	3	1517.7
"BH-00696"	3	2017	"WB"	790	NA	"f"	2020-03-02	495.1	"core"	NA	NA	3	NA
"BH-00696"	3	2017	"WB"	790	NA	"f"	2020-03-02	495.1	"1"	2018	581.4	3	581.4
"BH-00696"	3	2017	"WB"	790	NA	"f"	2020-03-02	495.1	"2"	2019	149.9	3	731.3
"BH-00696"	3	2017	"WB"	790	NA	"f"	2020-03-02	495.1	"3"	2020	186.7	3	918
"BH-00696"	3	2017	"WB"	790	NA	"f"	2020-03-02	495.1	"edge"	NA	158.4	3	1076.4
"BH-01802"	4	2016	"SB"	638	1980	"m"	2020-05-01	401.8	"core"	NA	NA	3	NA
"BH-01802"	4	2016	"SB"	638	1980	"m"	2020-05-01	401.8	"1"	2017	551.3	3	551.3
"BH-01802"	4	2016	"SB"	638	1980	"m"	2020-05-01	401.8	"2"	2018	139.4	3	690.7
"BH-01802"	4	2016	"SB"	638	1980	"m"	2020-05-01	401.8	"3"	2019	159	3	849.7
"BH-01802"	4	2016	"SB"	638	1980	"m"	2020-05-01	401.8	"4"	2020	145.4	3	995.1
"BH-01802"	4	2016	"SB"	638	1980	"m"	2020-05-01	401.8	"edge"	NA	30.4	3	1025.5
"BH-01582"	6	2014	"BEG"	830	NA	"f"	2020-02-28	281.5	"core"	NA	NA	3	NA
"BH-01582"	6	2014	"BEG"	830	NA	"f"	2020-02-28	281.5	"1"	2015	401.2	3	401.2
"BH-01582"	6	2014	"BEG"	830	NA	"f"	2020-02-28	281.5	"2"	2016	214.2	3	615.4
"BH-01582"	6	2014	"BEG"	830	NA	"f"	2020-02-28	281.5	"3"	2017	170.3	3	785.7
"BH-01582"	6	2014	"BEG"	830	NA	"f"	2020-02-28	281.5	"4"	2018	148.1	3	933.8
"BH-01582"	6	2014	"BEG"	830	NA	"f"	2020-02-28	281.5	"5"	2019	133.7	3	1067.5
"BH-01582"	6	2014	"BEG"	830	NA	"f"	2020-02-28	281.5	"6"	2020	135.4	3	1202.9
"BH-01582"	6	2014	"BEG"	830	NA	"f"	2020-02-28	281.5	"edge"	NA	106.7	3	1309.6
"BH-01855"	7	2013	"SB"	722	2500	"m"	2020-05-01	405.4	"core"	NA	NA	3	NA
"BH-01855"	7	2013	"SB"	722	2500	"m"	2020-05-01	405.4	"1"	2014	395.6	3	395.6
"BH-01855"	7	2013	"SB"	722	2500	"m"	2020-05-01	405.4	"2"	2015	242.6	3	638.2
"BH-01855"	7	2013	"SB"	722	2500	"m"	2020-05-01	405.4	"3"	2016	118.7	3	756.9
"BH-01855"	7	2013	"SB"	722	2500	"m"	2020-05-01	405.4	"4"	2017	179.1	3	936
"BH-01855"	7	2013	"SB"	722	2500	"m"	2020-05-01	405.4	"5"	2018	122.2	3	1058.2
"BH-01855"	7	2013	"SB"	722	2500	"m"	2020-05-01	405.4	"6"	2019	180.2	3	1238.4
"BH-01855"	7	2013	"SB"	722	2500	"m"	2020-05-01	405.4	"7"	2020	134.4	3	1372.8
"BH-01855"	7	2013	"SB"	722	2500	"m"	2020-05-01	405.4	"edge"	NA	165.4	3	1538.2
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"core"	NA	NA	3	NA
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"1"	2012	264.9	3	264.9
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"2"	2013	217.4	3	482.3
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"3"	2014	150.6	3	632.9
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"4"	2015	129.7	3	762.6
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"5"	2016	162.7	3	925.3
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"6"	2017	175.4	3	1100.7
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"7"	2018	146.9	3	1247.6
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"8"	2019	85.6	3	1333.2
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"9"	2020	88.3	3	1421.5
"BH-01868"	9	2011	"SB"	1010	8700	"f"	2020-01-08	234.1	"edge"	NA	85.6	3	1507.1
"BH-01885"	2	2018	"GB"	796	NA	"f"	2020-11-27	424.9	"core"	NA	NA	3	NA
"BH-01885"	2	2018	"GB"	796	NA	"f"	2020-11-27	424.9	"1"	2019	510.2	3	510.2
"BH-01885"	2	2018	"GB"	796	NA	"f"	2020-11-27	424.9	"2"	2020	234.1	3	744.3
"BH-01885"	2	2018	"GB"	796	NA	"f"	2020-11-27	424.9	"edge"	NA	273.1	3	1017.4
"BH-00670"	4	2016	"KB"	680	NA	"f"	2019-12-01	368.9	"core"	NA	NA	3	NA
"BH-00670"	4	2016	"KB"	680	NA	"f"	2019-12-01	368.9	"1"	2017	514.1	3	514.1
"BH-00670"	4	2016	"KB"	680	NA	"f"	2019-12-01	368.9	"2"	2018	279.5	3	793.6
"BH-00670"	4	2016	"KB"	680	NA	"f"	2019-12-01	368.9	"3"	2019	295.6	3	1089.2
"BH-00670"	4	2016	"KB"	680	NA	"f"	2019-12-01	368.9	"4"	2020	194.8	3	1284
"BH-00670"	4	2016	"KB"	680	NA	"f"	2019-12-01	368.9	"edge"	NA	290	3	1574
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"core"	NA	NA	1	NA
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"1"	2010	434.1	1	434.1
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"2"	2011	208.2	1	642.3
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"3"	2012	133.6	1	775.9
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"4"	2013	117.5	1	893.4
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"5"	2014	154.7	1	1048.1
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"6"	2015	130.1	1	1178.2
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"7"	2016	145.9	1	1324.1
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"8"	2017	172.7	1	1496.8
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"9"	2018	127.9	1	1624.7
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"10"	2019	162.3	1	1787
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"11"	2020	98.9	1	1885.9
"BH-01717"	11	2009	"BEG"	1040	NA	"f"	2020-02-28	313.2	"edge"	NA	125.7	1	2011.6
"BH-00732"	2	2018	"SB"	617	NA	"f"	2019-12-14	459.5	"core"	NA	NA	3	NA
"BH-00732"	2	2018	"SB"	617	NA	"f"	2019-12-14	459.5	"1"	2019	604.3	3	604.3
"BH-00732"	2	2018	"SB"	617	NA	"f"	2019-12-14	459.5	"2"	2020	133.8	3	738.1
"BH-00732"	2	2018	"SB"	617	NA	"f"	2019-12-14	459.5	"edge"	NA	52.1	3	790.2
"BH-01893"	3	2017	"GB"	650	NA	"m"	2020-11-10	514.3	"core"	NA	NA	3	NA
"BH-01893"	3	2017	"GB"	650	NA	"m"	2020-11-10	514.3	"1"	2018	490.4	3	490.4
"BH-01893"	3	2017	"GB"	650	NA	"m"	2020-11-10	514.3	"2"	2019	203.5	3	693.9
"BH-01893"	3	2017	"GB"	650	NA	"m"	2020-11-10	514.3	"3"	2020	173	3	866.9
"BH-01893"	3	2017	"GB"	650	NA	"m"	2020-11-10	514.3	"edge"	NA	86.3	3	953.2
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"core"	NA	NA	3	NA
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"1"	2012	440	3	440
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"2"	2013	112.9	3	552.9
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"3"	2014	139.1	3	692
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"4"	2015	122.9	3	814.9
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"5"	2016	118.9	3	933.8
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"6"	2017	149.4	3	1083.2
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"7"	2018	146.8	3	1230
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"8"	2019	114.6	3	1344.6
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"9"	2020	127.8	3	1472.4
"BH-01585"	9	2011	"WB"	760	NA	"m"	2020-02-28	441	"edge"	NA	90.3	3	1562.7
"BH-01869"	4	2016	"SB"	730	3300	"f"	2019-12-17	449.1	"core"	NA	NA	3	NA
"BH-01869"	4	2016	"SB"	730	3300	"f"	2019-12-17	449.1	"1"	2017	440.7	3	440.7
"BH-01869"	4	2016	"SB"	730	3300	"f"	2019-12-17	449.1	"2"	2018	281.7	3	722.4
"BH-01869"	4	2016	"SB"	730	3300	"f"	2019-12-17	449.1	"3"	2019	200.9	3	923.3
"BH-01869"	4	2016	"SB"	730	3300	"f"	2019-12-17	449.1	"4"	2020	205.7	3	1129
"BH-01869"	4	2016	"SB"	730	3300	"f"	2019-12-17	449.1	"edge"	NA	66.2	3	1195.2
"BH-01719"	1	2019	"SB"	550	1400	"f"	2019-12-23	428	"core"	NA	NA	3	NA
"BH-01719"	1	2019	"SB"	550	1400	"f"	2019-12-23	428	"1"	2020	658	3	658
"BH-01719"	1	2019	"SB"	550	1400	"f"	2019-12-23	428	"edge"	NA	299.5	3	957.5
"BH-90307"	7	2013	"SB"	883	5350	"f"	2020-03-16	279.7	"core"	NA	NA	3	NA
"BH-90307"	7	2013	"SB"	883	5350	"f"	2020-03-16	279.7	"1"	2014	366.2	3	366.2
"BH-90307"	7	2013	"SB"	883	5350	"f"	2020-03-16	279.7	"2"	2015	182.7	3	548.9
"BH-90307"	7	2013	"SB"	883	5350	"f"	2020-03-16	279.7	"3"	2016	182.1	3	731
"BH-90307"	7	2013	"SB"	883	5350	"f"	2020-03-16	279.7	"4"	2017	102.7	3	833.7
"BH-90307"	7	2013	"SB"	883	5350	"f"	2020-03-16	279.7	"5"	2018	79.1	3	912.8
"BH-90307"	7	2013	"SB"	883	5350	"f"	2020-03-16	279.7	"6"	2019	88.3	3	1001.1
"BH-90307"	7	2013	"SB"	883	5350	"f"	2020-03-16	279.7	"7"	2020	127	3	1128.1
"BH-90307"	7	2013	"SB"	883	5350	"f"	2020-03-16	279.7	"edge"	NA	99.5	3	1227.6
