"ID"	"capt"	"area"	"clust"	"Sr"	"Na"	"Mg"	"Ba"	"Mn"	"d18O"
"BH-00355"	"Peene"	"Freshwater"	1	0.000840840696117805	0.0071245515394913	5.49096385542169e-05	6.34161981258367e-06	2.16378848728246e-05	-7.66370333981641
"BH-00355"	"Peene"	"Freshwater"	1	0.000863324408746096	0.00711475234270415	5.49314145470772e-05	6.36285140562249e-06	2.0543641231593e-05	-7.60757669502773
"BH-00355"	"Peene"	"Freshwater"	1	0.000884452476572958	0.00709380187416332	5.48722891566265e-05	6.38452030343597e-06	1.9510620258813e-05	-7.56408485251482
"BH-00355"	"Peene"	"Freshwater"	1	0.000903560910307898	0.00705623828647925	5.46926372155288e-05	6.4068406961178e-06	1.85688085676037e-05	-7.53941628686173
"BH-00355"	"Peene"	"Freshwater"	1	0.000919488621151272	0.00699786256135654	5.43500223114681e-05	6.42012940651495e-06	1.7483078982597e-05	-7.51474772120864
"BH-00355"	"Peene"	"Freshwater"	1	0.000929777777777778	0.00690259259259259	5.37185185185185e-05	6.41740740740741e-06	1.61422222222222e-05	-7.49007915555556
"BH-00355"	"Peene"	"Freshwater"	1	0.000938082998661312	0.00682020080321285	5.31392235609103e-05	6.42147255689424e-06	1.49724364123159e-05	-7.46989612094091
"BH-00355"	"Peene"	"Freshwater"	1	0.000942165997322624	0.00676521642124052	5.26710397144132e-05	6.43998215082553e-06	1.41667246764837e-05	-7.45925921648499
"BH-00355"	"Peene"	"Freshwater"	1	0.000944458723784025	0.00670310129406515	5.21315484158858e-05	6.4619812583668e-06	1.33685988398037e-05	-7.44862231202907
"BH-00355"	"Peene"	"Freshwater"	1	0.00094211780455154	0.00662253012048193	5.14074966532798e-05	6.49301204819277e-06	1.25901070950469e-05	-7.43798540757315
"BH-00355"	"Peene"	"Freshwater"	1	0.000939427487728693	0.00654312360553324	5.06213297634984e-05	6.53452476572958e-06	1.19361044176707e-05	-7.42734850311723
"BH-00355"	"Peene"	"Freshwater"	1	0.000935616688978135	0.0064674520303436	4.96359660865685e-05	6.60965194109772e-06	1.16813253012048e-05	-7.41671159866131
"BH-00355"	"Peene"	"Freshwater"	1	0.000931827309236948	0.00639799196787149	4.87052208835341e-05	6.67771084337349e-06	1.14659571619813e-05	-7.40607469420539
"BH-00355"	"Peene"	"Freshwater"	1	0.000928125390450692	0.00635389558232932	4.79975011155734e-05	6.71690763052209e-06	1.14115171798304e-05	-7.39543778974947
"BH-00355"	"Peene"	"Freshwater"	1	0.000924177599286033	0.0063138688085676	4.73491298527443e-05	6.75440874609549e-06	1.13587728692548e-05	-7.38839598833429
"BH-00355"	"Peene"	"Freshwater"	1	0.000918896921017403	0.00629590361445783	4.70224899598393e-05	6.78271753681392e-06	1.13152208835341e-05	-7.40084342971888
"BH-00355"	"Peene"	"Freshwater"	1	0.000913078982597055	0.00627931280678269	4.68276662204373e-05	6.80815261044177e-06	1.12766666666667e-05	-7.41329087110346
"BH-00355"	"Peene"	"Freshwater"	1	0.000903116465863454	0.0062733244087461	4.76497099509148e-05	6.81141900937082e-06	1.12766666666667e-05	-7.42573831248805
"BH-00355"	"Peene"	"Freshwater"	1	0.000892764390896921	0.00626532797858099	4.85151271753681e-05	6.81520749665328e-06	1.12682329317269e-05	-7.43932104956971
"BH-00355"	"Peene"	"Freshwater"	1	0.00087752119589469	0.00623211958946899	4.99251227130745e-05	6.82555109326194e-06	1.11539089692102e-05	-7.46715805484796
"BH-00355"	"Peene"	"Freshwater"	1	0.000862278000892459	0.00619878625613565	5.13349397590361e-05	6.83432396251673e-06	1.10427978580991e-05	-7.49499506012622
"BH-00355"	"Peene"	"Freshwater"	1	0.000847034805890228	0.00616176706827309	5.27394912985274e-05	6.79676037483267e-06	1.10264658634538e-05	-7.52283206540447
"BH-00355"	"Peene"	"Freshwater"	1	0.000831791610887997	0.00612474788041053	5.41440428380187e-05	6.75919678714859e-06	1.10101338688086e-05	-7.55066907068273
"BH-00355"	"Peene"	"Freshwater"	1	0.000826537260151718	0.00613038375725123	5.57915662650602e-05	6.8091030789826e-06	1.13085854529228e-05	-7.57850607596099
"BH-00355"	"Peene"	"Freshwater"	1	0.00082136546184739	0.00613637215528782	5.74410977242302e-05	6.85973226238286e-06	1.16096385542169e-05	-7.60634308123924
"BH-00355"	"Peene"	"Freshwater"	1	0.000815779562695225	0.00614753681392236	5.82779562695225e-05	6.88810352521196e-06	1.18107898259705e-05	-7.6341800865175
"BH-00355"	"Peene"	"Freshwater"	1	0.00081017224453369	0.00615896921017403	5.90727800089246e-05	6.91532351628737e-06	1.20067737617135e-05	-7.66201709179575
"BH-00355"	"Peene"	"Freshwater"	1	0.000806100401606426	0.0061595046854083	5.97982597054886e-05	6.87864792503347e-06	1.22671485943775e-05	-7.68985409707401
"BH-00355"	"Peene"	"Freshwater"	1	0.000802180722891566	0.00615896028558679	6.05168674698795e-05	6.83564033913432e-06	1.25339045069166e-05	-7.71769110235227
"BH-00355"	"Peene"	"Freshwater"	1	0.000801382864792503	0.00616219991075413	6.17888888888889e-05	6.75810352521196e-06	1.29321552878179e-05	-7.7490675589214
"BH-00355"	"Peene"	"Freshwater"	1	0.000801056224899598	0.00616601070950469	6.31444444444444e-05	6.6753547523427e-06	1.33502543507363e-05	-7.78097827228916
"BH-00355"	"Peene"	"Freshwater"	1	0.000800459170013387	0.00614683623382419	6.45585899152164e-05	6.59756358768407e-06	1.37512271307452e-05	-7.81288898565691
"BH-00355"	"Peene"	"Freshwater"	1	0.000799805890227577	0.00612288264167782	6.5984917447568e-05	6.52080321285141e-06	1.41486390004462e-05	-7.84479969902467
"BH-00355"	"Peene"	"Freshwater"	1	0.000803307898259706	0.00612206157965194	6.7788219544846e-05	6.54042838018742e-06	1.47088353413655e-05	-7.89772451313827
"BH-00355"	"Peene"	"Freshwater"	1	0.000807935296742526	0.00612750557786702	6.96936189201249e-05	6.58615796519411e-06	1.53131191432396e-05	-7.95634064620386
"BH-00355"	"Peene"	"Freshwater"	1	0.00081020749665328	0.00610127621597501	7.05960285586791e-05	6.66518518518519e-06	1.5791521642124e-05	-8.01495677926946
"BH-00355"	"Peene"	"Freshwater"	1	0.000811677376171352	0.00606425702811245	7.11567603748326e-05	6.75555555555556e-06	1.62270414993307e-05	-8.07357291233505
"BH-00355"	"Peene"	"Freshwater"	1	0.000813761267291388	0.00604182061579652	7.10919678714859e-05	6.8555198572066e-06	1.69542168674699e-05	-8.13218904540065
"BH-00355"	"Peene"	"Freshwater"	1	0.000816102186523873	0.00602548862115127	7.0765327978581e-05	6.95950022311468e-06	1.78034805890228e-05	-8.19080517846625
"BH-00355"	"Peene"	"Freshwater"	1	0.000817322623828648	0.00599867469879518	7.00736278447122e-05	7.06926372155288e-06	1.91949129852744e-05	-8.24942131153184
"BH-00355"	"Peene"	"Freshwater"	1	0.000817975903614458	0.00596655510932619	6.91971441320839e-05	7.18195448460509e-06	2.08607764390897e-05	-8.30803744459744
"BH-00355"	"Peene"	"Freshwater"	1	0.00081703525211959	0.00592561802766622	6.82596162427488e-05	7.22003569834895e-06	2.319812583668e-05	-8.35875844941671
"BH-00355"	"Peene"	"Freshwater"	1	0.000815129852744311	0.00587934404283802	6.7285140562249e-05	7.21295850066934e-06	2.59419009370817e-05	-8.40470082398164
"BH-00355"	"Peene"	"Freshwater"	1	0.00081613922356091	0.00585746541722445	6.6770058009817e-05	7.25118697010263e-06	2.93795180722892e-05	-8.45064319854657
"BH-00355"	"Peene"	"Freshwater"	1	0.000819242302543507	0.00585311021865239	6.65849620705042e-05	7.32195894689871e-06	3.33155287817938e-05	-8.49658557311149
"BH-00355"	"Peene"	"Freshwater"	1	0.00082346452476573	0.00586230254350736	6.6608969210174e-05	7.43484605087015e-06	3.73340026773762e-05	-8.52550964257028
"BH-00355"	"Peene"	"Freshwater"	1	0.000828636323070058	0.00588298973672468	6.68103971441321e-05	7.5834672021419e-06	4.14224453369031e-05	-8.53999393799962
"BH-00355"	"Peene"	"Freshwater"	1	0.000836911200356984	0.00590476572958501	6.68866131191432e-05	7.71630075858991e-06	4.53584560464078e-05	-8.55447823342895
"BH-00355"	"Peene"	"Freshwater"	1	0.000848289156626506	0.00592763052208835	6.68376171352075e-05	7.83334672021419e-06	4.91420348058902e-05	-8.56896252885829
"BH-00355"	"Peene"	"Freshwater"	1	0.000858842481035252	0.00597048639000446	6.67411423471664e-05	7.95938866577421e-06	5.23583668005355e-05	-8.58344682428763
"BH-00355"	"Peene"	"Freshwater"	1	0.000868423917893798	0.00603690316822847	6.65887103971441e-05	8.09603302097278e-06	5.49061579651941e-05	-8.59793111971696
"BH-00355"	"Peene"	"Freshwater"	1	0.000875046854082999	0.00608374832663989	6.62769745649264e-05	8.18716198125837e-06	5.69145917001339e-05	-8.6124154151463
"BH-00355"	"Peene"	"Freshwater"	1	0.000877551093261937	0.00610334672021419	6.57434627398483e-05	8.21492637215529e-06	5.81721552878179e-05	-8.62689971057564
"BH-00355"	"Peene"	"Freshwater"	1	0.000879521642124052	0.00613977688531905	6.52325301204819e-05	8.25090138331102e-06	5.9353770638108e-05	-8.64138400600497
"BH-00355"	"Peene"	"Freshwater"	1	0.000880610441767068	0.00620401606425703	6.47589022757697e-05	8.30044176706827e-06	6.0409906291834e-05	-8.65586830143431
"BH-00355"	"Peene"	"Freshwater"	1	0.000880638107987506	0.00626935296742526	6.44645693886658e-05	8.33022311468095e-06	6.13288264167782e-05	-8.66784270294511
"BH-00355"	"Peene"	"Freshwater"	1	0.000878569388665774	0.00633685854529228	6.45244533690317e-05	8.32096831771531e-06	6.1976662204373e-05	-8.6748585335437
"BH-00355"	"Peene"	"Freshwater"	1	0.000878540829986613	0.0064128781793842	6.49714859437751e-05	8.32038821954485e-06	6.2240562248996e-05	-8.67506258995984
"BH-00355"	"Peene"	"Freshwater"	1	0.000883385988398037	0.00650923694779117	6.63433734939759e-05	8.34053101294065e-06	6.15872824631861e-05	-8.65899407471792
"BH-00355"	"Peene"	"Freshwater"	1	0.000888701472556894	0.00660269076305221	6.77719767960732e-05	8.36772869254797e-06	6.06753235162874e-05	-8.642925559476
"BH-00355"	"Peene"	"Freshwater"	1	0.000895397590361446	0.0066876171352075	6.93670682730924e-05	8.4156358768407e-06	5.9004016064257e-05	-8.62685704423408
"BH-00355"	"Peene"	"Freshwater"	1	0.000901385988398037	0.00676152164212405	7.08519410977242e-05	8.44045515394913e-06	5.7155198572066e-05	-8.61078852899216
"BH-00355"	"Peene"	"Freshwater"	1	0.000904761267291388	0.00679473003123606	7.19298527443106e-05	8.38002677376171e-06	5.46509593931281e-05	-8.59472001375024
"BH-00355"	"Peene"	"Freshwater"	1	0.000907133868808568	0.00682147255689424	7.28962516733601e-05	8.30685408299866e-06	5.21026773761714e-05	-8.57865149850832
"BH-00355"	"Peene"	"Freshwater"	1	0.000904684069611781	0.00681711735832218	7.33263275323516e-05	8.17238732708612e-06	4.93425702811246e-05	-8.5625829832664
"BH-00355"	"Peene"	"Freshwater"	1	0.00090161311914324	0.00681133422579206	7.37028558679161e-05	8.04513163766176e-06	4.66145917001339e-05	-8.54651446802448
"BH-00355"	"Peene"	"Freshwater"	1	0.000894427041499331	0.00679609103078983	7.37246318607764e-05	7.96564926372155e-06	4.40994645247658e-05	-8.53044595278256
"BH-00355"	"Peene"	"Freshwater"	1	0.000887285140562249	0.00677942436412316	7.37321731369924e-05	7.88140562248996e-06	4.16933065595716e-05	-8.51578542681201
"BH-00355"	"Peene"	"Freshwater"	1	0.000880589022757698	0.00674839357429719	7.35960731816153e-05	7.74911646586345e-06	4.03867469879518e-05	-8.51533279257984
"BH-00355"	"Peene"	"Freshwater"	1	0.000873793842034806	0.00671696117804552	7.3453547523427e-05	7.61730923694779e-06	3.91286479250335e-05	-8.51488015834768
"BH-00355"	"Peene"	"Freshwater"	1	0.000865083444890674	0.00667776439089692	7.3186791610888e-05	7.49481927710843e-06	3.88074520303436e-05	-8.51442752411551
"BH-00355"	"Peene"	"Freshwater"	1	0.000856493083444891	0.00663864346273985	7.29237394020527e-05	7.37211512717537e-06	3.84889781347613e-05	-8.51394149883343
"BH-00355"	"Peene"	"Freshwater"	1	0.000862427041499331	0.00660870147255689	7.31088353413655e-05	7.22349397590361e-06	3.84998661311914e-05	-8.50941515651176
"BH-00355"	"Peene"	"Freshwater"	1	0.000868360999553771	0.00657875948237394	7.32939312806783e-05	7.07487282463186e-06	3.85107541276216e-05	-8.50488881419009
"BH-00355"	"Peene"	"Freshwater"	1	0.00086571218206158	0.00649774207942883	7.31736278447122e-05	6.92625167336011e-06	3.83742079428826e-05	-8.50036247186843
"BH-00355"	"Peene"	"Freshwater"	1	0.000862772423025435	0.00641499330655957	7.30429718875502e-05	6.77763052208835e-06	3.82326639892905e-05	-8.49583612954676
"BH-00355"	"Peene"	"Freshwater"	1	0.000860689870593485	0.00632720214190094	7.2377822400714e-05	6.71725122713075e-06	3.85449352967425e-05	-8.49130978722509
"BH-00355"	"Peene"	"Freshwater"	1	0.000858675591253905	0.0062390093708166	7.16701026327532e-05	6.66390004462294e-06	3.88933511825078e-05	-8.48678344490342
"BH-00355"	"Peene"	"Freshwater"	1	0.00085916733601071	0.00615178045515395	7.06202141900937e-05	6.62597054886212e-06	3.92176706827309e-05	-8.48225710258176
"BH-00355"	"Peene"	"Freshwater"	1	0.000859983935742972	0.00606467648371263	6.95259705488621e-05	6.59004016064257e-06	3.95388665774208e-05	-8.47773076026009
"BH-00355"	"Peene"	"Freshwater"	1	0.000856250334672021	0.00596654172244534	6.8427130745203e-05	6.58950022311468e-06	3.94831771530567e-05	-8.47396870196978
"BH-00355"	"Peene"	"Freshwater"	1	0.000851677376171352	0.00586637215528782	6.73274431057564e-05	6.59548862115127e-06	3.93579651941098e-05	-8.47034762811245
"BH-00355"	"Peene"	"Freshwater"	1	0.000850865238732709	0.00579506470325748	6.65120035698349e-05	6.61940651494868e-06	3.92065149486836e-05	-8.46672655425512
"BH-00355"	"Peene"	"Freshwater"	1	0.00085097411869701	0.0057308255243195	6.57661758143686e-05	6.64771530566711e-06	3.90486390004462e-05	-8.46310548039778
"BH-00355"	"Peene"	"Freshwater"	1	0.000847223560910308	0.00566949129852744	6.53772423025435e-05	6.66025435073628e-06	3.88658634538153e-05	-8.46914555031555
"BH-00355"	"Peene"	"Freshwater"	1	0.000842269522534583	0.00560906291834003	6.50995983935743e-05	6.66787594823739e-06	3.86753235162874e-05	-8.47819823495888
