"ID"	"capt"	"area"	"dist"	"Sr"	"d18O"	"res"
"BH-00685"	"WB"	"NRB"	1248	0.00424714285714286	-6.6418593	-0.516164635663655
"BH-00685"	"WB"	"NRB"	1287	0.00437047619047619	-6.1180539	-0.05733323019623
"BH-00685"	"WB"	"NRB"	1327	0.00397444444444444	-6.1083538	0.161002798193449
"BH-00685"	"WB"	"NRB"	1367	0.00446444444444444	-4.0422325	1.96898417396943
"BH-00689"	"WB"	"NRB"	0	0.00462222222222222	-8.0386737	-2.1105769109281
"BH-00689"	"WB"	"NRB"	39	0.00555944444444444	-8.2132755	-2.77892253424548
"BH-00689"	"WB"	"NRB"	80.23091673	0.00633111111111111	-7.6603698	-2.63254331355066
"BH-00689"	"WB"	"NRB"	119.2308685	0.00574333333333333	-7.7961712	-2.45869387474225
"BH-00689"	"WB"	"NRB"	160.0781059	0.00486	-7.4372675	-1.6344358895765
"BH-00689"	"WB"	"NRB"	199.4617758	0.00482388888888889	-7.4663678	-1.6445122722584
"BH-00689"	"WB"	"NRB"	240.3081355	0.00446444444444444	-7.7476707	-1.73645402603057
"BH-00689"	"WB"	"NRB"	279.6926885	0.00389833333333333	-8.3393768	-2.02992363761302
"BH-00689"	"WB"	"NRB"	319.6153939	0.00357444444444444	-8.2714761	-1.79139303305225
"BH-00689"	"WB"	"NRB"	359.923603	0.00342333333333333	-7.1171642	-0.557473355967289
"BH-00689"	"WB"	"NRB"	399.8462204	0.00367555555555556	-7.4372675	-1.01045140154292
"BH-00689"	"WB"	"NRB"	439.7692577	0.00333944444444444	-7.1656647	-0.561779832659094
"BH-00689"	"WB"	"NRB"	480.0770771	0.00365555555555556	-6.7679606	-0.330608178105208
"BH-00689"	"WB"	"NRB"	520	0.00402	-6.3314561	-0.0860989051924597
"BH-00689"	"WB"	"NRB"	560.307951	0.00562111111111111	-5.3711462	0.0307197684882318
"BH-00689"	"WB"	"NRB"	600.2307889	0.00520888888888889	-4.478737	1.14029430156558
"BH-00689"	"WB"	"NRB"	640.1538877	0.00447222222222222	-5.8561512	0.150968014854759
"BH-00689"	"WB"	"NRB"	680.461608	0.00406	-6.1180539	0.10623064793211
"BH-00689"	"WB"	"NRB"	720.3846195	0.00344	-7.1268643	-0.57595372549872
"BH-00689"	"WB"	"NRB"	760.6924477	0.00374944444444444	-6.9134621	-0.525571863132255
"BH-00689"	"WB"	"NRB"	800.6153883	0.00350333333333333	-6.4963578	0.0211877502818501
"BH-00689"	"WB"	"NRB"	840.9233021	0.00365555555555556	-6.7388603	-0.301507878105208
"BH-00689"	"WB"	"NRB"	880.8461841	0.00376777777777778	-6.0695534	0.308678540383169
"BH-00689"	"WB"	"NRB"	920.2314926	0.00409277777777778	-5.157744	1.0492726845203
"BH-00689"	"WB"	"NRB"	959.6176322	0.00611666666666667	-4.5369376	0.603861687753731
"BH-00696"	"WB"	"NRB"	0	0.00497333333333333	-7.5148683	-1.77174252239021
"BH-00696"	"WB"	"NRB"	40.85339643	0.00441168253968254	-7.388767	-1.34975450134251
"BH-00696"	"WB"	"NRB"	81.70679286	0.00407695238095238	-6.8455614	-0.630207640505572
"BH-00696"	"WB"	"NRB"	122.5601893	0.00340806349206349	-6.3314561	0.236279143355792
"BH-00696"	"WB"	"NRB"	163.4135857	0.00330053968253968	-6.7679606	-0.143580074924302
"BH-00696"	"WB"	"NRB"	204.2669822	0.00406873015873016	-7.7864711	-1.56678574087007
"BH-00696"	"WB"	"NRB"	245.4893073	0.00396301587301587	-7.4275674	-1.15219004555643
"BH-00696"	"WB"	"NRB"	286.3424523	0.00335288888888889	-8.0871742	-1.49037208341445
"BH-00696"	"WB"	"NRB"	326.266762	0.00383904761904762	-7.1462645	-0.805578664565514
"BH-00696"	"WB"	"NRB"	366.1912069	0.00385374603174603	-7.3596667	-1.02672422607609
"BH-00696"	"WB"	"NRB"	406.115747	0.00374460317460317	-6.6709596	-0.280518903887411
"BH-00696"	"WB"	"NRB"	446.0403569	0.00335695238095238	-6.70976	-0.115098596747826
"BH-00696"	"WB"	"NRB"	485.9650193	0.00325549206349206	-5.6912495	0.956862839294934
"BH-00696"	"WB"	"NRB"	525.8897223	0.00294955555555556	-6.6515594	0.157725239246137
"BH-00696"	"WB"	"NRB"	565.8144572	0.00290888888888889	-5.8173508	1.01335769690283
"BH-00696"	"WB"	"NRB"	605.7392178	0.00275634920634921	-6.1180539	0.79301496851905
"BH-00696"	"WB"	"NRB"	646.0379246	0.00298580952380952	-5.5554481	1.23473736247492
"BH-00696"	"WB"	"NRB"	685.962827	0.00428247619047619	-4.7794401	1.32764039292972
"BH-00696"	"WB"	"NRB"	725.8877324	0.00573653968253968	-4.5563378	0.784718530361991
"BH-00696"	"WB"	"NRB"	765.8126403	0.00485466666666667	-4.0034321	1.80220919667356
"BH-00696"	"WB"	"NRB"	805.7375503	0.00433984126984127	-6.4672575	-0.390397858581317
"BH-00696"	"WB"	"NRB"	845.6624622	0.00458977777777777	-5.9531522	-0.00796315290691903
"BH-00696"	"WB"	"NRB"	885.5873757	0.00537720634920635	-6.0598533	-0.529494358540396
"BH-00696"	"WB"	"NRB"	925.5122906	0.00480876190476191	-5.6233488	0.206475867611552
"BH-00696"	"WB"	"NRB"	965.4372067	0.00470523809523809	-4.6436387	1.24072398464392
"BH-00696"	"WB"	"NRB"	1005.73754	0.00503	-4.9928423	0.720430561202924
"BH-00696"	"WB"	"NRB"	1045.662469	0.005718	-3.4990269	1.85179643494552
"BH-00696"	"WB"	"NRB"	1085.587399	0.00573965079365079	-6.7873608	-1.44794345328388
"BH-00696"	"WB"	"NRB"	1125.512328	0.00532311111111111	-7.2141652	-1.65530801228981
"BH-00696"	"WB"	"NRB"	1165.437257	0.00603133333333333	-7.1850649	-1.99931063224535
"BH-00696"	"WB"	"NRB"	1205.362186	0.00599492063492063	-4.3429356	0.862001466140462
"BH-00696"	"WB"	"NRB"	1245.287115	0.00592012698412699	-3.3341252	1.91021437093293
"BH-00696"	"WB"	"NRB"	1285.212045	0.00628285714285714	-5.0704431	-0.017195642716804
"BH-00696"	"WB"	"NRB"	1325.136974	0.00623853968253968	-5.7688503	-0.69225568792466
"BH-00696"	"WB"	"NRB"	1365.438025	0.00599866666666667	-5.6330489	-0.43008530396375
"BH-00696"	"WB"	"NRB"	1405.739663	0.00556	-4.0616327	1.37242759010347
"BH-00732"	"SB"	"WRB"	0	0.00316111111111111	-8.261776	-1.5639422486728
"BH-00732"	"SB"	"WRB"	40.60788101	0.00312382222222222	-8.164775	-1.44729685897448
"BH-00732"	"SB"	"WRB"	81.21576202	0.00322937777777778	-7.1074641	-0.445594332673538
"BH-00732"	"SB"	"WRB"	121.823643	0.00326782222222222	-7.6603698	-1.01875318772603
"BH-00732"	"SB"	"WRB"	162.431524	0.00288977777777778	-7.3790669	-0.538290360701135
"BH-00732"	"SB"	"WRB"	203.039405	0.00301066666666667	-8.164775	-1.3876846823691
"BH-00732"	"SB"	"WRB"	243.6472861	0.00303017777777778	-7.7476707	-0.980859151233895
"BH-00732"	"SB"	"WRB"	284.2551671	0.00334715555555556	-7.5439686	-0.944146070695641
"BH-00732"	"SB"	"WRB"	325.4796461	0.00364968888888889	-7.7088703	-1.26842722323014
"BH-00732"	"SB"	"WRB"	366.705604	0.00356862222222222	-8.0968743	-1.61372399222927
"BH-00732"	"SB"	"WRB"	407.9325925	0.00376666666666667	-7.6506697	-1.27185240831474
"BH-00732"	"SB"	"WRB"	449.1603277	0.00376471111111111	-6.4575574	-0.077709890023046
"BH-00732"	"SB"	"WRB"	490.3886214	0.00330755555555556	-5.933752	0.686932449711036
"BH-00732"	"SB"	"WRB"	530.835191	0.0032488	-6.2538553	0.397782526565837
"BH-00732"	"SB"	"WRB"	571.2836423	0.00336204444444444	-5.0898433	1.50213552185629
"BH-00732"	"SB"	"WRB"	611.7336022	0.00413177777777778	-5.0413428	1.14512805381675
"BH-00732"	"SB"	"WRB"	652.1847898	0.00476506666666667	-3.5572275	2.29561652567452
"BH-00732"	"SB"	"WRB"	692.6369901	0.00515626666666667	-4.9346417	0.712111839232813
"BH-00732"	"SB"	"WRB"	733.0900354	0.0044272	-5.9919526	0.0388850496156588
"BH-00732"	"SB"	"WRB"	773.5437932	0.00408697777777778	-6.4284571	-0.218384881682765
"BH-00732"	"SB"	"WRB"	813.9981572	0.003526	-6.6806597	-0.175055316280895
"BH-00732"	"SB"	"WRB"	854.4530414	0.0037128	-7.3596667	-0.952471577189155
"BH-00732"	"SB"	"WRB"	894.9083752	0.00389084444444444	-5.7882505	0.525147930163098
"BH-00732"	"SB"	"WRB"	935.3641002	0.00348648888888889	-5.060743	1.46567647602161
"BH-00732"	"SB"	"WRB"	975.8201679	0.00416795555555556	-4.9928423	1.17456951542053
"BH-00732"	"SB"	"WRB"	1016.276537	0.00526888888888889	-6.3702565	-0.782834168747564
"BH-00742"	"GB"	"Marine"	0	0.00127444444444444	-9.3093868	-1.617626537715
"BH-00742"	"GB"	"Marine"	41.10960958	0.00140083333333333	-9.425788	-1.80061144832834
"BH-00742"	"GB"	"Marine"	82.80700453	0.00153006172839506	-9.2220859	-1.6649889567137
"BH-00742"	"GB"	"Marine"	123.9072234	0.00142546296296296	-10.8226024	-3.21040113552479
"BH-00742"	"GB"	"Marine"	165.6804153	0.00137111111111111	-9.716791	-2.0759563009973
"BH-00742"	"GB"	"Marine"	206.7123605	0.00115301234567901	-10.2599966	-2.50426394429934
"BH-00742"	"GB"	"Marine"	248.485412	0.00128972222222222	-10.0271942	-2.34348251811881
"BH-00742"	"GB"	"Marine"	289.5185659	0.00174697530864198	-9.7070909	-2.26426753868942
"BH-00742"	"GB"	"Marine"	331.2914125	0.00178851851851852	-8.552779	-1.13184127348442
"BH-00742"	"GB"	"Marine"	373.0643376	0.0018825	-8.5139786	-1.14255183778665
"BH-00742"	"GB"	"Marine"	414.0978145	0.00202993827160494	-8.4363778	-1.14262390362302
"BH-00742"	"GB"	"Marine"	455.8705957	0.00196438271604938	-8.0580739	-0.729784276799395
"BH-00742"	"GB"	"Marine"	497.6434467	0.00205111111111111	-7.8640719	-0.58147219787961
"BH-00742"	"GB"	"Marine"	538.6770832	0.00201586419753086	-8.455778	-1.15460965379648
"BH-00742"	"GB"	"Marine"	579.7766811	0.00203987654320988	-8.5915794	-1.30306114582509
"BH-00742"	"GB"	"Marine"	621.5496762	0.00214462962962963	-8.7176807	-1.48434806580597
"BH-00742"	"GB"	"Marine"	662.582825	0.00199555555555556	-7.970773	-0.65890573277485
"BH-00742"	"GB"	"Marine"	704.355734	0.0020120987654321	-7.5148683	-0.21171626327271
"BH-00742"	"GB"	"Marine"	746.1286752	0.00194833333333333	-6.7000599	0.636684797564204
"BH-00742"	"GB"	"Marine"	787.161991	0.00201478395061728	-6.4963578	0.805379637747229
"BH-00742"	"GB"	"Marine"	828.9348587	0.00199432098765432	-6.7970609	0.515456757560815
"BH-00742"	"GB"	"Marine"	870.7077581	0.00241925925925926	-6.7291602	0.35949310402615
"BH-00742"	"GB"	"Marine"	911.7411913	0.00251037037037037	-6.5060579	0.534596597254337
"BH-00742"	"GB"	"Marine"	953.5140272	0.00249138888888889	-5.0801432	1.97051104866513
"BH-00742"	"GB"	"Marine"	994.5476359	0.00301555555555556	-4.4496367	2.32487807190168
"BH-00742"	"GB"	"Marine"	1035.647141	0.00304962962962963	-4.575738	2.18082599863742
"BH-00742"	"GB"	"Marine"	1077.420067	0.00322660493827161	-6.030753	0.632577544020356
"BH-00742"	"GB"	"Marine"	1118.453396	0.00283611111111111	-7.4760679	-0.607018892809931
"BH-00742"	"GB"	"Marine"	1160.226271	0.00339049382716049	-6.2053548	0.371636426961305
"BH-00742"	"GB"	"Marine"	1201.999168	0.00356367283950617	-6.7679606	-0.282202877373603
"BH-00742"	"GB"	"Marine"	1243.032582	0.00340277777777778	-6.2150549	0.355464943121471
"BH-00742"	"GB"	"Marine"	1284.805433	0.00321219135802469	-6.6418593	0.029064551189206
"BH-00742"	"GB"	"Marine"	1326.578305	0.00305074074074074	-5.6233488	1.13262984733533
"BH-00742"	"GB"	"Marine"	1367.611787	0.00339305555555556	-4.9540419	1.6215997670148
"BH-00742"	"GB"	"Marine"	1409.384617	0.00312617283950617	-5.0413428	1.67489699782642
"BH-00742"	"GB"	"Marine"	1449.744805	0.00289435185185185	-4.8085404	2.02982644310524
"BH-00742"	"GB"	"Marine"	1490.10503	0.00288222222222222	-5.3614461	1.48331082815311
"BH-00750"	"GB"	"Marine"	0	0.00128666666666667	-9.3675874	-1.68226600203806
"BH-00750"	"GB"	"Marine"	41.0487515	0.00099967816091954	-9.2608863	-1.42437471606514
"BH-00750"	"GB"	"Marine"	81.27115109	0.000892333333333333	-9.7749916	-1.88192902492444
"BH-00750"	"GB"	"Marine"	122.3192544	0.000890509578544061	-10.3569976	-2.46297424140789
"BH-00750"	"GB"	"Marine"	162.5423022	0.00091983908045977	-9.6294901	-1.75091799733044
"BH-00750"	"GB"	"Marine"	202.7658748	0.000940172413793103	-10.2502965	-2.38243632615879
"BH-00750"	"GB"	"Marine"	243.8134533	0.000974390804597701	-10.3278973	-2.47806392781056
"BH-00750"	"GB"	"Marine"	284.0369694	0.000862218390804598	-9.6779906	-1.76906298618489
"BH-00750"	"GB"	"Marine"	325.0846044	0.000825348659003831	-9.8913928	-1.96304161521915
"BH-00750"	"GB"	"Marine"	365.3080892	0.000839068965517241	-9.7943918	-1.87326869457365
"BH-00750"	"GB"	"Marine"	406.3557555	0.00101085823754789	-9.6391902	-1.80856846123588
"BH-00750"	"GB"	"Marine"	446.5792203	0.00104444827586207	-9.9398933	-2.12696733663405
"BH-00750"	"GB"	"Marine"	487.6269066	0.000934846743295019	-9.8719926	-2.00132677681426
"BH-00750"	"GB"	"Marine"	527.8503576	0.000814681992337165	-9.5615894	-1.62761884271904
"BH-00750"	"GB"	"Marine"	568.0739388	0.000674183908045977	-9.2608863	-1.25289907979547
"BH-00750"	"GB"	"Marine"	609.1214986	0.000757796934865901	-8.7661812	-0.802242674504527
"BH-00750"	"GB"	"Marine"	649.3450547	0.00112009578544061	-8.2520759	-0.479002268042904
"BH-00750"	"GB"	"Marine"	690.3926419	0.00164329501915709	-6.3896567	1.10778711451702
"BH-00750"	"GB"	"Marine"	730.6161783	0.00227727969348659	-7.388767	-0.225316564647489
"BH-00750"	"GB"	"Marine"	771.6637869	0.00253582375478927	-6.2441552	0.783090042713236
"BH-00750"	"GB"	"Marine"	811.8873075	0.00294532567049808	-6.8552615	-0.0437484889003645
"BH-00750"	"GB"	"Marine"	852.1109083	0.00344467432950192	-7.4081672	-0.859719137873055
"BH-00750"	"GB"	"Marine"	893.1584406	0.00350624521072797	-7.7961712	-1.28015967382019
"BH-00750"	"GB"	"Marine"	933.3820225	0.00331888888888889	-6.4575574	0.157156466429666
"BH-00750"	"GB"	"Marine"	974.4295767	0.00355352490421456	-6.4090569	0.0820469190492675
"BH-00750"	"GB"	"Marine"	1014.653143	0.00350977011494253	-7.1171642	-0.603009650364773
"BH-00750"	"GB"	"Marine"	1055.700715	0.00342375478927203	-6.5545584	0.00491041422846624
"BH-00750"	"GB"	"Marine"	1095.924267	0.00343249042145594	-6.3896567	0.165210041922337
"BH-00750"	"GB"	"Marine"	1136.147878	0.00360149425287356	-5.7009496	0.76488319042088
"BH-00750"	"GB"	"Marine"	1175.804831	0.00344555555555556	-5.1868443	1.3611395179908
"BH-01556"	"BEG"	"NRB"	0	0.00458777777777778	-5.3226457	0.623596979436847
"BH-01556"	"BEG"	"NRB"	40.52159918	0.00425694444444445	-5.7203498	0.400181229635717
"BH-01556"	"BEG"	"NRB"	80.77747211	0.00397972222222222	-5.2935454	0.973030779508495
"BH-01556"	"BEG"	"NRB"	121.2971558	0.00401222222222222	-5.8076507	0.441803953922208
"BH-01556"	"BEG"	"NRB"	161.5549442	0.00407055555555556	-6.0598533	0.158870410562202
"BH-01556"	"BEG"	"NRB"	202.0742438	0.00374347222222222	-6.321756	0.069280500116506
"BH-01556"	"BEG"	"NRB"	242.5943116	0.00396833333333333	-5.1480439	1.12453213035497
"BH-01556"	"BEG"	"NRB"	282.8515512	0.00417027777777778	-6.3896567	-0.223468268800848
"BH-01556"	"BEG"	"NRB"	323.3713036	0.00449444444444444	-5.9822525	0.0131596888128544
"BH-01556"	"BEG"	"NRB"	363.6289317	0.00448569444444444	-4.5951382	1.40488363031686
"BH-01556"	"BEG"	"NRB"	404.1484876	0.0042275	-4.4690369	1.66700593914125
"BH-01556"	"BEG"	"NRB"	444.6684158	0.00426958333333333	-3.0043218	3.10955085857439
"BH-01556"	"BEG"	"NRB"	484.9257675	0.00366555555555556	-3.7221292	2.70995506017593
"BH-01556"	"BEG"	"NRB"	525.4455252	0.00384013888888889	-5.2062445	1.13386643683421
"BH-01556"	"BEG"	"NRB"	565.7031023	0.00375611111111111	-6.4284571	-0.0440789709448288
"BH-01556"	"BEG"	"NRB"	606.2227313	0.00362277777777778	-6.030753	0.423867285306604
"BH-01556"	"BEG"	"NRB"	646.7426072	0.00387444444444444	-5.9434521	0.378586115382025
"BH-01556"	"BEG"	"NRB"	687	0.00380111111111111	-5.4875474	0.873124001320312
"BH-01556"	"BEG"	"NRB"	727.5197592	0.00398361111111111	-4.7309396	1.53358784995116
"BH-01556"	"BEG"	"NRB"	767.7773115	0.00438986111111111	-4.4108363	1.63967208012257
"BH-01556"	"BEG"	"NRB"	808.2969751	0.00462055555555555	-5.5845484	0.34442641602504
"BH-01556"	"BEG"	"NRB"	848.8168236	0.00396166666666667	-6.0695534	0.206534738167541
"BH-01556"	"BEG"	"NRB"	888.1092275	0.00397583333333333	-5.5360479	0.732577009065829
"BH-01556"	"BEG"	"NRB"	927.6642712	0.00393930555555556	-5.7882505	0.499617833122208
"BH-01556"	"BEG"	"NRB"	967.2197268	0.00424222222222222	-5.0510429	1.07724403438848
"BH-01556"	"BEG"	"NRB"	1006.511798	0.00499347222222222	-3.411726	2.32079028525931
"BH-01556"	"BEG"	"NRB"	1046.067397	0.00525777777777778	-4.6145384	0.978737444273389
"BH-01556"	"BEG"	"NRB"	1085.359387	0.00460347222222222	-5.73975	0.198224592294754
"BH-01556"	"BEG"	"NRB"	1124.915108	0.0042	-5.0122425	1.1382877838681
"BH-01556"	"BEG"	"NRB"	1164.471125	0.00449458333333333	-3.5669276	2.42841141990009
"BH-01556"	"BEG"	"NRB"	1203.76285	0.00411388888888889	-5.448747	0.747148009780487
"BH-01556"	"BEG"	"NRB"	1243.318945	0.00445291666666667	-6.3023558	-0.285066106271338
"BH-01556"	"BEG"	"NRB"	1282.610619	0.00396222222222222	-4.8279406	1.4478548625165
"BH-01556"	"BEG"	"NRB"	1322.166782	0.00427305555555556	-2.2768143	3.83522913575534
"BH-01556"	"BEG"	"NRB"	1361.723173	0.00454972222222222	-5.9046517	0.0616392615336134
"BH-01556"	"BEG"	"NRB"	1401.014632	0.00454777777777778	-4.76974	1.19757532631228
"BH-01556"	"BEG"	"NRB"	1440.571067	0.00500277777777778	-3.9355314	1.79208256810426
"BH-01556"	"BEG"	"NRB"	1479.862494	0.00523097222222222	-5.2935454	0.31385204443644
"BH-01556"	"BEG"	"NRB"	1519.418968	0.00497666666666667	-4.8958413	0.845528423703496
"BH-01556"	"BEG"	"NRB"	1558.975625	0.00558527777777778	-4.2071342	1.2136093479808
"BH-01556"	"BEG"	"NRB"	1598.266874	0.00499111111111111	-3.4602265	2.27353365677626
"BH-01556"	"BEG"	"NRB"	1637.823556	0.00514541666666667	-5.0801432	0.572326294697774
"BH-01556"	"BEG"	"NRB"	1677.114784	0.00554111111111111	-4.187734	1.25627726223909
"BH-01556"	"BEG"	"NRB"	1716.671489	0.00591972222222222	-3.79973	1.44482280605012
"BH-01556"	"BEG"	"NRB"	1756.228345	0.00563166666666667	-5.0995434	0.296761731118324
"BH-01556"	"BEG"	"NRB"	1795.519423	0.00556041666666667	-4.8473408	0.586499983365185
"BH-01556"	"BEG"	"NRB"	1835.076293	0.00545583333333333	-4.3526357	1.13630127467491
"BH-01556"	"BEG"	"NRB"	1874.633297	0.00558819444444445	-4.9831422	0.436064800812801
"BH-01556"	"BEG"	"NRB"	1914.190429	0.00565555555555556	-5.8658513	-0.482131221876725
"BH-01560"	"BEG"	"NRB"	0	0.00424888888888889	-7.1656647	-1.04088987342409
"BH-01560"	"BEG"	"NRB"	39.35733731	0.00454322222222222	-7.000763	-1.03104773334913
"BH-01560"	"BEG"	"NRB"	77.82673063	0.00494977777777778	-7.5051682	-1.7496329747858
"BH-01560"	"BEG"	"NRB"	117.1836166	0.00523744444444444	-7.4178673	-1.81387952689826
"BH-01560"	"BEG"	"NRB"	156.5407295	0.00565844444444444	-7.0104631	-1.62826493526217
"BH-01560"	"BEG"	"NRB"	195.0102561	0.00445944444444444	-6.6418593	-0.628008545171144
"BH-01560"	"BEG"	"NRB"	234.3672332	0.00333888888888889	-7.0783638	-0.47418625700805
"BH-01560"	"BEG"	"NRB"	273.7243139	0.00326533333333333	-8.3975774	-1.75464960080934
"BH-01560"	"BEG"	"NRB"	312.19385	0.00326244444444444	-7.776771	-1.13232128742389
"BH-01560"	"BEG"	"NRB"	351.5508498	0.00291455555555556	-7.0395634	-0.211840194737861
"BH-01560"	"BEG"	"NRB"	390.9079175	0.00289222222222222	-6.8358613	0.00362746643425724
"BH-01560"	"BEG"	"NRB"	430.2650346	0.00321277777777778	-6.0986537	0.571961215779765
"BH-01560"	"BEG"	"NRB"	468.7344664	0.00384555555555556	-5.2159446	1.1213127492365
"BH-01560"	"BEG"	"NRB"	508.5528488	0.004478	-4.2944351	1.70964028808386
"BH-01560"	"BEG"	"NRB"	548.3721364	0.00400377777777778	-4.9928423	1.26106102381813
"BH-01560"	"BEG"	"NRB"	587.3065639	0.00346611111111111	-6.515758	0.0213968189020413
"BH-01560"	"BEG"	"NRB"	627.1275787	0.00333888888888889	-6.1762545	0.427923042991951
"BH-01560"	"BEG"	"NRB"	666.9490235	0.00372066666666667	-5.8173508	0.585700035592009
"BH-01560"	"BEG"	"NRB"	705.8866765	0.00351222222222222	-5.7785504	0.734312339865087
"BH-01560"	"BEG"	"NRB"	745.7090585	0.00350666666666667	-5.254745	1.26104449637556
"BH-01560"	"BEG"	"NRB"	785.5316671	0.00340333333333333	-4.866741	1.70348616747043
"BH-01560"	"BEG"	"NRB"	824.4713458	0.00364433333333333	-4.5563378	1.88692667004596
"BH-01560"	"BEG"	"NRB"	864.29451	0.00368422222222222	-5.2935454	1.12870495830074
"BH-01560"	"BEG"	"NRB"	904.1178021	0.00395588888888889	-5.3808463	0.898285664938437
"BH-01560"	"BEG"	"NRB"	943.0588529	0.00348377777777778	-5.7591502	0.768697533198725
"BH-01560"	"BEG"	"NRB"	982.8824955	0.00379555555555556	-4.3526357	2.01096245783079
"BH-01560"	"BEG"	"NRB"	1022.706214	0.00406111111111111	-3.4699266	2.75377259663002
"BH-01560"	"BEG"	"NRB"	1061.648247	0.00450222222222222	-4.6436387	1.34767602969819
"BH-01560"	"BEG"	"NRB"	1101.472197	0.00377866666666667	-5.2159446	1.15655089762263
"BH-01560"	"BEG"	"NRB"	1141.296193	0.00419133333333334	-4.9055414	1.24955462402444
"BH-01560"	"BEG"	"NRB"	1180.238959	0.00520111111111111	-3.993732	1.62939676068025
"BH-01560"	"BEG"	"NRB"	1220.063113	0.00587755555555556	-6.5351582	-1.26839131203536
"BH-01560"	"BEG"	"NRB"	1259.887297	0.00522644444444444	-5.3032455	0.30653725099248
"BH-01560"	"BEG"	"NRB"	1298.830628	0.00546888888888889	-5.1383438	0.343715296875284
"BH-01560"	"BEG"	"NRB"	1338.654922	0.00470377777777778	-5.0413428	0.843789203498099
"BH-01560"	"BEG"	"NRB"	1378.479235	0.00560222222222222	-5.7300499	-0.318232959376148
"BH-01560"	"BEG"	"NRB"	1417.423014	0.00503844444444444	-5.5069476	0.201876591307002
"BH-01560"	"BEG"	"NRB"	1457.247405	0.00452477777777778	-3.9840319	1.99540019826565
"BH-01560"	"BEG"	"NRB"	1497.071809	0.00456	-4.6436387	1.31723776198923
"BH-01560"	"BEG"	"NRB"	1536.896223	0.00633533333333334	-4.6533388	0.372263351501377
"BH-01560"	"BEG"	"NRB"	1576.720647	0.00601555555555556	-3.0722225	2.1218437562444
"BH-01567"	"BEG"	"NRB"	0	0.00430111111111111	-9.2511862	-3.15392288462257
"BH-01567"	"BEG"	"NRB"	38.48376281	0.00448761904761905	-8.455778	-2.45677008175999
"BH-01567"	"BEG"	"NRB"	76.55716818	0.00441714285714286	-7.970773	-1.93463708488423
"BH-01567"	"BEG"	"NRB"	115.0391238	0.00460603174603175	-7.4760679	-1.53944170624043
"BH-01567"	"BEG"	"NRB"	153.1143364	0.00455920634920635	-8.2811762	-2.31988162993785
"BH-01567"	"BEG"	"NRB"	191.595929	0.0042368253968254	-8.7758813	-2.64475123071563
"BH-01567"	"BEG"	"NRB"	230.0782476	0.00414396825396825	-7.7476707	-1.56762198618337
"BH-01567"	"BEG"	"NRB"	268.1529414	0.00379333333333333	-7.0589636	-0.69419473956502
"BH-01567"	"BEG"	"NRB"	306.6349621	0.00346920634920635	-8.5430789	-2.00755470258237
"BH-01567"	"BEG"	"NRB"	344.7100231	0.00344984126984127	-7.8349716	-1.28924556560299
"BH-01567"	"BEG"	"NRB"	383.191858	0.00355269841269841	-6.9134621	-0.421922871854098
"BH-01567"	"BEG"	"NRB"	421.6740447	0.00374047619047619	-7.2529656	-0.860350741908202
"BH-01567"	"BEG"	"NRB"	460.6625663	0.00327984126984127	-6.5254581	0.109826683617586
"BH-01567"	"BEG"	"NRB"	500.0579966	0.00368904761904762	-6.1471542	0.27255406121735
"BH-01567"	"BEG"	"NRB"	539.0482353	0.00365444444444444	-4.7794401	1.65849767319689
"BH-01567"	"BEG"	"NRB"	578.4436014	0.00398603174603175	-4.76974	1.49351222032874
"BH-01567"	"BEG"	"NRB"	617.8389758	0.00459555555555556	-4.1198333	1.82231192032218
"BH-01567"	"BEG"	"NRB"	656.8302673	0.00425603174603175	-3.605728	2.51528385391958
"BH-01567"	"BEG"	"NRB"	696.2255382	0.00399111111111111	-4.5272375	1.73333882866202
"BH-01567"	"BEG"	"NRB"	735.6208262	0.00360920634920635	-4.284735	2.17703493335363
"BH-01567"	"BEG"	"NRB"	774.6128065	0.00380666666666667	-5.7106497	0.647094944809833
"BH-01567"	"BEG"	"NRB"	814.0079852	0.00406	-5.6330489	0.591235647932109
"BH-01567"	"BEG"	"NRB"	853.0005862	0.00395603174603175	-4.575738	1.70331870548531
"BH-01567"	"BEG"	"NRB"	892.3956522	0.00403301587301587	-5.2935454	0.944954822411568
"BH-01567"	"BEG"	"NRB"	931.790749	0.00344	-3.8288303	2.72208027450128
"BH-01567"	"BEG"	"NRB"	970.783704	0.00351460317460318	-4.7018393	1.80976911564631
"BH-01567"	"BEG"	"NRB"	1010.178697	0.00338095238095238	-5.5651482	1.01686961512692
"BH-01567"	"BEG"	"NRB"	1049.573723	0.00379968253968254	-3.8191302	2.54229379585158
"BH-01567"	"BEG"	"NRB"	1088.968778	0.00438444444444444	-3.0916227	2.96173926772029
"BH-01569"	"BEG"	"NRB"	0	0.00348777777777778	-7.5148683	-0.989127831488819
"BH-01569"	"BEG"	"NRB"	41.34005322	0.00317930555555556	-7.1074641	-0.419215476244615
"BH-01569"	"BEG"	"NRB"	81.83520025	0.00309805555555556	-7.3111662	-0.580113762278897
"BH-01569"	"BEG"	"NRB"	122.3315168	0.00255361111111111	-7.5245684	-0.506693824252204
"BH-01569"	"BEG"	"NRB"	162.8281302	0.00248666666666667	-6.8455614	0.207580591699034
"BH-01569"	"BEG"	"NRB"	203.3248632	0.00275375	-6.6030589	0.309379272457882
