"ID"	"ID2"	"d18O"	"Distance_um"
"44"	"BH-00685"	"-4.8085404"	"1131"
"44"	"BH-00685"	"-4.8570409"	"1092"
"44"	"BH-00685"	"-5.9822525"	"1053"
"44"	"BH-00685"	"-6.0986537"	"1014"
"44"	"BH-00685"	"-6.5642585"	"975"
"44"	"BH-00685"	"-7.4566677"	"936"
"44"	"BH-00685"	"-6.6709596"	"897"
"44"	"BH-00685"	"-7.4760679"	"858"
"44"	"BH-00685"	"-7.8349716"	"819"
"44"	"BH-00685"	"-7.582769"	"780"
"44"	"BH-00685"	"-3.2953248"	"741"
"44"	"BH-00685"	"-5.7009496"	"702"
"44"	"BH-00685"	"-5.3711462"	"663"
"44"	"BH-00685"	"-6.4866577"	"624"
"44"	"BH-00685"	"-6.2441552"	"585"
"44"	"BH-00685"	"-6.8164611"	"546"
"44"	"BH-00685"	"-6.7000599"	"507"
"44"	"BH-00685"	"-7.2141652"	"468"
"44"	"BH-00685"	"-6.3799566"	"429"
"44"	"BH-00685"	"-6.4284571"	"390"
"44"	"BH-00685"	"-6.4284571"	"351"
"44"	"BH-00685"	"-6.7970609"	"312"
"44"	"BH-00685"	"-6.9910629"	"273"
"44"	"BH-00685"	"-6.4090569"	"234"
"44"	"BH-00685"	"-7.3596667"	"195"
"44"	"BH-00685"	"-7.0492635"	"156"
"44"	"BH-00685"	"-8.1162745"	"117"
"44"	"BH-00685"	"-7.6215694"	"78"
"44"	"BH-00685"	"-7.0686637"	"39"
"44"	"core"	"-7.1753648"	"0"
"45"	"Margin"	"-4.2362345"	"1355.960545"
"45"	"BH-01595"	"-5.6039486"	"1314.766139"
"45"	"BH-01595"	"-6.2635554"	"1273.571749"
"45"	"BH-01595"	"-6.4769576"	"1232.377377"
"45"	"BH-01595"	"-4.4690369"	"1191.183025"
"45"	"BH-01595"	"-4.4205364"	"1149.988696"
"45"	"BH-01595"	"-5.6718493"	"1108.79439"
"45"	"BH-01595"	"-7.0783638"	"1067.600112"
"45"	"BH-01595"	"-6.903762"	"1026.498904"
"45"	"BH-01595"	"-5.9240519"	"985.3045215"
"45"	"BH-01595"	"-5.2256447"	"944.1101631"
"45"	"BH-01595"	"-5.3226457"	"902.9158322"
"45"	"BH-01595"	"-6.127754"	"861.7215327"
"45"	"BH-01595"	"-6.7679606"	"820.5272695"
"45"	"BH-01595"	"-6.1568543"	"779.4260709"
"45"	"BH-01595"	"-6.903762"	"738.231671"
"45"	"BH-01595"	"-6.1665544"	"697.0373017"
"45"	"BH-01595"	"-6.515758"	"655.842969"
"45"	"BH-01595"	"-4.478737"	"614.6486801"
"45"	"BH-01595"	"-5.2838453"	"573.4544446"
"45"	"BH-01595"	"-6.0501532"	"532.3532662"
"45"	"BH-01595"	"-6.4284571"	"491.1588338"
"45"	"BH-01595"	"-7.1365644"	"449.964443"
"45"	"BH-01595"	"-7.1365644"	"408.7701065"
"45"	"BH-01595"	"-6.4575574"	"367.5758425"
"45"	"BH-01595"	"-6.3896567"	"326.3816784"
"45"	"BH-01595"	"-6.9328623"	"285.2805637"
"45"	"BH-01595"	"-7.9125724"	"244.0860504"
"45"	"BH-01595"	"-7.6700699"	"202.8915967"
"45"	"BH-01595"	"-7.6118693"	"161.697248"
"45"	"BH-01595"	"-7.5245684"	"120.503112"
"45"	"BH-01595"	"-7.9416727"	"80.30566605"
"45"	"BH-01595"	"-7.8834721"	"40.19950248"
"45"	"core"	"-8.2423758"	"0"
"46"	"margin"	"-5.1286437"	"1297.575046"
"46"	"BH-01596"	"-3.2662245"	"1257.755541"
"46"	"BH-01596"	"-4.4593368"	"1217.936369"
"46"	"BH-01596"	"-5.6233488"	"1177.230649"
"46"	"BH-01596"	"-5.9143518"	"1136.524967"
"46"	"BH-01596"	"-6.2829556"	"1095.819328"
"46"	"BH-01596"	"-6.1762545"	"1055.575672"
"46"	"BH-01596"	"-6.3799566"	"1014.869942"
"46"	"BH-01596"	"-6.1762545"	"974.1642572"
"46"	"BH-01596"	"-4.7212395"	"933.9207675"
"46"	"BH-01596"	"-3.1304231"	"893.2149797"
"46"	"BH-01596"	"-3.8094301"	"852.5092375"
"46"	"BH-01596"	"-4.6048383"	"811.8035477"
"46"	"BH-01596"	"-4.4981372"	"771.5601078"
"46"	"BH-01596"	"-5.2450449"	"730.8542946"
"46"	"BH-01596"	"-5.5651482"	"690.1485347"
"46"	"BH-01596"	"-6.1374541"	"649.4428381"
"46"	"BH-01596"	"-5.9822525"	"609.1994747"
"46"	"BH-01596"	"-6.8455614"	"568.4936235"
"46"	"BH-01596"	"-7.3790669"	"527.7878362"
"46"	"BH-01596"	"-7.2432655"	"487.0821286"
"46"	"BH-01596"	"-7.7185704"	"446.8388971"
"46"	"BH-01596"	"-8.0386737"	"406.1329831"
"46"	"BH-01596"	"-7.2432655"	"365.4271473"
"46"	"BH-01596"	"-7.2723658"	"324.7214191"
"46"	"BH-01596"	"-7.291766"	"284.4784702"
"46"	"BH-01596"	"-7.4663678"	"243.7724349"
"46"	"BH-01596"	"-8.5236787"	"203.0664916"
"46"	"BH-01596"	"-7.9222725"	"162.3607095"
"46"	"BH-01596"	"-7.970773"	"122.1187946"
"46"	"BH-01596"	"-7.6991702"	"81.41252975"
"46"	"BH-01596"	"-8.3296767"	"40.70626487"
"46"	"core"	"-10.5412995"	"0"
"47"	"margin"	"-3.8773308"	"1260.533617"
"47"	"BH-00681"	"-4.6824391"	"1220.727652"
"47"	"BH-00681"	"-4.6921392"	"1179.938981"
"47"	"BH-00681"	"-5.3129456"	"1139.150561"
"47"	"BH-00681"	"-7.0298633"	"1098.362417"
"47"	"BH-00681"	"-6.4769576"	"1057.574584"
"47"	"BH-00681"	"-6.4381572"	"1016.787097"
"47"	"BH-00681"	"-6.2829556"	"976"
"47"	"BH-00681"	"-5.2644451"	"935.2133446"
"47"	"BH-00681"	"-7.291766"	"894.427191"
"47"	"BH-00681"	"-6.8649616"	"853.641611"
"47"	"BH-00681"	"-5.1092435"	"812.8566909"
"47"	"BH-00681"	"-3.8482305"	"772.0725355"
"47"	"BH-00681"	"-4.9443418"	"731.2892724"
"47"	"BH-00681"	"-5.0025424"	"690.5070601"
"47"	"BH-00681"	"-6.3411562"	"649.7260961"
"47"	"BH-00681"	"-6.2053548"	"609.1182151"
"47"	"BH-00681"	"-6.3411562"	"568.5103341"
"47"	"BH-00681"	"-6.7485604"	"527.9024531"
"47"	"BH-00681"	"-7.1268643"	"487.2945721"
"47"	"BH-00681"	"-8.1259746"	"446.6866911"
"47"	"BH-00681"	"-8.1259746"	"406.0788101"
"47"	"BH-00681"	"-7.1074641"	"365.4709291"
"47"	"BH-00681"	"-8.4460779"	"324.8630481"
"47"	"BH-00681"	"-7.9901732"	"284.2551671"
"47"	"BH-00681"	"-7.6021692"	"243.6472861"
"47"	"BH-00681"	"-7.3499666"	"203.039405"
"47"	"BH-00681"	"-7.776771"	"162.431524"
"47"	"BH-00681"	"-8.4072775"	"121.823643"
"47"	"BH-00681"	"-8.2811762"	"81.21576202"
"47"	"BH-00681"	"-9.6779906"	"40.60788101"
"47"	"core"	"-8.4363778"	"0"
"48"	"margin"	"-5.6621492"	"1700.845966"
"48"	"BH-01585"	"-4.7794401"	"1661.291064"
"48"	"BH-01585"	"-6.612759"	"1621.736415"
"48"	"BH-01585"	"-6.903762"	"1582.182038"
"48"	"BH-01585"	"-4.8570409"	"1542.627953"
"48"	"BH-01585"	"-5.6524491"	"1503.074183"
"48"	"BH-01585"	"-5.8173508"	"1463.225205"
"48"	"BH-01585"	"-3.9549316"	"1423.376268"
"48"	"BH-01585"	"-5.7785504"	"1383.527376"
"48"	"BH-01585"	"-3.7124291"	"1343.678533"
"48"	"BH-01585"	"-4.8182405"	"1303.829743"
"48"	"BH-01585"	"-5.5942485"	"1263.981013"
"48"	"BH-01585"	"-5.5845484"	"1224.132346"
"48"	"BH-01585"	"-4.0713328"	"1183.327934"
"48"	"BH-01585"	"-5.9725524"	"1142.523523"
"48"	"BH-01585"	"-6.2441552"	"1101.719111"
"48"	"BH-01585"	"-5.1092435"	"1060.9147"
"48"	"BH-01585"	"-5.1189436"	"1020.110288"
"48"	"BH-01585"	"-7.0104631"	"979.3058766"
"48"	"BH-01585"	"-6.9619626"	"938.5014651"
"48"	"BH-01585"	"-5.7785504"	"897.6970536"
"48"	"BH-01585"	"-6.3023558"	"856.8926421"
"48"	"BH-01585"	"-6.903762"	"816.0882305"
"48"	"BH-01585"	"-6.3411562"	"775.283819"
"48"	"BH-01585"	"-5.8755514"	"734.4794075"
"48"	"BH-01585"	"-4.6436387"	"693.6749959"
"48"	"BH-01585"	"-6.1471542"	"652.8705844"
"48"	"BH-01585"	"-6.6030589"	"612.0661729"
"48"	"BH-01585"	"-6.8358613"	"571.2617614"
"48"	"BH-01585"	"-6.8358613"	"530.4573498"
"48"	"BH-01585"	"-7.2044651"	"489.6529383"
"48"	"BH-01585"	"-6.2150549"	"448.8485268"
"48"	"BH-01585"	"-5.642749"	"408.0441153"
"48"	"BH-01585"	"-7.097764"	"367.2397037"
"48"	"BH-01585"	"-8.7952815"	"326.4352922"
"48"	"BH-01585"	"-8.7273808"	"285.6308807"
"48"	"BH-01585"	"-7.9222725"	"244.8264692"
"48"	"BH-01585"	"-8.4460779"	"204.0220576"
"48"	"BH-01585"	"-10.5218993"	"163.2176461"
"48"	"BH-01585"	"-8.5624791"	"122.4132346"
"48"	"BH-01585"	"-9.3384871"	"81.60882305"
"48"	"BH-01585"	"-8.0580739"	"40.80441153"
"48"	"core"	"-8.3102765"	"0"
"49"	"margin"	"-3.0916227"	"1088.968778"
"49"	"BH-01567"	"-3.8191302"	"1049.573723"
"49"	"BH-01567"	"-5.5651482"	"1010.178697"
"49"	"BH-01567"	"-4.7018393"	"970.783704"
"49"	"BH-01567"	"-3.8288303"	"931.790749"
"49"	"BH-01567"	"-5.2935454"	"892.3956522"
"49"	"BH-01567"	"-4.575738"	"853.0005862"
"49"	"BH-01567"	"-5.6330489"	"814.0079852"
"49"	"BH-01567"	"-5.7106497"	"774.6128065"
"49"	"BH-01567"	"-4.284735"	"735.6208262"
"49"	"BH-01567"	"-4.5272375"	"696.2255382"
"49"	"BH-01567"	"-3.605728"	"656.8302673"
"49"	"BH-01567"	"-4.1198333"	"617.8389758"
"49"	"BH-01567"	"-4.76974"	"578.4436014"
"49"	"BH-01567"	"-4.7794401"	"539.0482353"
"49"	"BH-01567"	"-6.1471542"	"500.0579966"
"49"	"BH-01567"	"-6.5254581"	"460.6625663"
"49"	"BH-01567"	"-7.2529656"	"421.6740447"
"49"	"BH-01567"	"-6.9134621"	"383.191858"
"49"	"BH-01567"	"-7.8349716"	"344.7100231"
"49"	"BH-01567"	"-8.5430789"	"306.6349621"
"49"	"BH-01567"	"-7.0589636"	"268.1529414"
"49"	"BH-01567"	"-7.7476707"	"230.0782476"
"49"	"BH-01567"	"-8.7758813"	"191.595929"
"49"	"BH-01567"	"-8.2811762"	"153.1143364"
"49"	"BH-01567"	"-7.4760679"	"115.0391238"
"49"	"BH-01567"	"-7.970773"	"76.55716818"
"49"	"BH-01567"	"-8.455778"	"38.48376281"
"49"	"core"	"-9.2511862"	"0"
"50"	"margin"	"-3.8288303"	"1044.262419"
"50"	"BH-01580"	"-3.8773308"	"1003.820701"
"50"	"BH-01580"	"-4.5951382"	"963.3794683"
"50"	"BH-01580"	"-5.6524491"	"922.772453"
"50"	"BH-01580"	"-5.4196467"	"882.3315703"
"50"	"BH-01580"	"-5.5263478"	"841.7244205"
"50"	"BH-01580"	"-6.4769576"	"801.1173447"
"50"	"BH-01580"	"-5.3614461"	"760.6766724"
"50"	"BH-01580"	"-4.4205364"	"720.0694411"
"50"	"BH-01580"	"-5.1868443"	"679.4622874"
"50"	"BH-01580"	"-6.3314561"	"639.0219089"
"50"	"BH-01580"	"-6.3799566"	"598.414572"
"50"	"BH-01580"	"-6.4284571"	"557.8073144"
"50"	"BH-01580"	"-7.3208663"	"517.3673743"
"50"	"BH-01580"	"-6.9522625"	"476.7598976"
"50"	"BH-01580"	"-7.4275674"	"436.1524963"
"50"	"BH-01580"	"-7.776771"	"395.71328"
"50"	"BH-01580"	"-8.4751782"	"356.0912804"
"50"	"BH-01580"	"-7.2626657"	"316.6385952"
"50"	"BH-01580"	"-8.9310829"	"277.016245"
"50"	"BH-01580"	"-7.9610729"	"237.394187"
"50"	"BH-01580"	"-7.9804731"	"197.9419107"
"50"	"BH-01580"	"-10.395798"	"158.3192976"
"50"	"BH-01580"	"-8.1259746"	"118.6970935"
"50"	"BH-01580"	"-10.0562945"	"79.24645102"
"50"	"BH-01580"	"-7.7282705"	"39.62322551"
"50"	"core"	"-7.873772"	"0"
"51"	"margin"	"-3.5572275"	"1038.734807"
"51"	"BH-01571"	"-4.4690369"	"998.4312695"
"51"	"BH-01571"	"-4.7794401"	"958.1283839"
"51"	"BH-01571"	"-5.5651482"	"918.5053076"
"51"	"BH-01571"	"-6.1956547"	"878.8822447"
"51"	"BH-01571"	"-6.2344551"	"839.2591971"
"51"	"BH-01571"	"-6.6806597"	"799.6361673"
"51"	"BH-01571"	"-6.3120559"	"760.0131578"
"51"	"BH-01571"	"-5.3323458"	"719.7117479"
"51"	"BH-01571"	"-3.5766277"	"680.0889648"
"51"	"BH-01571"	"-4.5078373"	"640.4662364"
"51"	"BH-01571"	"-5.1868443"	"600.8435737"
"51"	"BH-01571"	"-6.1180539"	"561.2209903"
"51"	"BH-01571"	"-5.8852515"	"521.5985046"
"51"	"BH-01571"	"-7.0104631"	"481.9761405"
"51"	"BH-01571"	"-7.2723658"	"441.6786162"
"51"	"BH-01571"	"-8.0095734"	"402.0572099"
"51"	"BH-01571"	"-7.485768"	"362.4362013"
"51"	"BH-01571"	"-7.7088703"	"322.8157369"
"51"	"BH-01571"	"-8.3490769"	"283.1960452"
"51"	"BH-01571"	"-8.4460779"	"242.8353352"
"51"	"BH-01571"	"-7.5536687"	"202.4746898"
"51"	"BH-01571"	"-7.6021692"	"161.4434886"
"51"	"BH-01571"	"-7.4081672"	"121.0826164"
"51"	"BH-01571"	"-10.6189003"	"80.72174428"
"51"	"BH-01571"	"-10.1435954"	"40.36087214"
"51"	"core"	"-10.0271942"	"0"
"52"	"Margin"	"-4.3914361"	"977.5095907"
"52"	"BH-01569"	"-4.8182405"	"936.1719927"
"52"	"BH-01569"	"-6.2926557"	"894.8346216"
"52"	"BH-01569"	"-6.4866577"	"854.3377552"
"52"	"BH-01569"	"-6.6418593"	"813.8408935"
"52"	"BH-01569"	"-6.7970609"	"773.3440373"
"52"	"BH-01569"	"-6.9231622"	"732.8471873"
"52"	"BH-01569"	"-5.060743"	"691.5099421"
"52"	"BH-01569"	"-3.7318293"	"651.0130567"
"52"	"BH-01569"	"-4.9734421"	"610.5161751"
"52"	"BH-01569"	"-5.5942485"	"570.0192979"
"52"	"BH-01569"	"-5.6039486"	"529.5224263"
"52"	"BH-01569"	"-6.127754"	"489.0255617"
"52"	"BH-01569"	"-7.0201632"	"447.6885078"
"52"	"BH-01569"	"-7.6409696"	"407.1916011"
"52"	"BH-01569"	"-6.9813628"	"366.6946959"
"52"	"BH-01569"	"-7.6118693"	"326.1977928"
"52"	"BH-01569"	"-6.6030589"	"285.7008925"
"52"	"BH-01569"	"-6.4963578"	"245.2039967"
"52"	"BH-01569"	"-6.6030589"	"203.3248632"
"52"	"BH-01569"	"-6.8455614"	"162.8281302"
"52"	"BH-01569"	"-7.5245684"	"122.3315168"
"52"	"BH-01569"	"-7.3111662"	"81.83520025"
"52"	"BH-01569"	"-7.1074641"	"41.34005322"
"52"	"core"	"-7.5148683"	"0"
"#A"	"BH-00729"	"-4.3914361"	"1421.787607"
"#A"	"margin"	"-5.2450449"	"1335.800135"
"#A"	"BH-00729"	"-3.4893268"	"1425.245593"
"#A"	"BH-00729"	"-4.8473408"	"1288.000388"
"#A"	"BH-00729"	"-4.3623358"	"1177.684593"
"#A"	"BH-00729"	"-3.5475274"	"1240.800145"
"#A"	"BH-00729"	"-4.76974"	"1170.314915"
"#A"	"BH-00729"	"-4.5563378"	"1193.600017"
"#A"	"BH-00729"	"-5.0704431"	"944.875124"
"#A"	"BH-00729"	"-6.3799566"	"1145.600279"
"#A"	"BH-00729"	"-5.0898433"	"942.7587178"
"#A"	"BH-00729"	"-4.9443418"	"1097.601476"
"#A"	"BH-00729"	"-6.3702565"	"583.4937875"
"#A"	"BH-00729"	"-5.5263478"	"1049.603735"
"#A"	"BH-00729"	"-5.1868443"	"582.4371211"
"#A"	"BH-00729"	"-5.2256447"	"1001.607208"
"#A"	"BH-00729"	"-4.7891402"	"953.6120805"
"#A"	"BH-00729"	"-5.2838453"	"905.6185731"
"#A"	"BH-00729"	"-5.8755514"	"857.6269585"
"#A"	"BH-00729"	"-4.1101332"	"809.6375732"
"#A"	"BH-00729"	"-5.2935454"	"761.6508386"
"#A"	"BH-00729"	"-5.3032455"	"726.837671"
"#A"	"BH-00729"	"-5.2256447"	"692.0260111"
"#A"	"BH-00729"	"-5.5166477"	"658.4291913"
"#A"	"BH-00729"	"-4.8861412"	"623.6184731"
"#A"	"BH-00729"	"-5.6718493"	"590.0211861"
"#A"	"BH-00729"	"-4.9734421"	"555.2116713"
"#A"	"BH-00729"	"-6.3508563"	"521.6138418"
"#A"	"BH-00729"	"-6.2053548"	"486.8059162"
"#A"	"BH-00729"	"-5.3420459"	"453.207458"
"#A"	"BH-00729"	"-6.1859546"	"418.4017208"
"#A"	"BH-00729"	"-6.2053548"	"384.8025468"
"#A"	"BH-00729"	"-4.284735"	"350"
"#A"	"BH-00729"	"-5.3226457"	"315.6010139"
"#A"	"BH-00729"	"-5.9240519"	"280"
"#A"	"BH-00729"	"-6.8455614"	"245.6013029"
"#A"	"BH-00729"	"-6.0986537"	"210"
"#A"	"BH-00729"	"-7.3984671"	"175.6018223"
"#A"	"BH-00729"	"-8.1162745"	"140"
"#A"	"BH-00729"	"-6.5448583"	"105.6030303"
"#A"	"BH-00729"	"-5.8173508"	"70"
"#A"	"BH-00729"	"-7.1268643"	"35"
"#A"	"core"	"-7.2044651"	"0"
"#B"	"BH-00670"	"-3.7415294"	"1036.170835"
"#B"	"margin"	"-4.9152415"	"1117.004029"
"#B"	"BH-00670"	"-3.9161312"	"1029.835909"
"#B"	"BH-00670"	"-3.314725"	"1067.004217"
"#B"	"BH-00670"	"-5.2838453"	"930.2736157"
"#B"	"BH-00670"	"-5.0898433"	"1017.004425"
"#B"	"BH-00670"	"-4.5466377"	"923.1987868"
"#B"	"BH-00670"	"-5.2450449"	"967.0046536"
"#B"	"BH-00670"	"-4.6242385"	"842.2570866"
"#B"	"BH-00670"	"-5.1868443"	"918.0049019"
"#B"	"BH-00670"	"-5.0510429"	"814.0429964"
"#B"	"BH-00670"	"-4.0713328"	"868.0051843"
"#B"	"BH-00670"	"-3.6542285"	"654.5425884"
"#B"	"BH-00670"	"-5.0995434"	"819.0054945"
"#B"	"BH-00670"	"-4.6242385"	"636.0534569"
"#B"	"BH-00670"	"-4.9734421"	"769.0058517"
"#B"	"BH-00670"	"-5.0316427"	"491.8831162"
"#B"	"BH-00670"	"-4.8570409"	"719.0062587"
"#B"	"BH-00670"	"-4.1489336"	"465.4685811"
"#B"	"BH-00670"	"-4.575738"	"671.0067064"
"#B"	"BH-00670"	"-4.3914361"	"636.0070754"
"#B"	"BH-00670"	"-4.7212395"	"602.007475"
"#B"	"BH-00670"	"-5.6039486"	"568.0079225"
"#B"	"BH-00670"	"-5.3711462"	"535.0084111"
"#B"	"BH-00670"	"-5.2644451"	"501.008982"
"#B"	"BH-00670"	"-4.478737"	"468.0096153"
"#B"	"BH-00670"	"-5.4390469"	"434.0103685"
"#B"	"BH-00670"	"-5.7203498"	"401.0112218"
"#B"	"BH-00670"	"-6.2732555"	"368.0122281"
"#B"	"BH-00670"	"-6.903762"	"334.0134728"
"#B"	"BH-00670"	"-4.4496367"	"300.0149996"
"#B"	"BH-00670"	"-5.3226457"	"267.0168534"
"#B"	"BH-00670"	"-6.4090569"	"234.01923"
"#B"	"BH-00670"	"-8.2811762"	"200.0224987"
"#B"	"BH-00670"	"-5.545748"	"166.0271062"
"#B"	"BH-00670"	"-5.9240519"	"133.0338303"
"#B"	"BH-00670"	"-6.1956547"	"100.0449899"
"#B"	"BH-00670"	"-7.0298633"	"66.03029608"
"#B"	"BH-00670"	"-6.3896567"	"32.01562119"
"#B"	"core"	"-6.7776607"	"0"
"#D"	"BH-01570"	"-4.1489336"	"1723.613936"
"#D"	"margin"	"-5.0122425"	"2049.418454"
"#D"	"BH-01570"	"-4.575738"	"1703.349935"
"#D"	"BH-01570"	"-2.0731122"	"2000.025"
"#D"	"BH-01570"	"-4.3914361"	"1568.680018"
"#D"	"BH-01570"	"-3.1110229"	"1951.148636"
"#D"	"BH-01570"	"-4.5175374"	"1553.007727"
"#D"	"BH-01570"	"-3.4893268"	"1902.272325"
"#D"	"BH-01570"	"-3.6930289"	"1425.67107"
"#D"	"BH-01570"	"-5.0510429"	"1853.396072"
"#D"	"BH-01570"	"-4.7018393"	"1431.178535"
"#D"	"BH-01570"	"-3.993732"	"1804.519881"
"#D"	"BH-01570"	"-3.7803298"	"1294.657097"
"#D"	"BH-01570"	"-4.1489336"	"1755.643757"
"#D"	"BH-01570"	"-5.6330489"	"1286.247255"
"#D"	"BH-01570"	"-2.8976207"	"1706.767705"
"#D"	"BH-01570"	"-4.5466377"	"1132.812871"
"#D"	"BH-01570"	"-4.3720359"	"1657.891733"
"#D"	"BH-01570"	"-3.1789236"	"1114.391762"
"#D"	"BH-01570"	"-3.0334221"	"1609.015848"
"#D"	"BH-01570"	"-4.0325324"	"885.8109279"
"#D"	"BH-01570"	"-4.1780339"	"1560.140058"
"#D"	"BH-01570"	"-4.5369376"	"906.5213732"
"#D"	"BH-01570"	"-4.4593368"	"1511.264371"
"#D"	"BH-01570"	"-4.866741"	"467.9113164"
"#D"	"BH-01570"	"-4.9831422"	"1462.388799"
"#D"	"BH-01570"	"-5.3420459"	"460.092382"
"#D"	"BH-01570"	"-4.6436387"	"1413.513353"
"#D"	"BH-01570"	"-3.6833288"	"1364.638047"
"#D"	"BH-01570"	"-4.8861412"	"1315.762897"
"#D"	"BH-01570"	"-3.1789236"	"1266.887919"
"#D"	"BH-01570"	"-5.545748"	"1218.013136"
"#D"	"BH-01570"	"-3.0916227"	"1168.285068"
"#D"	"BH-01570"	"-4.5951382"	"1118.558"
"#D"	"BH-01570"	"-4.9540419"	"1083.904977"
"#D"	"BH-01570"	"-4.2750349"	"1049.253068"
"#D"	"BH-01570"	"-5.2353448"	"1014.602385"
"#D"	"BH-01570"	"-4.8958413"	"979.9530601"
"#D"	"BH-01570"	"-5.3420459"	"945.3052417"
"#D"	"BH-01570"	"-5.2159446"	"910.659102"
"#D"	"BH-01570"	"-4.0325324"	"875.1577001"
"#D"	"BH-01570"	"-4.5078373"	"839.6570729"
"#D"	"BH-01570"	"-5.4002465"	"804.6713615"
"#D"	"BH-01570"	"-5.0413428"	"769.6856501"
"#D"	"BH-01570"	"-5.7300499"	"734.6999388"
"#D"	"BH-01570"	"-8.1550749"	"699.7142274"
"#D"	"BH-01570"	"-5.4002465"	"664.728516"
"#D"	"BH-01570"	"-2.8103198"	"629.7428046"
"#D"	"BH-01570"	"-3.9549316"	"594.7570933"
"#D"	"BH-01570"	"-4.3526357"	"559.7713819"
"#D"	"BH-01570"	"-5.4390469"	"524.7856705"
"#D"	"BH-01570"	"-5.254745"	"489.7999592"
"#D"	"BH-01570"	"-4.6630389"	"454.8142478"
"#D"	"BH-01570"	"-4.8570409"	"419.8285364"
"#D"	"BH-01570"	"-4.1974341"	"384.8428251"
"#D"	"BH-01570"	"-3.9258313"	"349.8571137"
"#D"	"BH-01570"	"-3.9355314"	"314.8714023"
"#D"	"BH-01570"	"-4.7794401"	"279.885691"
"#D"	"BH-01570"	"-4.9443418"	"244.8999796"
"#D"	"BH-01570"	"-4.76974"	"209.9142682"
"#D"	"BH-01570"	"-5.3226457"	"174.9285568"
"#D"	"BH-01570"	"-5.1480439"	"139.9428455"
"#D"	"BH-01570"	"-4.9152415"	"104.9571341"
"#D"	"BH-01570"	"-5.060743"	"69.97142274"
"#D"	"BH-01570"	"-5.3711462"	"34.98571137"
"#D"	"core"	"-5.4972475"	"0"
"#E"	"margin"	NA	"1905.619322"
"#E"	"BH-01570"	"-1.8888103"	"1500.80545"
"#E"	"BH-01570"	"-3.5960279"	"1461.224829"
"#E"	"BH-01570"	"-2.6260179"	"1856.746617"
"#E"	"BH-01570"	"-3.9161312"	"1279.101247"
"#E"	"BH-01570"	"-3.4311262"	"1807.874166"
"#E"	"BH-01570"	"-3.7221292"	"1255.988057"
"#E"	"BH-01570"	"-3.1983238"	"1759.00199"
"#E"	"BH-01570"	"-2.7424191"	"1148.451566"
"#E"	"BH-01570"	"-4.9249416"	"1710.130112"
"#E"	"BH-01570"	"-3.3244251"	"1151.316638"
"#E"	"BH-01570"	"-2.8879206"	"1661.258559"
"#E"	"BH-01570"	"-3.6833288"	"1005.626173"
"#E"	"BH-01570"	"-5.7882505"	"1612.38736"
"#E"	"BH-01570"	"-4.0810329"	"981.5238153"
"#E"	"BH-01570"	"-2.9170209"	"1563.516549"
"#E"	"BH-01570"	"-3.5766277"	"831.471587"
"#E"	"BH-01570"	"-3.9840319"	"1514.646163"
"#E"	"BH-01570"	"-4.2265344"	"822.2682044"
"#E"	"BH-01570"	"-2.1992135"	"1464.926278"
"#E"	"BH-01570"	"-3.4020259"	"646.1834105"
"#E"	"BH-01570"	"-4.0519326"	"1414.680176"
"#E"	"BH-01570"	"-4.3332355"	"644.0496875"
"#E"	"BH-01570"	"-2.9558213"	"1364.434315"
"#E"	"BH-01570"	"-4.0810329"	"317.8049716"
"#E"	"BH-01570"	"-3.1595234"	"1314.188723"
"#E"	"BH-01570"	"-3.6251282"	"265.2282036"
"#E"	"BH-01570"	"-6.127754"	"1263.943432"
"#E"	"BH-01570"	"-2.3641152"	"1213.69848"
"#E"	"BH-01570"	"-4.5563378"	"1163.45391"
"#E"	"BH-01570"	"-2.6260179"	"1113.209774"
"#E"	"BH-01570"	"-3.9452315"	"1062.966133"
"#E"	"BH-01570"	"-2.7812195"	"1012.723062"
"#E"	"BH-01570"	"-4.7503398"	"962.4806492"
"#E"	"BH-01570"	"-5.0898433"	"912.2390038"
"#E"	"BH-01570"	"-2.7812195"	"861.9982599"
"#E"	"BH-01570"	"-3.9452315"	"811.7585848"
"#E"	"BH-01570"	"-4.9346417"	"761.5201901"
"#E"	"BH-01570"	"-4.187734"	"711.2833472"
"#E"	"BH-01570"	"-2.7909196"	"661.0484097"
"#E"	"BH-01570"	"-4.0325324"	"610.8158479"
"#E"	"BH-01570"	"-4.4011362"	"560.5863002"
"#E"	"BH-01570"	"-3.605728"	"510.3606568"
"#E"	"BH-01570"	"-3.3923258"	"477.0744177"
"#E"	"BH-01570"	"-2.1410129"	"443.7882378"
"#E"	"BH-01570"	"-2.6163178"	"410.5021315"
"#E"	"BH-01570"	"-3.5572275"	"377.2161184"
"#E"	"BH-01570"	"-3.7124291"	"343.9302255"
"#E"	"BH-01570"	"-4.5272375"	"310.6444913"
"#E"	"BH-01570"	"-4.0422325"	"277.3589732"
"#E"	"BH-01570"	"-5.157744"	"242.6891015"
"#E"	"BH-01570"	"-5.1965444"	"208.0192299"
"#E"	"BH-01570"	"-3.7415294"	"173.3493582"
"#E"	"BH-01570"	"-4.3041352"	"138.6794866"
"#E"	"BH-01570"	"-4.1198333"	"104.0096149"
"#E"	"BH-01570"	"-4.0034321"	"69.33974329"
"#E"	"BH-01570"	"-9.3481872"	"34.66987165"
"#E"	"core"	"-4.7115394"	"0"
