"ID"	"capt"	"area"	"Sr"	"Na"	"Mg"	"Ba"	"Mn"	"dist"	"d18O"
"BH-01569"	"BEG"	"NRB"	0.00329555555555556	0.00810333333333333	0.000116	1.71e-05	0.000175666666666667	93.5	-7.3111662
"BH-01569"	"BEG"	"NRB"	0.00325222222222222	0.00811444444444444	0.000112733333333333	1.69555555555556e-05	0.000174888888888889	99	-7.3111662
"BH-01569"	"BEG"	"NRB"	0.00322111111111111	0.00817888888888889	0.000110177777777778	1.67777777777778e-05	0.000171888888888889	104.5	-7.3111662
"BH-01569"	"BEG"	"NRB"	0.00319111111111111	0.00829444444444444	0.000108288888888889	1.65444444444444e-05	0.000167444444444444	110	-7.3111662
"BH-01569"	"BEG"	"NRB"	0.00317222222222222	0.00835555555555556	0.0001074	1.59555555555556e-05	0.000162777777777778	115.5	-7.3111662
"BH-01569"	"BEG"	"NRB"	0.00315777777777778	0.00830444444444444	0.000106177777777778	1.53333333333333e-05	0.000157222222222222	121	-7.3111662
"BH-01569"	"BEG"	"NRB"	0.00316222222222222	0.00832	0.000102133333333333	1.44422222222222e-05	0.000150511111111111	126.5	-7.5245684
"BH-01569"	"BEG"	"NRB"	0.00318666666666667	0.00833	9.91444444444444e-05	1.35266666666667e-05	0.000141422222222222	132	-7.5245684
"BH-01569"	"BEG"	"NRB"	0.00321111111111111	0.00838777777777778	9.59888888888889e-05	1.25044444444444e-05	0.000131622222222222	137.5	-7.5245684
"BH-01569"	"BEG"	"NRB"	0.00318888888888889	0.00840666666666667	9.20111111111111e-05	1.15355555555556e-05	0.000120166666666667	143	-7.5245684
"BH-01569"	"BEG"	"NRB"	0.00312	0.00837222222222222	8.98666666666667e-05	1.04511111111111e-05	0.000108444444444444	148.5	-7.5245684
"BH-01569"	"BEG"	"NRB"	0.00303222222222222	0.00833888888888889	8.68555555555555e-05	9.38666666666667e-06	9.72444444444444e-05	154	-7.5245684
"BH-01569"	"BEG"	"NRB"	0.00296888888888889	0.00821111111111111	8.32555555555556e-05	8.39666666666667e-06	8.68777777777778e-05	159.5	-7.5245684
"BH-01569"	"BEG"	"NRB"	0.00288666666666667	0.00808666666666667	8.09888888888889e-05	7.65444444444444e-06	8.00444444444444e-05	165	-6.8455614
"BH-01569"	"BEG"	"NRB"	0.00279555555555556	0.00799222222222222	7.83e-05	7.06777777777778e-06	7.69333333333333e-05	170.5	-6.8455614
"BH-01569"	"BEG"	"NRB"	0.00272666666666667	0.00793222222222222	7.86e-05	6.84111111111111e-06	7.74777777777778e-05	176	-6.8455614
"BH-01569"	"BEG"	"NRB"	0.00263333333333333	0.00783555555555556	7.99333333333333e-05	6.52e-06	7.97444444444445e-05	181.5	-6.8455614
"BH-01569"	"BEG"	"NRB"	0.00254222222222222	0.00773888888888889	8.18666666666667e-05	6.38444444444445e-06	8.15777777777778e-05	187	-6.8455614
"BH-01569"	"BEG"	"NRB"	0.00248666666666667	0.00779555555555556	8.46888888888889e-05	6.29555555555556e-06	8.34777777777778e-05	192.5	-6.8455614
"BH-01569"	"BEG"	"NRB"	0.00246555555555556	0.00794	8.71e-05	6.27888888888889e-06	8.54555555555556e-05	198	-6.8455614
"BH-01569"	"BEG"	"NRB"	0.00246444444444444	0.00808666666666667	8.96666666666667e-05	6.44222222222222e-06	8.65666666666667e-05	203.5	-6.6030589
"BH-01569"	"BEG"	"NRB"	0.00245555555555556	0.00828444444444444	9.22555555555556e-05	6.63666666666667e-06	8.74222222222222e-05	209	-6.6030589
"BH-01569"	"BEG"	"NRB"	0.00245222222222222	0.00841	9.32222222222222e-05	6.76222222222222e-06	8.80777777777778e-05	214.5	-6.6030589
"BH-01569"	"BEG"	"NRB"	0.00247666666666667	0.00853111111111111	9.47555555555555e-05	6.75333333333333e-06	8.93e-05	220	-6.6030589
"BH-01569"	"BEG"	"NRB"	0.00249666666666667	0.0086	9.38333333333333e-05	6.65777777777778e-06	8.98e-05	225.5	-6.6030589
"BH-01569"	"BEG"	"NRB"	0.00254111111111111	0.00875111111111111	9.41777777777778e-05	6.62666666666667e-06	9.07333333333333e-05	231	-6.6030589
"BH-01569"	"BEG"	"NRB"	0.00259	0.00892222222222222	9.35444444444444e-05	6.68222222222222e-06	9.20333333333333e-05	236.5	-6.6030589
"BH-01569"	"BEG"	"NRB"	0.00264222222222222	0.00901	9.26666666666667e-05	6.74444444444444e-06	9.40333333333333e-05	242	-6.6030589
"BH-01569"	"BEG"	"NRB"	0.00268333333333333	0.00902444444444444	9.25777777777778e-05	6.67444444444444e-06	9.64444444444445e-05	247.5	-6.4963578
"BH-01569"	"BEG"	"NRB"	0.00271666666666667	0.00900888888888889	9.18888888888889e-05	6.55e-06	9.88222222222222e-05	253	-6.4963578
"BH-01569"	"BEG"	"NRB"	0.00275333333333333	0.00906555555555556	9.22444444444444e-05	6.43777777777778e-06	0.000101111111111111	258.5	-6.4963578
"BH-01569"	"BEG"	"NRB"	0.00275666666666667	0.00905222222222222	9.17444444444444e-05	6.34888888888889e-06	0.000101633333333333	264	-6.4963578
"BH-01569"	"BEG"	"NRB"	0.00275	0.00910777777777778	9.15111111111111e-05	6.46666666666667e-06	0.000100577777777778	269.5	-6.4963578
"BH-01569"	"BEG"	"NRB"	0.00273555555555556	0.00914555555555555	9.23333333333333e-05	6.46e-06	9.92444444444445e-05	275	-6.4963578
"BH-01569"	"BEG"	"NRB"	0.00271111111111111	0.00910333333333333	9.20777777777778e-05	6.36e-06	9.78e-05	280.5	-6.4963578
"BH-01569"	"BEG"	"NRB"	0.00271555555555556	0.00904222222222222	9.29e-05	6.27555555555556e-06	9.74333333333333e-05	286	-6.6030589
"BH-01569"	"BEG"	"NRB"	0.00274222222222222	0.00902666666666667	9.42666666666667e-05	6.24888888888889e-06	9.79888888888889e-05	291.5	-6.6030589
"BH-01569"	"BEG"	"NRB"	0.00276333333333333	0.00901222222222222	9.56888888888889e-05	6.34666666666667e-06	9.93222222222222e-05	297	-6.6030589
"BH-01569"	"BEG"	"NRB"	0.00278555555555556	0.00899111111111111	9.74888888888889e-05	6.4e-06	0.000100588888888889	302.5	-6.6030589
"BH-01569"	"BEG"	"NRB"	0.00280888888888889	0.00886222222222222	0.000100033333333333	6.48222222222222e-06	0.000101366666666667	308	-6.6030589
"BH-01569"	"BEG"	"NRB"	0.00284	0.00881111111111111	0.000102611111111111	6.67666666666667e-06	0.0001016	313.5	-6.6030589
"BH-01569"	"BEG"	"NRB"	0.0029	0.00871	0.000104666666666667	6.85333333333333e-06	0.000101	319	-6.6030589
"BH-01569"	"BEG"	"NRB"	0.00297888888888889	0.00868333333333333	0.000105277777777778	7.16111111111111e-06	0.000100866666666667	324.5	-6.6030589
"BH-01569"	"BEG"	"NRB"	0.00306555555555556	0.00868333333333333	0.000104177777777778	7.47222222222222e-06	0.000100311111111111	330	-7.6118693
"BH-01569"	"BEG"	"NRB"	0.00314888888888889	0.00872777777777778	0.0001025	7.53444444444445e-06	9.84111111111111e-05	335.5	-7.6118693
"BH-01569"	"BEG"	"NRB"	0.00318888888888889	0.00861333333333333	9.95777777777778e-05	7.38222222222222e-06	9.39555555555556e-05	341	-7.6118693
"BH-01569"	"BEG"	"NRB"	0.00326777777777778	0.00852888888888889	9.59666666666667e-05	7.20333333333333e-06	8.83e-05	346.5	-7.6118693
"BH-01569"	"BEG"	"NRB"	0.00337111111111111	0.00846444444444444	9.39111111111111e-05	7.04e-06	8.32777777777778e-05	352	-7.6118693
"BH-01569"	"BEG"	"NRB"	0.00345111111111111	0.00836777777777778	9.03666666666667e-05	6.79111111111111e-06	7.8e-05	357.5	-7.6118693
"BH-01569"	"BEG"	"NRB"	0.00358444444444444	0.00838333333333333	8.75333333333333e-05	6.57e-06	7.40888888888889e-05	363	-7.6118693
"BH-01569"	"BEG"	"NRB"	0.00369666666666667	0.00842333333333333	8.67555555555555e-05	6.37777777777778e-06	7.12555555555556e-05	368.5	-6.9813628
"BH-01569"	"BEG"	"NRB"	0.00377111111111111	0.00843666666666667	8.88777777777778e-05	6.31222222222222e-06	6.79666666666667e-05	374	-6.9813628
"BH-01569"	"BEG"	"NRB"	0.00385	0.00845444444444444	9.18777777777778e-05	6.36111111111111e-06	6.53333333333333e-05	379.5	-6.9813628
"BH-01569"	"BEG"	"NRB"	0.00390777777777778	0.00841777777777778	9.48111111111111e-05	6.54111111111111e-06	6.29444444444444e-05	385	-6.9813628
"BH-01569"	"BEG"	"NRB"	0.00396888888888889	0.00842222222222222	9.67e-05	6.84222222222222e-06	6.14111111111111e-05	390.5	-6.9813628
"BH-01569"	"BEG"	"NRB"	0.00403111111111111	0.00837777777777778	9.73222222222222e-05	6.95777777777778e-06	5.98e-05	396	-6.9813628
"BH-01569"	"BEG"	"NRB"	0.00402666666666667	0.00831555555555556	9.53777777777778e-05	7.06777777777778e-06	5.77555555555556e-05	401.5	-6.9813628
"BH-01569"	"BEG"	"NRB"	0.00405777777777778	0.00831666666666667	9.27e-05	7.22111111111111e-06	5.64e-05	407	-6.9813628
"BH-01569"	"BEG"	"NRB"	0.00405444444444444	0.00822	9.06e-05	7.19777777777778e-06	5.48222222222222e-05	412.5	-7.6409696
"BH-01569"	"BEG"	"NRB"	0.00400555555555556	0.00812555555555556	8.93222222222222e-05	7.02e-06	5.33666666666667e-05	418	-7.6409696
"BH-01569"	"BEG"	"NRB"	0.00398666666666667	0.00808333333333333	8.72888888888889e-05	6.61e-06	5.15111111111111e-05	423.5	-7.6409696
"BH-01569"	"BEG"	"NRB"	0.00396111111111111	0.00805555555555556	8.66222222222222e-05	6.18444444444444e-06	4.92555555555556e-05	429	-7.6409696
"BH-01569"	"BEG"	"NRB"	0.00392777777777778	0.00810444444444445	8.55444444444444e-05	5.79e-06	4.79111111111111e-05	434.5	-7.6409696
"BH-01569"	"BEG"	"NRB"	0.00387444444444445	0.00812555555555556	8.49111111111111e-05	5.41333333333333e-06	4.70666666666667e-05	440	-7.6409696
"BH-01569"	"BEG"	"NRB"	0.00379777777777778	0.00815333333333333	8.66222222222222e-05	5.15555555555556e-06	4.68333333333333e-05	445.5	-7.6409696
"BH-01569"	"BEG"	"NRB"	0.00376	0.00823111111111111	8.80555555555556e-05	4.84555555555555e-06	4.68777777777778e-05	451	-7.0201632
"BH-01569"	"BEG"	"NRB"	0.00368666666666667	0.00827777777777778	8.84222222222222e-05	4.51555555555556e-06	4.63444444444445e-05	456.5	-7.0201632
"BH-01569"	"BEG"	"NRB"	0.00362555555555556	0.00838888888888889	8.92e-05	4.34888888888889e-06	4.55111111111111e-05	462	-7.0201632
"BH-01569"	"BEG"	"NRB"	0.00360444444444444	0.00845222222222222	8.75222222222222e-05	4.32222222222222e-06	4.45222222222222e-05	467.5	-7.0201632
"BH-01569"	"BEG"	"NRB"	0.00355555555555556	0.00846333333333333	8.50111111111111e-05	4.42333333333333e-06	4.34888888888889e-05	473	-7.0201632
"BH-01569"	"BEG"	"NRB"	0.00349	0.00837222222222222	9.11222222222222e-05	4.40111111111111e-06	4.19777777777778e-05	478.5	-7.0201632
"BH-01569"	"BEG"	"NRB"	0.00343888888888889	0.00825222222222222	9.83111111111111e-05	4.35777777777778e-06	3.98111111111111e-05	484	-7.0201632
"BH-01569"	"BEG"	"NRB"	0.00348444444444444	0.00833333333333333	9.71333333333333e-05	4.33666666666667e-06	3.83222222222222e-05	489.5	-6.127754
"BH-01569"	"BEG"	"NRB"	0.00355333333333333	0.00845444444444444	9.61e-05	4.33666666666667e-06	3.66444444444444e-05	495	-6.127754
"BH-01569"	"BEG"	"NRB"	0.00362222222222222	0.00848666666666667	9.47666666666667e-05	4.40333333333333e-06	3.43222222222222e-05	500.5	-6.127754
"BH-01569"	"BEG"	"NRB"	0.00367555555555556	0.00852	9.45888888888889e-05	4.54111111111111e-06	3.17e-05	506	-6.127754
"BH-01569"	"BEG"	"NRB"	0.00372	0.00846222222222222	9.40666666666667e-05	4.61666666666667e-06	2.94333333333333e-05	511.5	-6.127754
"BH-01569"	"BEG"	"NRB"	0.00378333333333333	0.00846111111111111	9.39555555555556e-05	4.62777777777778e-06	2.69666666666667e-05	517	-6.127754
"BH-01569"	"BEG"	"NRB"	0.00386222222222222	0.00848888888888889	9.46444444444444e-05	4.46e-06	2.57e-05	522.5	-6.127754
"BH-01569"	"BEG"	"NRB"	0.00393888888888889	0.00856	8.59111111111111e-05	4.40222222222222e-06	2.57222222222222e-05	528	-6.127754
"BH-01569"	"BEG"	"NRB"	0.00396666666666667	0.00855222222222222	7.66333333333333e-05	4.32e-06	2.52777777777778e-05	533.5	-5.6039486
"BH-01569"	"BEG"	"NRB"	0.00391111111111111	0.00840111111111111	7.64e-05	4.22666666666667e-06	2.48222222222222e-05	539	-5.6039486
"BH-01569"	"BEG"	"NRB"	0.00380666666666667	0.00817222222222222	7.53777777777778e-05	4.22888888888889e-06	2.40333333333333e-05	544.5	-5.6039486
"BH-01569"	"BEG"	"NRB"	0.00370111111111111	0.00802111111111111	7.51666666666667e-05	4.18111111111111e-06	2.33444444444444e-05	550	-5.6039486
"BH-01569"	"BEG"	"NRB"	0.00366111111111111	0.00791888888888889	7.35888888888889e-05	4.11111111111111e-06	2.34222222222222e-05	555.5	-5.6039486
"BH-01569"	"BEG"	"NRB"	0.00365333333333333	0.00784	7.25333333333333e-05	4.04111111111111e-06	2.32555555555556e-05	561	-5.6039486
"BH-01569"	"BEG"	"NRB"	0.00366444444444444	0.00773111111111111	7.09555555555555e-05	3.88222222222222e-06	2.3e-05	566.5	-5.6039486
"BH-01569"	"BEG"	"NRB"	0.00368	0.00753888888888889	6.83666666666667e-05	3.85e-06	2.20444444444445e-05	572	-5.5942485
"BH-01569"	"BEG"	"NRB"	0.00372777777777778	0.00741444444444444	6.57888888888889e-05	3.78666666666667e-06	2.01e-05	577.5	-5.5942485
"BH-01569"	"BEG"	"NRB"	0.00381555555555556	0.00737444444444444	6.22555555555555e-05	3.75222222222222e-06	1.89e-05	583	-5.5942485
"BH-01569"	"BEG"	"NRB"	0.00390444444444444	0.00733888888888889	5.83333333333333e-05	3.73444444444444e-06	1.72555555555556e-05	588.5	-5.5942485
"BH-01569"	"BEG"	"NRB"	0.00406666666666667	0.00740111111111111	5.43111111111111e-05	3.79777777777778e-06	1.59555555555556e-05	594	-5.5942485
"BH-01569"	"BEG"	"NRB"	0.00423444444444444	0.00738444444444445	5.11555555555556e-05	3.92444444444444e-06	1.5e-05	599.5	-5.5942485
"BH-01569"	"BEG"	"NRB"	0.00436666666666667	0.00731888888888889	5.04222222222222e-05	4.05222222222222e-06	1.38555555555556e-05	605	-5.5942485
"BH-01569"	"BEG"	"NRB"	0.00448777777777778	0.00725888888888889	4.96333333333333e-05	4.26555555555556e-06	1.29555555555556e-05	610.5	-5.5942485
"BH-01569"	"BEG"	"NRB"	0.00456111111111111	0.00720222222222222	5.04555555555556e-05	4.57222222222222e-06	1.26111111111111e-05	616	-4.9734421
"BH-01569"	"BEG"	"NRB"	0.00460888888888889	0.00725111111111111	5.24666666666667e-05	4.80555555555556e-06	1.27222222222222e-05	621.5	-4.9734421
"BH-01569"	"BEG"	"NRB"	0.00456777777777778	0.00735	5.40333333333333e-05	4.95444444444444e-06	1.41666666666667e-05	627	-4.9734421
"BH-01569"	"BEG"	"NRB"	0.00452555555555556	0.00740555555555556	5.57444444444444e-05	5.02555555555556e-06	1.54111111111111e-05	632.5	-4.9734421
"BH-01569"	"BEG"	"NRB"	0.00444555555555556	0.00748777777777778	5.70111111111111e-05	5.04666666666667e-06	1.67555555555556e-05	638	-4.9734421
"BH-01569"	"BEG"	"NRB"	0.00435777777777778	0.00752444444444444	5.80444444444444e-05	4.94555555555556e-06	1.81e-05	643.5	-4.9734421
"BH-01571"	"BEG"	"NRB"	0.002136	0.00885333333333333	0.000131444444444444	1.62666666666667e-05	5.03444444444444e-05	77	-10.1435954
"BH-01571"	"BEG"	"NRB"	0.00235666666666667	0.00874444444444445	0.000131222222222222	1.61333333333333e-05	5.78666666666667e-05	82.5	-10.6189003
"BH-01571"	"BEG"	"NRB"	0.00255777777777778	0.00857	0.000130111111111111	1.61444444444444e-05	6.66555555555556e-05	88	-10.6189003
"BH-01571"	"BEG"	"NRB"	0.00272555555555556	0.00853555555555555	0.000128555555555556	1.61666666666667e-05	7.44888888888889e-05	93.5	-10.6189003
"BH-01571"	"BEG"	"NRB"	0.00289333333333333	0.00865444444444444	0.000127	1.65888888888889e-05	8.35555555555556e-05	99	-10.6189003
"BH-01571"	"BEG"	"NRB"	0.00300222222222222	0.00873777777777778	0.000125666666666667	1.69666666666667e-05	9.39222222222222e-05	104.5	-10.6189003
"BH-01571"	"BEG"	"NRB"	0.00308	0.00878888888888889	0.000126	1.73777777777778e-05	0.000103377777777778	110	-10.6189003
"BH-01571"	"BEG"	"NRB"	0.00313111111111111	0.00875666666666667	0.000127333333333333	1.81444444444444e-05	0.000111511111111111	115.5	-10.6189003
"BH-01571"	"BEG"	"NRB"	0.00317444444444444	0.00873	0.000128444444444444	1.88666666666667e-05	0.000116944444444444	121	-10.6189003
"BH-01571"	"BEG"	"NRB"	0.00323	0.00882	0.000128444444444444	1.99333333333333e-05	0.000119855555555556	126.5	-7.4081672
"BH-01571"	"BEG"	"NRB"	0.00327555555555556	0.00887777777777778	0.000126444444444444	2.08222222222222e-05	0.000121	132	-7.4081672
"BH-01571"	"BEG"	"NRB"	0.00327555555555556	0.00901888888888889	0.000123777777777778	2.12333333333333e-05	0.000120444444444444	137.5	-7.4081672
"BH-01571"	"BEG"	"NRB"	0.00323888888888889	0.00906222222222222	0.000120011111111111	2.11888888888889e-05	0.000119766666666667	143	-7.4081672
"BH-01571"	"BEG"	"NRB"	0.00317666666666667	0.00899111111111111	0.0001153	2.05666666666667e-05	0.000116733333333333	148.5	-7.4081672
"BH-01571"	"BEG"	"NRB"	0.00310222222222222	0.00895555555555556	0.000111544444444444	1.93888888888889e-05	0.000110044444444444	154	-7.4081672
"BH-01571"	"BEG"	"NRB"	0.00302555555555556	0.00892444444444444	0.000106177777777778	1.82111111111111e-05	0.000102711111111111	159.5	-7.4081672
"BH-01571"	"BEG"	"NRB"	0.00294	0.00902555555555556	0.000102655555555556	1.69e-05	9.58444444444444e-05	165	-7.6021692
"BH-01571"	"BEG"	"NRB"	0.00285	0.00913777777777778	0.000100544444444444	1.53233333333333e-05	9.16444444444444e-05	170.5	-7.6021692
"BH-01571"	"BEG"	"NRB"	0.00273555555555556	0.00912222222222222	9.77666666666667e-05	1.39233333333333e-05	9.09777777777778e-05	176	-7.6021692
"BH-01571"	"BEG"	"NRB"	0.00264	0.00918	9.75444444444444e-05	1.25244444444444e-05	9.23111111111111e-05	181.5	-7.6021692
"BH-01571"	"BEG"	"NRB"	0.00262111111111111	0.00914666666666667	9.89888888888889e-05	1.14466666666667e-05	9.72e-05	187	-7.6021692
"BH-01571"	"BEG"	"NRB"	0.00262888888888889	0.00911333333333333	0.000102866666666667	1.09355555555556e-05	0.000104433333333333	192.5	-7.6021692
"BH-01571"	"BEG"	"NRB"	0.00264333333333333	0.00910888888888889	0.000108022222222222	1.06355555555556e-05	0.000113133333333333	198	-7.6021692
"BH-01571"	"BEG"	"NRB"	0.00272333333333333	0.00913	0.000112444444444444	1.088e-05	0.000126822222222222	203.5	-7.5536687
"BH-01571"	"BEG"	"NRB"	0.00282444444444444	0.00920888888888889	0.000115033333333333	1.118e-05	0.000141377777777778	209	-7.5536687
"BH-01571"	"BEG"	"NRB"	0.00293222222222222	0.00920222222222222	0.000114911111111111	1.168e-05	0.000154911111111111	214.5	-7.5536687
"BH-01571"	"BEG"	"NRB"	0.00301666666666667	0.00912444444444444	0.000113422222222222	1.239e-05	0.000166666666666667	220	-7.5536687
"BH-01571"	"BEG"	"NRB"	0.00307777777777778	0.00909333333333333	0.000112655555555556	1.26566666666667e-05	0.000174333333333333	225.5	-7.5536687
"BH-01571"	"BEG"	"NRB"	0.00314333333333333	0.00904333333333333	0.000113655555555556	1.28e-05	0.000180333333333333	231	-7.5536687
"BH-01571"	"BEG"	"NRB"	0.00316333333333333	0.00906111111111111	0.000114211111111111	1.27666666666667e-05	0.000183	236.5	-7.5536687
"BH-01571"	"BEG"	"NRB"	0.00316333333333333	0.00911	0.000112433333333333	1.27e-05	0.000182777777777778	242	-7.5536687
"BH-01571"	"BEG"	"NRB"	0.00320888888888889	0.00922333333333333	0.000111655555555556	1.30444444444444e-05	0.000184333333333333	247.5	-8.4460779
"BH-01571"	"BEG"	"NRB"	0.00320888888888889	0.00924444444444444	0.000110322222222222	1.31e-05	0.000182444444444444	253	-8.4460779
"BH-01571"	"BEG"	"NRB"	0.00317666666666667	0.00922333333333333	0.000110655555555556	1.29777777777778e-05	0.000179777777777778	258.5	-8.4460779
"BH-01571"	"BEG"	"NRB"	0.00317111111111111	0.00919888888888889	0.000112744444444444	1.24777777777778e-05	0.000177666666666667	264	-8.4460779
"BH-01571"	"BEG"	"NRB"	0.00319333333333333	0.00920333333333333	0.0001149	1.19666666666667e-05	0.000175222222222222	269.5	-8.4460779
"BH-01571"	"BEG"	"NRB"	0.00326333333333333	0.00917222222222222	0.000116555555555556	1.18444444444444e-05	0.000173111111111111	275	-8.4460779
"BH-01571"	"BEG"	"NRB"	0.00332555555555556	0.00913666666666667	0.000117	1.22e-05	0.000168888888888889	280.5	-8.4460779
"BH-01571"	"BEG"	"NRB"	0.00340888888888889	0.00908888888888889	0.000117666666666667	1.27444444444444e-05	0.000164444444444444	286	-8.3490769
"BH-01571"	"BEG"	"NRB"	0.00355111111111111	0.00909555555555556	0.000119	1.33e-05	0.000159888888888889	291.5	-8.3490769
"BH-01571"	"BEG"	"NRB"	0.00363555555555556	0.00902555555555556	0.000118111111111111	1.35e-05	0.000150655555555556	297	-8.3490769
"BH-01571"	"BEG"	"NRB"	0.00369333333333333	0.00898555555555556	0.000116333333333333	1.36222222222222e-05	0.000140644444444444	302.5	-8.3490769
"BH-01571"	"BEG"	"NRB"	0.00377111111111111	0.00894777777777778	0.000115111111111111	1.4e-05	0.000129866666666667	308	-8.3490769
"BH-01571"	"BEG"	"NRB"	0.00380444444444444	0.00889555555555556	0.000113666666666667	1.41444444444444e-05	0.000118777777777778	313.5	-8.3490769
"BH-01571"	"BEG"	"NRB"	0.00384	0.00890888888888889	0.000113444444444444	1.43444444444444e-05	0.000109166666666667	319	-8.3490769
"BH-01571"	"BEG"	"NRB"	0.00384555555555556	0.00899333333333333	0.000113555555555556	1.44222222222222e-05	0.000101955555555556	324.5	-7.7088703
"BH-01571"	"BEG"	"NRB"	0.00384	0.00908888888888889	0.000115333333333333	1.40333333333333e-05	9.66666666666667e-05	330	-7.7088703
"BH-01571"	"BEG"	"NRB"	0.00380555555555556	0.00918	0.000113777777777778	1.34e-05	9.18888888888889e-05	335.5	-7.7088703
"BH-01571"	"BEG"	"NRB"	0.00375111111111111	0.00924888888888889	0.000112777777777778	1.258e-05	8.95444444444444e-05	341	-7.7088703
"BH-01571"	"BEG"	"NRB"	0.00371777777777778	0.00932444444444444	0.000113	1.16444444444444e-05	9.12222222222222e-05	346.5	-7.7088703
"BH-01571"	"BEG"	"NRB"	0.00368111111111111	0.00933222222222222	0.000113222222222222	1.086e-05	9.37888888888889e-05	352	-7.7088703
"BH-01571"	"BEG"	"NRB"	0.00362555555555556	0.00936555555555556	0.000113777777777778	9.94333333333334e-06	9.71222222222222e-05	357.5	-7.7088703
"BH-01571"	"BEG"	"NRB"	0.00358777777777778	0.00933555555555556	0.000114111111111111	9.48777777777778e-06	0.000100211111111111	363	-7.485768
"BH-01571"	"BEG"	"NRB"	0.00353888888888889	0.00920777777777778	0.000113333333333333	8.99777777777778e-06	0.000102933333333333	368.5	-7.485768
"BH-01571"	"BEG"	"NRB"	0.00351555555555556	0.00912222222222222	0.000115444444444444	8.58333333333333e-06	0.000105922222222222	374	-7.485768
"BH-01571"	"BEG"	"NRB"	0.00351444444444444	0.00903333333333333	0.000117555555555556	8.47777777777778e-06	0.000109655555555556	379.5	-7.485768
"BH-01571"	"BEG"	"NRB"	0.00350444444444444	0.00887888888888889	0.000122	8.23555555555556e-06	0.000111988888888889	385	-7.485768
"BH-01571"	"BEG"	"NRB"	0.00350666666666667	0.00874666666666667	0.000127333333333333	8.16333333333334e-06	0.000111255555555556	390.5	-7.485768
"BH-01571"	"BEG"	"NRB"	0.00352222222222222	0.00867666666666667	0.000132	8.22888888888889e-06	0.000107122222222222	396	-7.485768
"BH-01571"	"BEG"	"NRB"	0.00348222222222222	0.00848222222222222	0.000132111111111111	8.12555555555556e-06	0.000101088888888889	401.5	-7.485768
"BH-01571"	"BEG"	"NRB"	0.00351333333333333	0.00845555555555556	0.000132666666666667	8.09555555555556e-06	9.53555555555556e-05	407	-8.0095734
"BH-01571"	"BEG"	"NRB"	0.00353	0.00853	0.000131866666666667	7.95e-06	9.06333333333333e-05	412.5	-8.0095734
"BH-01571"	"BEG"	"NRB"	0.00354111111111111	0.00860222222222222	0.000130133333333333	7.66666666666667e-06	8.59e-05	418	-8.0095734
"BH-01571"	"BEG"	"NRB"	0.00353222222222222	0.00866444444444445	0.000127022222222222	7.34444444444445e-06	8.08666666666667e-05	423.5	-8.0095734
"BH-01571"	"BEG"	"NRB"	0.00349333333333333	0.00869555555555556	0.000123133333333333	7.03111111111111e-06	7.52777777777778e-05	429	-8.0095734
"BH-01571"	"BEG"	"NRB"	0.00347666666666667	0.00877888888888889	0.000119133333333333	6.94777777777778e-06	6.98888888888889e-05	434.5	-8.0095734
"BH-01571"	"BEG"	"NRB"	0.00343	0.00874555555555556	0.000113466666666667	6.82333333333333e-06	6.54555555555556e-05	440	-8.0095734
"BH-01571"	"BEG"	"NRB"	0.00336333333333333	0.00863222222222222	0.000108244444444444	6.63222222222222e-06	6.24777777777778e-05	445.5	-7.2723658
"BH-01571"	"BEG"	"NRB"	0.00339888888888889	0.00872222222222222	0.000107355555555556	6.63333333333333e-06	6.15555555555556e-05	451	-7.2723658
"BH-01571"	"BEG"	"NRB"	0.00336333333333333	0.00866	0.000107244444444444	6.43888888888889e-06	6.02e-05	456.5	-7.2723658
"BH-01571"	"BEG"	"NRB"	0.00332555555555556	0.00858	0.000108377777777778	6.14666666666667e-06	5.80444444444444e-05	462	-7.2723658
"BH-01571"	"BEG"	"NRB"	0.00326222222222222	0.00854555555555555	0.0001091	6.13333333333333e-06	5.63333333333333e-05	467.5	-7.2723658
"BH-01571"	"BEG"	"NRB"	0.00321111111111111	0.00847333333333333	0.000108755555555556	6.01111111111111e-06	5.47444444444444e-05	473	-7.2723658
"BH-01571"	"BEG"	"NRB"	0.00317666666666667	0.00842111111111111	0.000105277777777778	5.68888888888889e-06	5.34333333333333e-05	478.5	-7.2723658
"BH-01571"	"BEG"	"NRB"	0.00313	0.00838111111111111	0.0001018	5.44666666666667e-06	5.32222222222222e-05	484	-7.0104631
"BH-01571"	"BEG"	"NRB"	0.00311666666666667	0.00839888888888889	9.87666666666667e-05	5.18333333333333e-06	5.29888888888889e-05	489.5	-7.0104631
"BH-01571"	"BEG"	"NRB"	0.00308888888888889	0.00847888888888889	9.71e-05	5.02444444444445e-06	5.31666666666667e-05	495	-7.0104631
"BH-01571"	"BEG"	"NRB"	0.00302777777777778	0.00851555555555556	9.78777777777778e-05	4.89e-06	5.34777777777778e-05	500.5	-7.0104631
"BH-01571"	"BEG"	"NRB"	0.00299111111111111	0.00852222222222222	9.75444444444444e-05	4.86888888888889e-06	5.34222222222222e-05	506	-7.0104631
"BH-01571"	"BEG"	"NRB"	0.00296222222222222	0.00854333333333333	9.78777777777778e-05	4.96555555555556e-06	5.38555555555556e-05	511.5	-7.0104631
