"Plot Title: 20803902"
"#","Date Time, GMT+01:00","Full Range, μS/cm (LGR S/N: 20803902, SEN S/N: 20803902)","Temp, °C (LGR S/N: 20803902, SEN S/N: 20803902)","Coupler Detached (LGR S/N: 20803902)","Coupler Attached (LGR S/N: 20803902)","Stopped (LGR S/N: 20803902)","End Of File (LGR S/N: 20803902)"
1242,05/14/20 11:00:00 AM,605.7,10.20,,,,
1243,05/14/20 12:00:00 PM,614.9,10.76,,,,
1244,05/14/20 01:00:00 PM,620.5,10.90,,,,
1245,05/14/20 02:00:00 PM,626.5,11.21,,,,
1246,05/14/20 03:00:00 PM,627.9,11.29,,,,
1247,05/14/20 04:00:00 PM,629.2,11.14,,,,
1248,05/14/20 05:00:00 PM,625.6,10.82,,,,
1249,05/14/20 06:00:00 PM,623.5,10.45,,,,
1250,05/14/20 07:00:00 PM,628.3,10.14,,,,
1251,05/14/20 08:00:00 PM,620.8,9.97,,,,
1252,05/14/20 09:00:00 PM,617.1,9.79,,,,
1253,05/14/20 10:00:00 PM,612.6,9.55,,,,
1254,05/14/20 11:00:00 PM,607.5,9.23,,,,
1255,05/15/20 12:00:00 AM,602.3,8.90,,,,
1256,05/15/20 01:00:00 AM,597.5,8.57,,,,
1257,05/15/20 02:00:00 AM,593.9,8.31,,,,
1258,05/15/20 03:00:00 AM,592.0,8.18,,,,
1259,05/15/20 04:00:00 AM,591.3,8.09,,,,
1260,05/15/20 05:00:00 AM,604.4,8.08,,,,
1261,05/15/20 06:00:00 AM,590.9,8.11,,,,
1262,05/15/20 07:00:00 AM,627.5,8.44,,,,
1263,05/15/20 08:00:00 AM,600.8,8.88,,,,
1264,05/15/20 09:00:00 AM,601.9,9.00,,,,
1265,05/15/20 10:00:00 AM,609.2,9.44,,,,
1266,05/15/20 11:00:00 AM,613.5,9.89,,,,
1267,05/15/20 12:00:00 PM,618.4,10.11,,,,
1268,05/15/20 01:00:00 PM,625.3,10.67,,,,
1269,05/15/20 02:00:00 PM,633.0,11.12,,,,
1270,05/15/20 03:00:00 PM,631.2,10.95,,,,
1271,05/15/20 04:00:00 PM,631.3,10.90,,,,
1272,05/15/20 05:00:00 PM,632.8,10.81,,,,
1273,05/15/20 06:00:00 PM,631.1,10.61,,,,
1274,05/15/20 07:00:00 PM,628.2,10.37,,,,
1275,05/15/20 08:00:00 PM,626.4,10.17,,,,
1276,05/15/20 09:00:00 PM,626.1,9.95,,,,
1277,05/15/20 10:00:00 PM,621.0,9.63,,,,
1278,05/15/20 11:00:00 PM,626.1,9.36,,,,
1279,05/16/20 12:00:00 AM,614.8,9.18,,,,
1280,05/16/20 01:00:00 AM,611.0,9.04,,,,
1281,05/16/20 02:00:00 AM,607.7,8.92,,,,
1282,05/16/20 03:00:00 AM,605.8,8.83,,,,
1283,05/16/20 04:00:00 AM,602.4,8.70,,,,
1284,05/16/20 05:00:00 AM,600.2,8.64,,,,
1285,05/16/20 06:00:00 AM,599.0,8.65,,,,
1286,05/16/20 07:00:00 AM,598.2,8.75,,,,
1287,05/16/20 08:00:00 AM,603.3,9.21,,,,
1288,05/16/20 09:00:00 AM,608.3,9.69,,,,
1289,05/16/20 10:00:00 AM,617.8,10.39,,,,
1290,05/16/20 11:00:00 AM,625.8,11.05,,,,
1291,05/16/20 12:00:00 PM,636.1,11.72,,,,
1292,05/16/20 01:00:00 PM,641.2,12.00,,,,
1293,05/16/20 02:00:00 PM,638.8,12.18,,,,
1294,05/16/20 03:00:00 PM,644.8,12.33,,,,
1295,05/16/20 04:00:00 PM,645.3,12.25,,,,
1296,05/16/20 05:00:00 PM,639.4,11.82,,,,
1297,05/16/20 06:00:00 PM,636.2,11.48,,,,
1298,05/16/20 07:00:00 PM,635.3,11.16,,,,
1299,05/16/20 08:00:00 PM,631.3,10.87,,,,
1300,05/16/20 09:00:00 PM,628.4,10.58,,,,
1301,05/16/20 10:00:00 PM,624.7,10.32,,,,
1302,05/16/20 11:00:00 PM,621.4,10.10,,,,
1303,05/17/20 12:00:00 AM,617.4,9.86,,,,
1304,05/17/20 01:00:00 AM,616.3,9.73,,,,
1305,05/17/20 02:00:00 AM,612.3,9.51,,,,
1306,05/17/20 03:00:00 AM,608.9,9.31,,,,
1307,05/17/20 04:00:00 AM,606.7,9.16,,,,
1308,05/17/20 05:00:00 AM,606.4,9.14,,,,
1309,05/17/20 06:00:00 AM,607.5,9.18,,,,
1310,05/17/20 07:00:00 AM,608.2,9.25,,,,
1311,05/17/20 08:00:00 AM,609.6,9.44,,,,
1312,05/17/20 09:00:00 AM,615.5,9.85,,,,
1313,05/17/20 10:00:00 AM,620.9,10.40,,,,
1314,05/17/20 11:00:00 AM,626.6,10.92,,,,
1315,05/17/20 12:00:00 PM,631.7,11.32,,,,
1316,05/17/20 01:00:00 PM,638.6,11.87,,,,
1317,05/17/20 02:00:00 PM,645.0,12.58,,,,
1318,05/17/20 03:00:00 PM,655.3,12.71,,,,
1319,05/17/20 04:00:00 PM,646.9,12.68,,,,
1320,05/17/20 05:00:00 PM,651.3,12.38,,,,
1321,05/17/20 06:00:00 PM,649.6,12.05,,,,
1322,05/17/20 07:00:00 PM,646.0,11.71,,,,
1323,05/17/20 08:00:00 PM,642.0,11.42,,,,
1324,05/17/20 09:00:00 PM,641.0,11.26,,,,
1325,05/17/20 10:00:00 PM,637.6,11.08,,,,
1326,05/17/20 11:00:00 PM,635.5,10.91,,,,
1327,05/18/20 12:00:00 AM,634.1,10.70,,,,
1328,05/18/20 01:00:00 AM,632.3,10.51,,,,
1329,05/18/20 02:00:00 AM,630.8,10.37,,,,
1330,05/18/20 03:00:00 AM,629.8,10.24,,,,
1331,05/18/20 04:00:00 AM,628.3,10.16,,,,
1332,05/18/20 05:00:00 AM,627.2,10.10,,,,
1333,05/18/20 06:00:00 AM,626.8,10.05,,,,
1334,05/18/20 07:00:00 AM,626.5,10.02,,,,
1335,05/18/20 08:00:00 AM,626.8,10.10,,,,
1336,05/18/20 09:00:00 AM,627.9,10.21,,,,
1337,05/18/20 10:00:00 AM,631.6,10.32,,,,
1338,05/18/20 11:00:00 AM,631.9,10.46,,,,
1339,05/18/20 12:00:00 PM,628.8,10.56,,,,
1340,05/18/20 01:00:00 PM,627.6,10.70,,,,
1341,05/18/20 02:00:00 PM,625.6,10.73,,,,
1342,05/18/20 03:00:00 PM,625.6,10.76,,,,
1343,05/18/20 04:00:00 PM,616.0,10.80,,,,
1344,05/18/20 05:00:00 PM,601.9,10.77,,,,
1345,05/18/20 06:00:00 PM,618.3,10.75,,,,
1346,05/18/20 07:00:00 PM,627.6,10.71,,,,
1347,05/18/20 08:00:00 PM,629.9,10.66,,,,
1348,05/18/20 09:00:00 PM,634.9,10.61,,,,
1349,05/18/20 10:00:00 PM,633.0,10.52,,,,
1350,05/18/20 11:00:00 PM,633.1,10.47,,,,
1351,05/19/20 12:00:00 AM,634.2,10.46,,,,
1352,05/19/20 01:00:00 AM,634.7,10.40,,,,
1353,05/19/20 02:00:00 AM,633.9,10.36,,,,
1354,05/19/20 03:00:00 AM,633.6,10.30,,,,
1355,05/19/20 04:00:00 AM,632.8,10.27,,,,
1356,05/19/20 05:00:00 AM,631.7,10.21,,,,
1357,05/19/20 06:00:00 AM,631.3,10.22,,,,
1358,05/19/20 07:00:00 AM,635.1,10.29,,,,
1359,05/19/20 08:00:00 AM,633.9,10.43,,,,
1360,05/19/20 09:00:00 AM,633.0,10.55,,,,
1361,05/19/20 10:00:00 AM,634.9,10.66,,,,
1362,05/19/20 11:00:00 AM,659.7,10.80,,,,
1363,05/19/20 12:00:00 PM,637.0,10.91,,,,
1364,05/19/20 01:00:00 PM,646.1,11.66,,,,
1365,05/19/20 02:00:00 PM,655.1,12.43,,,,
1366,05/19/20 03:00:00 PM,660.5,12.95,,,,
1367,05/19/20 04:00:00 PM,655.4,13.04,,,,
1368,05/19/20 05:00:00 PM,648.3,12.84,,,,
1369,05/19/20 06:00:00 PM,653.9,12.55,,,,
1370,05/19/20 07:00:00 PM,655.3,12.13,,,,
1371,05/19/20 08:00:00 PM,646.8,11.73,,,,
1372,05/19/20 09:00:00 PM,641.2,11.43,,,,
1373,05/19/20 10:00:00 PM,637.2,11.22,,,,
1374,05/19/20 11:00:00 PM,633.5,10.96,,,,
1375,05/20/20 12:00:00 AM,646.7,10.67,,,,
1376,05/20/20 01:00:00 AM,626.3,10.35,,,,
1377,05/20/20 02:00:00 AM,621.1,10.01,,,,
1378,05/20/20 03:00:00 AM,616.4,9.69,,,,
1379,05/20/20 04:00:00 AM,612.3,9.43,,,,
1380,05/20/20 05:00:00 AM,609.4,9.21,,,,
1381,05/20/20 06:00:00 AM,608.3,9.14,,,,
1382,05/20/20 07:00:00 AM,612.7,9.46,,,,
1383,05/20/20 08:00:00 AM,618.1,9.90,,,,
1384,05/20/20 09:00:00 AM,626.2,10.50,,,,
1385,05/20/20 10:00:00 AM,638.0,11.09,,,,
1386,05/20/20 11:00:00 AM,638.8,11.56,,,,
1387,05/20/20 12:00:00 PM,643.8,12.15,,,,
1388,05/20/20 01:00:00 PM,656.3,12.94,,,,
1389,05/20/20 02:00:00 PM,660.5,13.49,,,,
1390,05/20/20 03:00:00 PM,658.4,13.14,,,,
1391,05/20/20 04:00:00 PM,652.0,13.00,,,,
1392,05/20/20 05:00:00 PM,652.5,12.81,,,,
1393,05/20/20 06:00:00 PM,666.6,12.38,,,,
1394,05/20/20 07:00:00 PM,650.0,11.98,,,,
1395,05/20/20 08:00:00 PM,641.1,11.66,,,,
1396,05/20/20 09:00:00 PM,638.9,11.41,,,,
1397,05/20/20 10:00:00 PM,633.7,11.22,,,,
1398,05/20/20 11:00:00 PM,633.1,10.97,,,,
1399,05/21/20 12:00:00 AM,629.9,10.63,,,,
1400,05/21/20 01:00:00 AM,626.7,10.31,,,,
1401,05/21/20 02:00:00 AM,621.5,9.97,,,,
1402,05/21/20 03:00:00 AM,617.5,9.65,,,,
1403,05/21/20 04:00:00 AM,612.3,9.39,,,,
1404,05/21/20 05:00:00 AM,609.0,9.16,,,,
1405,05/21/20 06:00:00 AM,608.3,9.10,,,,
1406,05/21/20 07:00:00 AM,613.4,9.46,,,,
1407,05/21/20 08:00:00 AM,621.5,10.05,,,,
1408,05/21/20 09:00:00 AM,630.2,10.68,,,,
1409,05/21/20 10:00:00 AM,640.4,11.53,,,,
1410,05/21/20 11:00:00 AM,650.1,12.38,,,,
1411,05/21/20 12:00:00 PM,659.5,13.24,,,,
1412,05/21/20 01:00:00 PM,666.0,13.81,,,,
1413,05/21/20 02:00:00 PM,666.6,13.96,,,,
1414,05/21/20 03:00:00 PM,663.7,13.85,,,,
1415,05/21/20 04:00:00 PM,660.3,13.80,,,,
1416,05/21/20 05:00:00 PM,656.3,13.37,,,,
1417,05/21/20 06:00:00 PM,650.5,12.94,,,,
1418,05/21/20 07:00:00 PM,646.2,12.54,,,,
1419,05/21/20 08:00:00 PM,643.0,12.24,,,,
1420,05/21/20 09:00:00 PM,640.5,12.00,,,,
1421,05/21/20 10:00:00 PM,637.9,11.82,,,,
1422,05/21/20 11:00:00 PM,636.5,11.62,,,,
1423,05/22/20 12:00:00 AM,635.5,11.38,,,,
1424,05/22/20 01:00:00 AM,633.8,11.14,,,,
1425,05/22/20 02:00:00 AM,630.5,10.95,,,,
1426,05/22/20 03:00:00 AM,629.8,10.81,,,,
1427,05/22/20 04:00:00 AM,627.2,10.60,,,,
1428,05/22/20 05:00:00 AM,623.5,10.40,,,,
1429,05/22/20 06:00:00 AM,620.9,10.31,,,,
1430,05/22/20 07:00:00 AM,625.7,10.60,,,,
1431,05/22/20 08:00:00 AM,631.1,11.08,,,,
1432,05/22/20 09:00:00 AM,638.0,11.71,,,,
1433,05/22/20 10:00:00 AM,650.1,12.43,,,,
1434,05/22/20 11:00:00 AM,656.1,13.19,,,,
1435,05/22/20 12:00:00 PM,663.3,13.82,,,,
1436,05/22/20 01:00:00 PM,660.0,13.59,,,,
1437,05/22/20 02:00:00 PM,654.8,13.36,,,,
1438,05/22/20 03:00:00 PM,650.8,13.10,,,,
1439,05/22/20 04:00:00 PM,644.9,12.84,,,,
1440,05/22/20 05:00:00 PM,641.6,12.61,,,,
1441,05/22/20 06:00:00 PM,638.3,12.32,,,,
1442,05/22/20 07:00:00 PM,634.7,12.04,,,,
1443,05/22/20 08:00:00 PM,631.8,11.79,,,,
1444,05/22/20 09:00:00 PM,630.0,11.63,,,,
1445,05/22/20 10:00:00 PM,629.7,11.53,,,,
1446,05/22/20 11:00:00 PM,629.8,11.42,,,,
1447,05/23/20 12:00:00 AM,628.7,11.28,,,,
1448,05/23/20 01:00:00 AM,626.9,11.12,,,,
1449,05/23/20 02:00:00 AM,626.6,10.93,,,,
1450,05/23/20 03:00:00 AM,624.1,10.75,,,,
1451,05/23/20 04:00:00 AM,625.0,10.58,,,,
1452,05/23/20 05:00:00 AM,616.6,10.42,,,,
1453,05/23/20 06:00:00 AM,614.0,10.42,,,,
1454,05/23/20 07:00:00 AM,604.4,10.50,,,,
1455,05/23/20 08:00:00 AM,620.9,10.96,,,,
1456,05/23/20 09:00:00 AM,634.3,11.56,,,,
1457,05/23/20 10:00:00 AM,642.0,12.02,,,,
1458,05/23/20 11:00:00 AM,645.7,12.24,,,,
1459,05/23/20 12:00:00 PM,646.5,12.64,,,,
1460,05/23/20 01:00:00 PM,643.5,12.65,,,,
1461,05/23/20 02:00:00 PM,645.4,12.64,,,,
1462,05/23/20 03:00:00 PM,638.3,12.34,,,,
1463,05/23/20 04:00:00 PM,623.2,12.12,,,,
1464,05/23/20 05:00:00 PM,620.6,12.03,,,,
1465,05/23/20 06:00:00 PM,596.5,12.07,,,,
1466,05/23/20 07:00:00 PM,484.8,11.89,,,,
1467,05/23/20 08:00:00 PM,574.7,11.56,,,,
1468,05/23/20 09:00:00 PM,597.8,11.24,,,,
1469,05/23/20 10:00:00 PM,602.1,11.05,,,,
1470,05/23/20 11:00:00 PM,606.4,10.90,,,,
1471,05/24/20 12:00:00 AM,608.8,10.73,,,,
1472,05/24/20 01:00:00 AM,608.9,10.53,,,,
1473,05/24/20 02:00:00 AM,607.9,10.37,,,,
1474,05/24/20 03:00:00 AM,606.8,10.25,,,,
1475,05/24/20 04:00:00 AM,605.7,10.12,,,,
1476,05/24/20 05:00:00 AM,604.2,10.07,,,,
1477,05/24/20 06:00:00 AM,602.7,10.10,,,,
1478,05/24/20 07:00:00 AM,604.1,10.24,,,,
1479,05/24/20 08:00:00 AM,603.3,10.39,,,,
1480,05/24/20 09:00:00 AM,606.3,10.50,,,,
1481,05/24/20 10:00:00 AM,600.7,10.83,,,,
1482,05/24/20 11:00:00 AM,605.3,11.44,,,,
1483,05/24/20 12:00:00 PM,577.8,12.07,,,,
1484,05/24/20 01:00:00 PM,587.6,12.81,,,,
1485,05/24/20 02:00:00 PM,616.3,13.27,,,,
1486,05/24/20 03:00:00 PM,627.8,13.29,,,,
1487,05/24/20 04:00:00 PM,625.6,13.05,,,,
1488,05/24/20 05:00:00 PM,623.2,12.66,,,,
1489,05/24/20 06:00:00 PM,620.0,12.37,,,,
1490,05/24/20 07:00:00 PM,617.4,12.13,,,,
1491,05/24/20 08:00:00 PM,616.5,11.85,,,,
1492,05/24/20 09:00:00 PM,613.9,11.63,,,,
1493,05/24/20 10:00:00 PM,609.9,11.43,,,,
1494,05/24/20 11:00:00 PM,609.2,11.31,,,,
1495,05/25/20 12:00:00 AM,608.1,11.19,,,,
1496,05/25/20 01:00:00 AM,607.8,11.05,,,,
1497,05/25/20 02:00:00 AM,606.4,10.90,,,,
1498,05/25/20 03:00:00 AM,605.0,10.75,,,,
1499,05/25/20 04:00:00 AM,603.1,10.63,,,,
1500,05/25/20 05:00:00 AM,601.3,10.55,,,,
1501,05/25/20 06:00:00 AM,600.9,10.50,,,,
1502,05/25/20 07:00:00 AM,600.9,10.52,,,,
1503,05/25/20 08:00:00 AM,599.3,10.60,,,,
1504,05/25/20 09:00:00 AM,595.8,10.67,,,,
1505,05/25/20 10:00:00 AM,578.2,10.88,,,,
1506,05/25/20 11:00:00 AM,593.0,10.93,,,,
1507,05/25/20 12:00:00 PM,591.8,11.01,,,,
1508,05/25/20 01:00:00 PM,576.0,11.31,,,,
1509,05/25/20 02:00:00 PM,568.3,11.99,,,,
1510,05/25/20 03:00:00 PM,567.6,12.55,,,,
1511,05/25/20 04:00:00 PM,568.6,12.85,,,,
1512,05/25/20 05:00:00 PM,565.2,12.71,,,,
1513,05/25/20 06:00:00 PM,588.3,12.33,,,,
1514,05/25/20 07:00:00 PM,606.8,11.98,,,,
1515,05/25/20 08:00:00 PM,605.1,11.68,,,,
1516,05/25/20 09:00:00 PM,605.2,11.52,,,,
1517,05/25/20 10:00:00 PM,603.0,11.38,,,,
1518,05/25/20 11:00:00 PM,602.7,11.28,,,,
1519,05/26/20 12:00:00 AM,602.4,11.17,,,,
1520,05/26/20 01:00:00 AM,600.2,10.98,,,,
1521,05/26/20 02:00:00 AM,597.7,10.73,,,,
1522,05/26/20 03:00:00 AM,593.7,10.48,,,,
1523,05/26/20 04:00:00 AM,589.6,10.22,,,,
1524,05/26/20 05:00:00 AM,586.3,10.04,,,,
1525,05/26/20 06:00:00 AM,584.1,9.95,,,,
1526,05/26/20 07:00:00 AM,586.9,10.27,,,,
1527,05/26/20 08:00:00 AM,593.1,10.82,,,,
1528,05/26/20 09:00:00 AM,596.1,11.52,,,,
1529,05/26/20 10:00:00 AM,603.6,12.33,,,,
1530,05/26/20 11:00:00 AM,602.3,13.09,,,,
1531,05/26/20 12:00:00 PM,593.5,13.87,,,,
1532,05/26/20 01:00:00 PM,598.5,14.30,,,,
1533,05/26/20 02:00:00 PM,580.8,14.62,,,,
1534,05/26/20 03:00:00 PM,601.1,14.35,,,,
1535,05/26/20 04:00:00 PM,590.1,14.30,,,,
1536,05/26/20 05:00:00 PM,591.5,13.96,,,,
1537,05/26/20 06:00:00 PM,599.8,13.54,,,,
1538,05/26/20 07:00:00 PM,611.1,13.10,,,,
1539,05/26/20 08:00:00 PM,617.4,12.79,,,,
1540,05/26/20 09:00:00 PM,604.6,12.55,,,,
1541,05/26/20 10:00:00 PM,601.3,12.35,,,,
1542,05/26/20 11:00:00 PM,601.8,12.10,,,,
1543,05/27/20 12:00:00 AM,599.7,11.79,,,,
1544,05/27/20 01:00:00 AM,596.5,11.48,,,,
1545,05/27/20 02:00:00 AM,592.5,11.13,,,,
1546,05/27/20 03:00:00 AM,588.1,10.82,,,,
1547,05/27/20 04:00:00 AM,586.0,10.58,,,,
1548,05/27/20 05:00:00 AM,583.8,10.45,,,,
1549,05/27/20 06:00:00 AM,583.8,10.46,,,,
1550,05/27/20 07:00:00 AM,587.4,10.78,,,,
1551,05/27/20 08:00:00 AM,592.8,11.24,,,,
1552,05/27/20 09:00:00 AM,593.0,11.61,,,,
1553,05/27/20 10:00:00 AM,603.4,12.56,,,,
1554,05/27/20 11:00:00 AM,620.0,13.49,,,,
1555,05/27/20 12:00:00 PM,622.2,14.18,,,,
1556,05/27/20 01:00:00 PM,614.3,14.66,,,,
1557,05/27/20 02:00:00 PM,615.9,14.48,,,,
1558,05/27/20 03:00:00 PM,613.9,14.07,,,,
1559,05/27/20 04:00:00 PM,589.8,14.21,,,,
1560,05/27/20 05:00:00 PM,627.4,13.88,,,,
1561,05/27/20 06:00:00 PM,634.5,13.52,,,,
1562,05/27/20 07:00:00 PM,633.9,13.16,,,,
1563,05/27/20 08:00:00 PM,628.9,12.71,,,,
1564,05/27/20 09:00:00 PM,624.9,12.40,,,,
1565,05/27/20 10:00:00 PM,620.8,12.18,,,,
1566,05/27/20 11:00:00 PM,618.7,11.97,,,,
1567,05/28/20 12:00:00 AM,614.7,11.68,,,,
1568,05/28/20 01:00:00 AM,612.5,11.46,,,,
1569,05/28/20 02:00:00 AM,610.0,11.23,,,,
1570,05/28/20 03:00:00 AM,607.5,11.00,,,,
1571,05/28/20 04:00:00 AM,604.6,10.78,,,,
1572,05/28/20 05:00:00 AM,603.9,10.67,,,,
1573,05/28/20 06:00:00 AM,604.6,10.66,,,,
1574,05/28/20 07:00:00 AM,608.7,10.95,,,,
1575,05/28/20 08:00:00 AM,614.8,11.42,,,,
1576,05/28/20 09:00:00 AM,622.8,12.05,,,,
1577,05/28/20 10:00:00 AM,632.0,12.65,,,,
1578,05/28/20 11:00:00 AM,637.7,13.24,,,,
1579,05/28/20 12:00:00 PM,647.5,14.00,,,,
1580,05/28/20 01:00:00 PM,652.5,14.57,,,,
1581,05/28/20 02:00:00 PM,655.8,14.76,,,,
1582,05/28/20 03:00:00 PM,652.1,14.47,,,,
1583,05/28/20 04:00:00 PM,642.0,14.25,,,,
1584,05/28/20 05:00:00 PM,641.9,13.82,,,,
1585,05/28/20 06:00:00 PM,635.3,13.45,,,,
1586,05/28/20 07:00:00 PM,633.3,12.96,,,,
1587,05/28/20 08:00:00 PM,630.5,12.60,,,,
1588,05/28/20 09:00:00 PM,625.3,12.33,,,,
1589,05/28/20 10:00:00 PM,622.4,12.08,,,,
1590,05/28/20 11:00:00 PM,619.5,11.83,,,,
1591,05/29/20 12:00:00 AM,617.5,11.53,,,,
1592,05/29/20 01:00:00 AM,615.4,11.18,,,,
1593,05/29/20 02:00:00 AM,610.3,10.83,,,,
1594,05/29/20 03:00:00 AM,606.3,10.46,,,,
1595,05/29/20 04:00:00 AM,602.3,10.16,,,,
1596,05/29/20 05:00:00 AM,599.3,10.00,,,,
1597,05/29/20 06:00:00 AM,599.3,10.00,,,,
1598,05/29/20 07:00:00 AM,607.5,10.40,,,,
1599,05/29/20 08:00:00 AM,615.5,11.03,,,,
1600,05/29/20 09:00:00 AM,625.7,11.74,,,,
1601,05/29/20 10:00:00 AM,637.8,12.51,,,,
1602,05/29/20 11:00:00 AM,648.0,13.32,,,,
1603,05/29/20 12:00:00 PM,658.2,14.03,,,,
1604,05/29/20 01:00:00 PM,657.4,14.58,,,,
1605,05/29/20 02:00:00 PM,659.4,14.52,,,,
1606,05/29/20 03:00:00 PM,653.4,14.31,,,,
1607,05/29/20 04:00:00 PM,642.9,14.06,,,,
1608,05/29/20 05:00:00 PM,639.0,13.66,,,,
1609,05/29/20 06:00:00 PM,632.7,13.24,,,,
1610,05/29/20 07:00:00 PM,629.6,12.80,,,,
1611,05/29/20 08:00:00 PM,623.7,12.41,,,,
1612,05/29/20 09:00:00 PM,618.3,12.03,,,,
1613,05/29/20 10:00:00 PM,615.8,11.77,,,,
1614,05/29/20 11:00:00 PM,661.7,11.67,,,,
1615,05/30/20 12:00:00 AM,615.1,11.56,,,,
1616,05/30/20 01:00:00 AM,613.7,11.44,,,,
1617,05/30/20 02:00:00 AM,614.5,11.36,,,,
1618,05/30/20 03:00:00 AM,613.4,11.22,,,,
1619,05/30/20 04:00:00 AM,612.4,11.09,,,,
1620,05/30/20 05:00:00 AM,612.0,11.06,,,,
1621,05/30/20 06:00:00 AM,612.4,11.07,,,,
1622,05/30/20 07:00:00 AM,615.3,11.31,,,,
1623,05/30/20 08:00:00 AM,618.9,11.61,,,,
1624,05/30/20 09:00:00 AM,637.8,12.03,,,,
1625,05/30/20 10:00:00 AM,628.4,12.37,,,,
1626,05/30/20 11:00:00 AM,634.2,12.75,,,,
1627,05/30/20 12:00:00 PM,642.2,13.37,,,,
1628,05/30/20 01:00:00 PM,647.4,14.12,,,,
1629,05/30/20 02:00:00 PM,653.3,14.46,,,,
1630,05/30/20 03:00:00 PM,641.1,14.39,,,,
1631,05/30/20 04:00:00 PM,639.1,14.03,,,,
1632,05/30/20 05:00:00 PM,632.3,13.39,,,,
1633,05/30/20 06:00:00 PM,631.0,13.01,,,,
1634,05/30/20 07:00:00 PM,625.1,12.69,,,,
1635,05/30/20 08:00:00 PM,618.9,12.19,,,,
1636,05/30/20 09:00:00 PM,612.7,11.83,,,,
1637,05/30/20 10:00:00 PM,607.5,11.54,,,,
1638,05/30/20 11:00:00 PM,604.2,11.37,,,,
1639,05/31/20 12:00:00 AM,602.7,11.28,,,,
1640,05/31/20 01:00:00 AM,602.4,11.17,,,,
1641,05/31/20 02:00:00 AM,601.7,11.07,,,,
1642,05/31/20 03:00:00 AM,601.0,10.96,,,,
1643,05/31/20 04:00:00 AM,599.9,10.85,,,,
1644,05/31/20 05:00:00 AM,600.0,10.78,,,,
1645,05/31/20 06:00:00 AM,601.1,10.85,,,,
1646,05/31/20 07:00:00 AM,604.0,11.08,,,,
1647,05/31/20 08:00:00 AM,606.8,11.52,,,,
1648,05/31/20 09:00:00 AM,616.0,11.94,,,,
1649,05/31/20 10:00:00 AM,621.0,12.51,,,,
1650,05/31/20 11:00:00 AM,627.5,13.15,,,,
1651,05/31/20 12:00:00 PM,635.7,13.90,,,,
1652,05/31/20 01:00:00 PM,639.0,14.72,,,,
1653,05/31/20 02:00:00 PM,654.1,14.92,,,,
1654,05/31/20 03:00:00 PM,656.1,14.81,,,,
1655,05/31/20 04:00:00 PM,654.0,14.52,,,,
1656,05/31/20 05:00:00 PM,645.3,13.87,,,,
1657,05/31/20 06:00:00 PM,639.2,13.26,,,,
1658,05/31/20 07:00:00 PM,630.5,12.66,,,,
1659,05/31/20 08:00:00 PM,624.8,12.05,,,,
1660,05/31/20 09:00:00 PM,615.1,11.62,,,,
1661,05/31/20 10:00:00 PM,610.4,11.28,,,,
1662,05/31/20 11:00:00 PM,606.7,11.05,,,,
1663,06/01/20 12:00:00 AM,606.8,10.87,,,,
1664,06/01/20 01:00:00 AM,601.2,10.72,,,,
1665,06/01/20 02:00:00 AM,599.3,10.60,,,,
1666,06/01/20 03:00:00 AM,595.6,10.46,,,,
1667,06/01/20 04:00:00 AM,596.0,10.36,,,,
1668,06/01/20 05:00:00 AM,596.1,10.29,,,,
1669,06/01/20 06:00:00 AM,597.6,10.37,,,,
1670,06/01/20 07:00:00 AM,660.1,10.73,,,,
1671,06/01/20 08:00:00 AM,615.6,11.41,,,,
1672,06/01/20 09:00:00 AM,628.9,12.17,,,,
1673,06/01/20 10:00:00 AM,641.4,12.91,,,,
1674,06/01/20 11:00:00 AM,653.8,13.71,,,,
1675,06/01/20 12:00:00 PM,664.0,14.52,,,,
1676,06/01/20 01:00:00 PM,666.7,14.98,,,,
1677,06/01/20 02:00:00 PM,667.7,15.10,,,,
1678,06/01/20 03:00:00 PM,660.4,14.64,,,,
1679,06/01/20 04:00:00 PM,653.7,14.43,,,,
1680,06/01/20 05:00:00 PM,645.4,13.70,,,,
1681,06/01/20 06:00:00 PM,636.9,13.27,,,,
1682,06/01/20 07:00:00 PM,633.0,12.84,,,,
1683,06/01/20 08:00:00 PM,629.1,12.44,,,,
1684,06/01/20 09:00:00 PM,623.6,12.05,,,,
1685,06/01/20 10:00:00 PM,651.3,11.77,,,,
1686,06/01/20 11:00:00 PM,616.3,11.54,,,,
1687,06/02/20 12:00:00 AM,613.8,11.34,,,,
1688,06/02/20 01:00:00 AM,610.1,11.14,,,,
1689,06/02/20 02:00:00 AM,606.8,10.90,,,,
1690,06/02/20 03:00:00 AM,604.2,10.68,,,,
1691,06/02/20 04:00:00 AM,601.7,10.48,,,,
1692,06/02/20 05:00:00 AM,602.4,10.50,,,,
1693,06/02/20 06:00:00 AM,605.8,10.68,,,,
1694,06/02/20 07:00:00 AM,613.1,11.13,,,,
1695,06/02/20 08:00:00 AM,623.7,11.87,,,,
1696,06/02/20 09:00:00 AM,636.6,12.69,,,,
1697,06/02/20 10:00:00 AM,649.3,13.55,,,,
1698,06/02/20 11:00:00 AM,659.6,14.22,,,,
1699,06/02/20 12:00:00 PM,671.6,15.01,,,,
1700,06/02/20 01:00:00 PM,678.6,15.48,,,,
1701,06/02/20 02:00:00 PM,681.4,15.71,,,,
