Num,Datetime(GMT+1),FullRange(uS/cm),Temp(C),CouplerDetached,CouplerAttached,Stopped,EndOfFile,hobo.ID,N(dm),E(dm)
1842,06/08/20 11:00:00 AM,715.4,18.5,,,,,20803904,   53 51.598,   13 40.081
1843,06/08/20 12:00:00 PM,709.6,18.55,,,,,20803904,   53 51.598,   13 40.081
1844,06/08/20 01:00:00 PM,710.1,18.49,,,,,20803904,   53 51.598,   13 40.081
1845,06/08/20 02:00:00 PM,713.2,18.47,,,,,20803904,   53 51.598,   13 40.081
1846,06/08/20 03:00:00 PM,717.0,18.43,,,,,20803904,   53 51.598,   13 40.081
1847,06/08/20 04:00:00 PM,715.5,18.49,,,,,20803904,   53 51.598,   13 40.081
1848,06/08/20 05:00:00 PM,717.3,18.56,,,,,20803904,   53 51.598,   13 40.081
1849,06/08/20 06:00:00 PM,716.5,18.62,,,,,20803904,   53 51.598,   13 40.081
1850,06/08/20 07:00:00 PM,717.3,18.61,,,,,20803904,   53 51.598,   13 40.081
1851,06/08/20 08:00:00 PM,719.2,18.61,,,,,20803904,   53 51.598,   13 40.081
1852,06/08/20 09:00:00 PM,720.3,18.66,,,,,20803904,   53 51.598,   13 40.081
1853,06/08/20 10:00:00 PM,720.8,18.61,,,,,20803904,   53 51.598,   13 40.081
1854,06/08/20 11:00:00 PM,720.4,18.6,,,,,20803904,   53 51.598,   13 40.081
1855,06/09/20 12:00:00 AM,720.4,18.62,,,,,20803904,   53 51.598,   13 40.081
1856,06/09/20 01:00:00 AM,720.7,18.66,,,,,20803904,   53 51.598,   13 40.081
1857,06/09/20 02:00:00 AM,718.8,18.7,,,,,20803904,   53 51.598,   13 40.081
1858,06/09/20 03:00:00 AM,720.3,18.67,,,,,20803904,   53 51.598,   13 40.081
1859,06/09/20 04:00:00 AM,717.3,18.57,,,,,20803904,   53 51.598,   13 40.081
1860,06/09/20 05:00:00 AM,717.0,18.5,,,,,20803904,   53 51.598,   13 40.081
1861,06/09/20 06:00:00 AM,717.4,18.49,,,,,20803904,   53 51.598,   13 40.081
1862,06/09/20 07:00:00 AM,716.6,18.44,,,,,20803904,   53 51.598,   13 40.081
1863,06/09/20 08:00:00 AM,717.0,18.44,,,,,20803904,   53 51.598,   13 40.081
1864,06/09/20 09:00:00 AM,717.4,18.46,,,,,20803904,   53 51.598,   13 40.081
1865,06/09/20 10:00:00 AM,718.1,18.5,,,,,20803904,   53 51.598,   13 40.081
1866,06/09/20 11:00:00 AM,718.1,18.54,,,,,20803904,   53 51.598,   13 40.081
1867,06/09/20 12:00:00 PM,717.4,18.52,,,,,20803904,   53 51.598,   13 40.081
1868,06/09/20 01:00:00 PM,715.0,18.55,,,,,20803904,   53 51.598,   13 40.081
1869,06/09/20 02:00:00 PM,712.7,18.55,,,,,20803904,   53 51.598,   13 40.081
1870,06/09/20 03:00:00 PM,720.9,18.43,,,,,20803904,   53 51.598,   13 40.081
1871,06/09/20 04:00:00 PM,720.9,18.41,,,,,20803904,   53 51.598,   13 40.081
1872,06/09/20 05:00:00 PM,717.8,18.5,,,,,20803904,   53 51.598,   13 40.081
1873,06/09/20 06:00:00 PM,717.7,18.54,,,,,20803904,   53 51.598,   13 40.081
1874,06/09/20 07:00:00 PM,720.1,18.46,,,,,20803904,   53 51.598,   13 40.081
1875,06/09/20 08:00:00 PM,720.9,18.44,,,,,20803904,   53 51.598,   13 40.081
1876,06/09/20 09:00:00 PM,720.1,18.46,,,,,20803904,   53 51.598,   13 40.081
1877,06/09/20 10:00:00 PM,715.4,18.55,,,,,20803904,   53 51.598,   13 40.081
1878,06/09/20 11:00:00 PM,719.3,18.49,,,,,20803904,   53 51.598,   13 40.081
1879,06/10/20 12:00:00 AM,718.2,18.47,,,,,20803904,   53 51.598,   13 40.081
1880,06/10/20 01:00:00 AM,713.9,18.51,,,,,20803904,   53 51.598,   13 40.081
1881,06/10/20 02:00:00 AM,717.3,18.6,,,,,20803904,   53 51.598,   13 40.081
1882,06/10/20 03:00:00 AM,717.7,18.6,,,,,20803904,   53 51.598,   13 40.081
1883,06/10/20 04:00:00 AM,718.1,18.57,,,,,20803904,   53 51.598,   13 40.081
1884,06/10/20 05:00:00 AM,719.3,18.49,,,,,20803904,   53 51.598,   13 40.081
1885,06/10/20 06:00:00 AM,720.5,18.46,,,,,20803904,   53 51.598,   13 40.081
1886,06/10/20 07:00:00 AM,726.6,18.52,,,,,20803904,   53 51.598,   13 40.081
1887,06/10/20 08:00:00 AM,729.7,18.54,,,,,20803904,   53 51.598,   13 40.081
1888,06/10/20 09:00:00 AM,727.4,18.46,,,,,20803904,   53 51.598,   13 40.081
1889,06/10/20 10:00:00 AM,870.5,18.47,,,,,20803904,   53 51.598,   13 40.081
1890,06/10/20 11:00:00 AM,1507.9,18.73,,,,,20803904,   53 51.598,   13 40.081
1891,06/10/20 12:00:00 PM,1911.5,18.55,,,,,20803904,   53 51.598,   13 40.081
1892,06/10/20 01:00:00 PM,2060.0,18.46,,,,,20803904,   53 51.598,   13 40.081
1893,06/10/20 02:00:00 PM,2073.1,18.44,,,,,20803904,   53 51.598,   13 40.081
1894,06/10/20 03:00:00 PM,2073.1,18.41,,,,,20803904,   53 51.598,   13 40.081
1895,06/10/20 04:00:00 PM,2392.6,18.18,,,,,20803904,   53 51.598,   13 40.081
1896,06/10/20 05:00:00 PM,2625.7,18.01,,,,,20803904,   53 51.598,   13 40.081
1897,06/10/20 06:00:00 PM,2639.9,17.98,,,,,20803904,   53 51.598,   13 40.081
1898,06/10/20 07:00:00 PM,2646.9,17.97,,,,,20803904,   53 51.598,   13 40.081
1899,06/10/20 08:00:00 PM,2717.7,17.9,,,,,20803904,   53 51.598,   13 40.081
1900,06/10/20 09:00:00 PM,2786.0,17.85,,,,,20803904,   53 51.598,   13 40.081
1901,06/10/20 10:00:00 PM,2801.8,17.85,,,,,20803904,   53 51.598,   13 40.081
1902,06/10/20 11:00:00 PM,2907.3,17.79,,,,,20803904,   53 51.598,   13 40.081
1903,06/11/20 12:00:00 AM,2682.3,17.95,,,,,20803904,   53 51.598,   13 40.081
1904,06/11/20 01:00:00 AM,2603.4,17.97,,,,,20803904,   53 51.598,   13 40.081
1905,06/11/20 02:00:00 AM,2686.1,17.92,,,,,20803904,   53 51.598,   13 40.081
1906,06/11/20 03:00:00 AM,2354.0,18.11,,,,,20803904,   53 51.598,   13 40.081
1907,06/11/20 04:00:00 AM,2361.1,18.09,,,,,20803904,   53 51.598,   13 40.081
1908,06/11/20 05:00:00 AM,2366.9,18.07,,,,,20803904,   53 51.598,   13 40.081
1909,06/11/20 06:00:00 AM,2460.5,18.06,,,,,20803904,   53 51.598,   13 40.081
1910,06/11/20 07:00:00 AM,2519.3,18.03,,,,,20803904,   53 51.598,   13 40.081
1911,06/11/20 08:00:00 AM,2659.2,18.04,,,,,20803904,   53 51.598,   13 40.081
1912,06/11/20 09:00:00 AM,2695.3,18.03,,,,,20803904,   53 51.598,   13 40.081
1913,06/11/20 10:00:00 AM,2709.5,18.01,,,,,20803904,   53 51.598,   13 40.081
1914,06/11/20 11:00:00 AM,2759.0,17.97,,,,,20803904,   53 51.598,   13 40.081
1915,06/11/20 12:00:00 PM,2834.9,17.91,,,,,20803904,   53 51.598,   13 40.081
1916,06/11/20 01:00:00 PM,2931.2,17.86,,,,,20803904,   53 51.598,   13 40.081
1917,06/11/20 02:00:00 PM,2985.1,17.82,,,,,20803904,   53 51.598,   13 40.081
1918,06/11/20 03:00:00 PM,3039.9,17.79,,,,,20803904,   53 51.598,   13 40.081
1919,06/11/20 04:00:00 PM,3089.7,17.76,,,,,20803904,   53 51.598,   13 40.081
1920,06/11/20 05:00:00 PM,3135.8,17.74,,,,,20803904,   53 51.598,   13 40.081
1921,06/11/20 06:00:00 PM,3201.2,17.71,,,,,20803904,   53 51.598,   13 40.081
1922,06/11/20 07:00:00 PM,3219.8,17.66,,,,,20803904,   53 51.598,   13 40.081
1923,06/11/20 08:00:00 PM,3266.8,17.65,,,,,20803904,   53 51.598,   13 40.081
1924,06/11/20 09:00:00 PM,3293.8,17.6,,,,,20803904,   53 51.598,   13 40.081
1925,06/11/20 10:00:00 PM,3335.0,17.56,,,,,20803904,   53 51.598,   13 40.081
1926,06/11/20 11:00:00 PM,3401.4,17.55,,,,,20803904,   53 51.598,   13 40.081
1927,06/12/20 12:00:00 AM,3439.2,17.54,,,,,20803904,   53 51.598,   13 40.081
1928,06/12/20 01:00:00 AM,3474.6,17.52,,,,,20803904,   53 51.598,   13 40.081
1929,06/12/20 02:00:00 AM,3516.4,17.49,,,,,20803904,   53 51.598,   13 40.081
1930,06/12/20 03:00:00 AM,3518.1,17.47,,,,,20803904,   53 51.598,   13 40.081
1931,06/12/20 04:00:00 AM,3521.6,17.44,,,,,20803904,   53 51.598,   13 40.081
1932,06/12/20 05:00:00 AM,3521.6,17.43,,,,,20803904,   53 51.598,   13 40.081
1933,06/12/20 06:00:00 AM,3524.5,17.44,,,,,20803904,   53 51.598,   13 40.081
1934,06/12/20 07:00:00 AM,3520.3,17.44,,,,,20803904,   53 51.598,   13 40.081
1935,06/12/20 08:00:00 AM,3503.1,17.44,,,,,20803904,   53 51.598,   13 40.081
1936,06/12/20 09:00:00 AM,3499.7,17.45,,,,,20803904,   53 51.598,   13 40.081
1937,06/12/20 10:00:00 AM,3450.9,17.45,,,,,20803904,   53 51.598,   13 40.081
1938,06/12/20 11:00:00 AM,3413.9,17.45,,,,,20803904,   53 51.598,   13 40.081
1939,06/12/20 12:00:00 PM,3400.9,17.45,,,,,20803904,   53 51.598,   13 40.081
1940,06/12/20 01:00:00 PM,3386.6,17.45,,,,,20803904,   53 51.598,   13 40.081
1941,06/12/20 02:00:00 PM,3334.9,17.47,,,,,20803904,   53 51.598,   13 40.081
1942,06/12/20 03:00:00 PM,3368.2,17.45,,,,,20803904,   53 51.598,   13 40.081
1943,06/12/20 04:00:00 PM,3393.3,17.45,,,,,20803904,   53 51.598,   13 40.081
1944,06/12/20 05:00:00 PM,3337.9,17.47,,,,,20803904,   53 51.598,   13 40.081
1945,06/12/20 06:00:00 PM,3439.2,17.44,,,,,20803904,   53 51.598,   13 40.081
1946,06/12/20 07:00:00 PM,3385.7,17.47,,,,,20803904,   53 51.598,   13 40.081
1947,06/12/20 08:00:00 PM,3367.5,17.52,,,,,20803904,   53 51.598,   13 40.081
1948,06/12/20 09:00:00 PM,3413.0,17.7,,,,,20803904,   53 51.598,   13 40.081
1949,06/12/20 10:00:00 PM,3504.8,17.77,,,,,20803904,   53 51.598,   13 40.081
1950,06/12/20 11:00:00 PM,3551.4,17.8,,,,,20803904,   53 51.598,   13 40.081
1951,06/13/20 12:00:00 AM,3563.7,17.76,,,,,20803904,   53 51.598,   13 40.081
1952,06/13/20 01:00:00 AM,3570.9,17.75,,,,,20803904,   53 51.598,   13 40.081
1953,06/13/20 02:00:00 AM,3582.3,17.74,,,,,20803904,   53 51.598,   13 40.081
1954,06/13/20 03:00:00 AM,3582.5,17.7,,,,,20803904,   53 51.598,   13 40.081
1955,06/13/20 04:00:00 AM,3569.9,17.68,,,,,20803904,   53 51.598,   13 40.081
1956,06/13/20 05:00:00 AM,3573.9,17.63,,,,,20803904,   53 51.598,   13 40.081
1957,06/13/20 06:00:00 AM,3572.5,17.68,,,,,20803904,   53 51.598,   13 40.081
1958,06/13/20 07:00:00 AM,3564.0,17.68,,,,,20803904,   53 51.598,   13 40.081
1959,06/13/20 08:00:00 AM,3539.6,17.68,,,,,20803904,   53 51.598,   13 40.081
1960,06/13/20 09:00:00 AM,3543.5,17.66,,,,,20803904,   53 51.598,   13 40.081
1961,06/13/20 10:00:00 AM,3537.5,17.69,,,,,20803904,   53 51.598,   13 40.081
1962,06/13/20 11:00:00 AM,3526.1,17.69,,,,,20803904,   53 51.598,   13 40.081
1963,06/13/20 12:00:00 PM,3510.8,17.72,,,,,20803904,   53 51.598,   13 40.081
1964,06/13/20 01:00:00 PM,3516.4,17.7,,,,,20803904,   53 51.598,   13 40.081
1965,06/13/20 02:00:00 PM,3538.3,17.69,,,,,20803904,   53 51.598,   13 40.081
1966,06/13/20 03:00:00 PM,3592.4,17.96,,,,,20803904,   53 51.598,   13 40.081
1967,06/13/20 04:00:00 PM,3662.0,18.35,,,,,20803904,   53 51.598,   13 40.081
1968,06/13/20 05:00:00 PM,3710.8,18.67,,,,,20803904,   53 51.598,   13 40.081
1969,06/13/20 06:00:00 PM,3729.4,18.66,,,,,20803904,   53 51.598,   13 40.081
1970,06/13/20 07:00:00 PM,3744.7,18.51,,,,,20803904,   53 51.598,   13 40.081
1971,06/13/20 08:00:00 PM,3769.0,18.46,,,,,20803904,   53 51.598,   13 40.081
1972,06/13/20 09:00:00 PM,3785.6,18.41,,,,,20803904,   53 51.598,   13 40.081
1973,06/13/20 10:00:00 PM,3784.5,18.36,,,,,20803904,   53 51.598,   13 40.081
1974,06/13/20 11:00:00 PM,3758.0,18.35,,,,,20803904,   53 51.598,   13 40.081
1975,06/14/20 12:00:00 AM,3780.1,18.31,,,,,20803904,   53 51.598,   13 40.081
1976,06/14/20 01:00:00 AM,3776.9,18.27,,,,,20803904,   53 51.598,   13 40.081
1977,06/14/20 02:00:00 AM,3790.6,18.22,,,,,20803904,   53 51.598,   13 40.081
1978,06/14/20 03:00:00 AM,3813.3,18.14,,,,,20803904,   53 51.598,   13 40.081
1979,06/14/20 04:00:00 AM,3819.3,18.12,,,,,20803904,   53 51.598,   13 40.081
1980,06/14/20 05:00:00 AM,3804.7,18.07,,,,,20803904,   53 51.598,   13 40.081
1981,06/14/20 06:00:00 AM,3799.5,18.01,,,,,20803904,   53 51.598,   13 40.081
1982,06/14/20 07:00:00 AM,3809.3,18.08,,,,,20803904,   53 51.598,   13 40.081
1983,06/14/20 08:00:00 AM,3807.2,18.08,,,,,20803904,   53 51.598,   13 40.081
1984,06/14/20 09:00:00 AM,3807.9,18.12,,,,,20803904,   53 51.598,   13 40.081
1985,06/14/20 10:00:00 AM,3805.6,18.17,,,,,20803904,   53 51.598,   13 40.081
1986,06/14/20 11:00:00 AM,3790.9,18.15,,,,,20803904,   53 51.598,   13 40.081
1987,06/14/20 12:00:00 PM,3798.8,18.28,,,,,20803904,   53 51.598,   13 40.081
1988,06/14/20 01:00:00 PM,3797.1,18.19,,,,,20803904,   53 51.598,   13 40.081
1989,06/14/20 02:00:00 PM,3804.0,18.14,,,,,20803904,   53 51.598,   13 40.081
1990,06/14/20 03:00:00 PM,3819.2,18.25,,,,,20803904,   53 51.598,   13 40.081
1991,06/14/20 04:00:00 PM,3864.5,18.61,,,,,20803904,   53 51.598,   13 40.081
1992,06/14/20 05:00:00 PM,3889.8,18.81,,,,,20803904,   53 51.598,   13 40.081
1993,06/14/20 06:00:00 PM,3892.3,18.93,,,,,20803904,   53 51.598,   13 40.081
1994,06/14/20 07:00:00 PM,3897.4,19.02,,,,,20803904,   53 51.598,   13 40.081
1995,06/14/20 08:00:00 PM,3898.2,19.03,,,,,20803904,   53 51.598,   13 40.081
1996,06/14/20 09:00:00 PM,3901.4,18.95,,,,,20803904,   53 51.598,   13 40.081
1997,06/14/20 10:00:00 PM,3892.6,18.84,,,,,20803904,   53 51.598,   13 40.081
1998,06/14/20 11:00:00 PM,3803.9,18.77,,,,,20803904,   53 51.598,   13 40.081
1999,06/15/20 12:00:00 AM,3864.0,18.72,,,,,20803904,   53 51.598,   13 40.081
2000,06/15/20 01:00:00 AM,3859.8,18.83,,,,,20803904,   53 51.598,   13 40.081
2001,06/15/20 02:00:00 AM,3835.4,18.82,,,,,20803904,   53 51.598,   13 40.081
2002,06/15/20 03:00:00 AM,3806.9,18.76,,,,,20803904,   53 51.598,   13 40.081
2003,06/15/20 04:00:00 AM,3742.3,18.79,,,,,20803904,   53 51.598,   13 40.081
2004,06/15/20 05:00:00 AM,3680.3,18.83,,,,,20803904,   53 51.598,   13 40.081
2005,06/15/20 06:00:00 AM,3634.5,18.81,,,,,20803904,   53 51.598,   13 40.081
2006,06/15/20 07:00:00 AM,3582.9,18.78,,,,,20803904,   53 51.598,   13 40.081
2007,06/15/20 08:00:00 AM,3582.4,18.79,,,,,20803904,   53 51.598,   13 40.081
2008,06/15/20 09:00:00 AM,3563.8,18.82,,,,,20803904,   53 51.598,   13 40.081
2009,06/15/20 10:00:00 AM,3561.5,18.87,,,,,20803904,   53 51.598,   13 40.081
2010,06/15/20 11:00:00 AM,3535.8,18.88,,,,,20803904,   53 51.598,   13 40.081
2011,06/15/20 12:00:00 PM,3517.8,18.88,,,,,20803904,   53 51.598,   13 40.081
2012,06/15/20 01:00:00 PM,3483.7,18.89,,,,,20803904,   53 51.598,   13 40.081
2013,06/15/20 02:00:00 PM,3487.7,18.94,,,,,20803904,   53 51.598,   13 40.081
2014,06/15/20 03:00:00 PM,3465.9,19.05,,,,,20803904,   53 51.598,   13 40.081
2015,06/15/20 04:00:00 PM,3440.3,19.18,,,,,20803904,   53 51.598,   13 40.081
2016,06/15/20 05:00:00 PM,3411.0,19.25,,,,,20803904,   53 51.598,   13 40.081
2017,06/15/20 06:00:00 PM,3383.7,19.4,,,,,20803904,   53 51.598,   13 40.081
2018,06/15/20 07:00:00 PM,3321.4,19.47,,,,,20803904,   53 51.598,   13 40.081
2019,06/15/20 08:00:00 PM,3251.1,19.59,,,,,20803904,   53 51.598,   13 40.081
2020,06/15/20 09:00:00 PM,3196.0,19.68,,,,,20803904,   53 51.598,   13 40.081
2021,06/15/20 10:00:00 PM,3129.8,19.74,,,,,20803904,   53 51.598,   13 40.081
2022,06/15/20 11:00:00 PM,3074.1,19.8,,,,,20803904,   53 51.598,   13 40.081
2023,06/16/20 12:00:00 AM,3012.5,19.9,,,,,20803904,   53 51.598,   13 40.081
2024,06/16/20 01:00:00 AM,2962.0,19.95,,,,,20803904,   53 51.598,   13 40.081
2025,06/16/20 02:00:00 AM,2893.5,20.04,,,,,20803904,   53 51.598,   13 40.081
2026,06/16/20 03:00:00 AM,2797.7,20.13,,,,,20803904,   53 51.598,   13 40.081
2027,06/16/20 04:00:00 AM,2722.5,20.18,,,,,20803904,   53 51.598,   13 40.081
2028,06/16/20 05:00:00 AM,2583.9,20.21,,,,,20803904,   53 51.598,   13 40.081
2029,06/16/20 06:00:00 AM,2449.8,20.21,,,,,20803904,   53 51.598,   13 40.081
2030,06/16/20 07:00:00 AM,2334.8,20.18,,,,,20803904,   53 51.598,   13 40.081
2031,06/16/20 08:00:00 AM,2247.8,20.17,,,,,20803904,   53 51.598,   13 40.081
2032,06/16/20 09:00:00 AM,2157.8,20.17,,,,,20803904,   53 51.598,   13 40.081
2033,06/16/20 10:00:00 AM,2059.3,20.21,,,,,20803904,   53 51.598,   13 40.081
2034,06/16/20 11:00:00 AM,1980.5,20.29,,,,,20803904,   53 51.598,   13 40.081
2035,06/16/20 12:00:00 PM,1914.7,20.33,,,,,20803904,   53 51.598,   13 40.081
2036,06/16/20 01:00:00 PM,1828.4,20.5,,,,,20803904,   53 51.598,   13 40.081
2037,06/16/20 02:00:00 PM,1805.3,20.55,,,,,20803904,   53 51.598,   13 40.081
2038,06/16/20 03:00:00 PM,1795.3,20.49,,,,,20803904,   53 51.598,   13 40.081
2039,06/16/20 04:00:00 PM,1772.1,20.58,,,,,20803904,   53 51.598,   13 40.081
2040,06/16/20 05:00:00 PM,1767.3,20.57,,,,,20803904,   53 51.598,   13 40.081
2041,06/16/20 06:00:00 PM,1794.0,20.54,,,,,20803904,   53 51.598,   13 40.081
2042,06/16/20 07:00:00 PM,1770.5,20.58,,,,,20803904,   53 51.598,   13 40.081
2043,06/16/20 08:00:00 PM,1777.0,20.54,,,,,20803904,   53 51.598,   13 40.081
2044,06/16/20 09:00:00 PM,1729.2,20.61,,,,,20803904,   53 51.598,   13 40.081
2045,06/16/20 10:00:00 PM,1740.5,20.61,,,,,20803904,   53 51.598,   13 40.081
2046,06/16/20 11:00:00 PM,1737.0,20.59,,,,,20803904,   53 51.598,   13 40.081
2047,06/17/20 12:00:00 AM,1776.2,20.55,,,,,20803904,   53 51.598,   13 40.081
2048,06/17/20 01:00:00 AM,1751.4,20.61,,,,,20803904,   53 51.598,   13 40.081
2049,06/17/20 02:00:00 AM,1715.0,20.66,,,,,20803904,   53 51.598,   13 40.081
2050,06/17/20 03:00:00 AM,1762.4,20.59,,,,,20803904,   53 51.598,   13 40.081
2051,06/17/20 04:00:00 AM,1778.5,20.59,,,,,20803904,   53 51.598,   13 40.081
2052,06/17/20 05:00:00 AM,1761.2,20.57,,,,,20803904,   53 51.598,   13 40.081
2053,06/17/20 06:00:00 AM,1744.2,20.58,,,,,20803904,   53 51.598,   13 40.081
2054,06/17/20 07:00:00 AM,1711.5,20.6,,,,,20803904,   53 51.598,   13 40.081
2055,06/17/20 08:00:00 AM,1678.1,20.63,,,,,20803904,   53 51.598,   13 40.081
2056,06/17/20 09:00:00 AM,1626.5,20.66,,,,,20803904,   53 51.598,   13 40.081
2057,06/17/20 10:00:00 AM,1620.9,20.65,,,,,20803904,   53 51.598,   13 40.081
2058,06/17/20 11:00:00 AM,1597.2,20.69,,,,,20803904,   53 51.598,   13 40.081
2059,06/17/20 12:00:00 PM,1486.9,20.82,,,,,20803904,   53 51.598,   13 40.081
2060,06/17/20 01:00:00 PM,1442.5,20.87,,,,,20803904,   53 51.598,   13 40.081
2061,06/17/20 02:00:00 PM,1679.0,20.57,,,,,20803904,   53 51.598,   13 40.081
2062,06/17/20 03:00:00 PM,1567.1,20.72,,,,,20803904,   53 51.598,   13 40.081
2063,06/17/20 04:00:00 PM,1466.5,20.85,,,,,20803904,   53 51.598,   13 40.081
2064,06/17/20 05:00:00 PM,1474.1,20.86,,,,,20803904,   53 51.598,   13 40.081
2065,06/17/20 06:00:00 PM,1478.9,20.85,,,,,20803904,   53 51.598,   13 40.081
2066,06/17/20 07:00:00 PM,1552.6,20.72,,,,,20803904,   53 51.598,   13 40.081
2067,06/17/20 08:00:00 PM,1526.9,20.77,,,,,20803904,   53 51.598,   13 40.081
2068,06/17/20 09:00:00 PM,1548.7,20.7,,,,,20803904,   53 51.598,   13 40.081
2069,06/17/20 10:00:00 PM,1569.6,20.66,,,,,20803904,   53 51.598,   13 40.081
2070,06/17/20 11:00:00 PM,1394.8,20.86,,,,,20803904,   53 51.598,   13 40.081
2071,06/18/20 12:00:00 AM,1363.7,20.86,,,,,20803904,   53 51.598,   13 40.081
2072,06/18/20 01:00:00 AM,1447.0,20.79,,,,,20803904,   53 51.598,   13 40.081
2073,06/18/20 02:00:00 AM,1459.4,20.77,,,,,20803904,   53 51.598,   13 40.081
2074,06/18/20 03:00:00 AM,1515.5,20.65,,,,,20803904,   53 51.598,   13 40.081
2075,06/18/20 04:00:00 AM,1441.1,20.74,,,,,20803904,   53 51.598,   13 40.081
2076,06/18/20 05:00:00 AM,1435.6,20.72,,,,,20803904,   53 51.598,   13 40.081
2077,06/18/20 06:00:00 AM,1380.2,20.79,,,,,20803904,   53 51.598,   13 40.081
2078,06/18/20 07:00:00 AM,1383.8,20.76,,,,,20803904,   53 51.598,   13 40.081
2079,06/18/20 08:00:00 AM,1409.3,20.75,,,,,20803904,   53 51.598,   13 40.081
2080,06/18/20 09:00:00 AM,1449.2,20.68,,,,,20803904,   53 51.598,   13 40.081
2081,06/18/20 10:00:00 AM,1383.8,20.76,,,,,20803904,   53 51.598,   13 40.081
2082,06/18/20 11:00:00 AM,1446.4,20.66,,,,,20803904,   53 51.598,   13 40.081
2083,06/18/20 12:00:00 PM,1444.0,20.66,,,,,20803904,   53 51.598,   13 40.081
2084,06/18/20 01:00:00 PM,1422.5,20.66,,,,,20803904,   53 51.598,   13 40.081
2085,06/18/20 02:00:00 PM,1426.9,20.64,,,,,20803904,   53 51.598,   13 40.081
2086,06/18/20 03:00:00 PM,1328.2,20.75,,,,,20803904,   53 51.598,   13 40.081
2087,06/18/20 04:00:00 PM,1343.7,20.7,,,,,20803904,   53 51.598,   13 40.081
2088,06/18/20 05:00:00 PM,1190.8,20.9,,,,,20803904,   53 51.598,   13 40.081
2089,06/18/20 06:00:00 PM,1125.8,20.96,,,,,20803904,   53 51.598,   13 40.081
2090,06/18/20 07:00:00 PM,1083.6,21.08,,,,,20803904,   53 51.598,   13 40.081
2091,06/18/20 08:00:00 PM,1003.3,21.24,,,,,20803904,   53 51.598,   13 40.081
2092,06/18/20 09:00:00 PM,951.8,21.3,,,,,20803904,   53 51.598,   13 40.081
2093,06/18/20 10:00:00 PM,921.0,21.33,,,,,20803904,   53 51.598,   13 40.081
2094,06/18/20 11:00:00 PM,905.1,21.34,,,,,20803904,   53 51.598,   13 40.081
2095,06/19/20 12:00:00 AM,876.8,21.33,,,,,20803904,   53 51.598,   13 40.081
2096,06/19/20 01:00:00 AM,865.6,21.28,,,,,20803904,   53 51.598,   13 40.081
2097,06/19/20 02:00:00 AM,857.9,21.27,,,,,20803904,   53 51.598,   13 40.081
2098,06/19/20 03:00:00 AM,868.7,21.25,,,,,20803904,   53 51.598,   13 40.081
2099,06/19/20 04:00:00 AM,873.0,21.23,,,,,20803904,   53 51.598,   13 40.081
2100,06/19/20 05:00:00 AM,897.1,21.16,,,,,20803904,   53 51.598,   13 40.081
2101,06/19/20 06:00:00 AM,912.6,21.14,,,,,20803904,   53 51.598,   13 40.081
2102,06/19/20 07:00:00 AM,839.8,21.16,,,,,20803904,   53 51.598,   13 40.081
2103,06/19/20 08:00:00 AM,877.4,21.11,,,,,20803904,   53 51.598,   13 40.081
2104,06/19/20 09:00:00 AM,816.3,21.09,,,,,20803904,   53 51.598,   13 40.081
2105,06/19/20 10:00:00 AM,800.8,21.06,,,,,20803904,   53 51.598,   13 40.081
2106,06/19/20 11:00:00 AM,787.7,21.04,,,,,20803904,   53 51.598,   13 40.081
2107,06/19/20 12:00:00 PM,778.5,21.04,,,,,20803904,   53 51.598,   13 40.081
2108,06/19/20 01:00:00 PM,777.0,21.03,,,,,20803904,   53 51.598,   13 40.081
2109,06/19/20 02:00:00 PM,770.0,21.08,,,,,20803904,   53 51.598,   13 40.081
2110,06/19/20 03:00:00 PM,764.9,21.13,,,,,20803904,   53 51.598,   13 40.081
2111,06/19/20 04:00:00 PM,761.8,21.17,,,,,20803904,   53 51.598,   13 40.081
2112,06/19/20 05:00:00 PM,758.7,21.19,,,,,20803904,   53 51.598,   13 40.081
2113,06/19/20 06:00:00 PM,756.8,21.17,,,,,20803904,   53 51.598,   13 40.081
2114,06/19/20 07:00:00 PM,753.8,21.13,,,,,20803904,   53 51.598,   13 40.081
2115,06/19/20 08:00:00 PM,751.5,21.11,,,,,20803904,   53 51.598,   13 40.081
2116,06/19/20 09:00:00 PM,750.0,21.06,,,,,20803904,   53 51.598,   13 40.081
2117,06/19/20 10:00:00 PM,748.9,21.03,,,,,20803904,   53 51.598,   13 40.081
2118,06/19/20 11:00:00 PM,748.5,21.0,,,,,20803904,   53 51.598,   13 40.081
2119,06/20/20 12:00:00 AM,748.1,20.97,,,,,20803904,   53 51.598,   13 40.081
2120,06/20/20 01:00:00 AM,747.0,20.91,,,,,20803904,   53 51.598,   13 40.081
2121,06/20/20 02:00:00 AM,747.0,20.9,,,,,20803904,   53 51.598,   13 40.081
2122,06/20/20 03:00:00 AM,747.1,20.87,,,,,20803904,   53 51.598,   13 40.081
2123,06/20/20 04:00:00 AM,746.7,20.85,,,,,20803904,   53 51.598,   13 40.081
2124,06/20/20 05:00:00 AM,747.9,20.85,,,,,20803904,   53 51.598,   13 40.081
2125,06/20/20 06:00:00 AM,748.7,20.8,,,,,20803904,   53 51.598,   13 40.081
2126,06/20/20 07:00:00 AM,749.4,20.8,,,,,20803904,   53 51.598,   13 40.081
