"Plot Title: 20803900"
"#","Date Time, GMT+01:00","Full Range, μS/cm (LGR S/N: 20803900, SEN S/N: 20803900)","Temp, °C (LGR S/N: 20803900, SEN S/N: 20803900)","Coupler Detached (LGR S/N: 20803900)","Coupler Attached (LGR S/N: 20803900)","Stopped (LGR S/N: 20803900)","End Of File (LGR S/N: 20803900)"
1498,05/25/20 02:00:00 AM,8426.2,14.33,,,,
1499,05/25/20 03:00:00 AM,8426.8,14.31,,,,
1500,05/25/20 04:00:00 AM,8398.3,14.28,,,,
1501,05/25/20 05:00:00 AM,8418.4,14.27,,,,
1502,05/25/20 06:00:00 AM,8424.2,14.24,,,,
1503,05/25/20 07:00:00 AM,8395.4,14.24,,,,
1504,05/25/20 08:00:00 AM,8429.3,14.19,,,,
1505,05/25/20 09:00:00 AM,8430.4,14.18,,,,
1506,05/25/20 10:00:00 AM,8427.7,14.17,,,,
1507,05/25/20 11:00:00 AM,8421.1,14.18,,,,
1508,05/25/20 12:00:00 PM,8427.8,14.20,,,,
1509,05/25/20 01:00:00 PM,8433.6,14.23,,,,
1510,05/25/20 02:00:00 PM,8420.6,14.28,,,,
1511,05/25/20 03:00:00 PM,8420.9,14.25,,,,
1512,05/25/20 04:00:00 PM,8423.3,14.29,,,,
1513,05/25/20 05:00:00 PM,8426.0,14.30,,,,
1514,05/25/20 06:00:00 PM,8437.2,14.19,,,,
1515,05/25/20 07:00:00 PM,8427.4,14.25,,,,
1516,05/25/20 08:00:00 PM,8429.3,14.29,,,,
1517,05/25/20 09:00:00 PM,8433.1,14.29,,,,
1518,05/25/20 10:00:00 PM,8453.2,14.37,,,,
1519,05/25/20 11:00:00 PM,8451.6,14.35,,,,
1520,05/26/20 12:00:00 AM,8440.3,14.36,,,,
1521,05/26/20 01:00:00 AM,8423.7,14.35,,,,
1522,05/26/20 02:00:00 AM,8450.5,14.31,,,,
1523,05/26/20 03:00:00 AM,8453.8,14.36,,,,
1524,05/26/20 04:00:00 AM,8394.9,14.40,,,,
1525,05/26/20 05:00:00 AM,8442.0,14.33,,,,
1526,05/26/20 06:00:00 AM,8434.5,14.34,,,,
1527,05/26/20 07:00:00 AM,8434.5,14.34,,,,
1528,05/26/20 08:00:00 AM,8436.6,14.31,,,,
1529,05/26/20 09:00:00 AM,8439.0,14.35,,,,
1530,05/26/20 10:00:00 AM,8442.5,14.33,,,,
1531,05/26/20 11:00:00 AM,8449.5,14.42,,,,
1532,05/26/20 12:00:00 PM,8503.0,14.81,,,,
1533,05/26/20 01:00:00 PM,8508.3,14.89,,,,
1534,05/26/20 02:00:00 PM,8592.1,15.31,,,,
1535,05/26/20 03:00:00 PM,8621.1,15.45,,,,
1536,05/26/20 04:00:00 PM,8623.2,15.48,,,,
1537,05/26/20 05:00:00 PM,8620.0,15.42,,,,
1538,05/26/20 06:00:00 PM,8576.7,15.16,,,,
1539,05/26/20 07:00:00 PM,8448.7,14.41,,,,
1540,05/26/20 08:00:00 PM,8478.8,14.52,,,,
1541,05/26/20 09:00:00 PM,8432.8,14.27,,,,
1542,05/26/20 10:00:00 PM,8445.9,14.36,,,,
1543,05/26/20 11:00:00 PM,8484.4,14.57,,,,
1544,05/27/20 12:00:00 AM,8442.1,14.31,,,,
1545,05/27/20 01:00:00 AM,8458.5,14.40,,,,
1546,05/27/20 02:00:00 AM,8549.6,14.43,,,,
1547,05/27/20 03:00:00 AM,8716.7,14.62,,,,
1548,05/27/20 04:00:00 AM,8733.9,14.73,,,,
1549,05/27/20 05:00:00 AM,8735.7,14.64,,,,
1550,05/27/20 06:00:00 AM,8725.7,14.51,,,,
1551,05/27/20 07:00:00 AM,8716.5,14.45,,,,
1552,05/27/20 08:00:00 AM,8711.5,14.42,,,,
1553,05/27/20 09:00:00 AM,8714.5,14.46,,,,
1554,05/27/20 10:00:00 AM,8704.3,14.48,,,,
1555,05/27/20 11:00:00 AM,8692.2,14.42,,,,
1556,05/27/20 12:00:00 PM,8682.5,14.36,,,,
1557,05/27/20 01:00:00 PM,8664.3,14.35,,,,
1558,05/27/20 02:00:00 PM,8605.8,14.34,,,,
1559,05/27/20 03:00:00 PM,8563.2,14.34,,,,
1560,05/27/20 04:00:00 PM,8626.9,14.34,,,,
1561,05/27/20 05:00:00 PM,8634.1,14.46,,,,
1562,05/27/20 06:00:00 PM,8687.7,14.27,,,,
1563,05/27/20 07:00:00 PM,8684.7,14.28,,,,
1564,05/27/20 08:00:00 PM,8690.1,14.30,,,,
1565,05/27/20 09:00:00 PM,8699.9,14.36,,,,
1566,05/27/20 10:00:00 PM,8725.2,14.75,,,,
1567,05/27/20 11:00:00 PM,8708.9,15.96,,,,
1568,05/28/20 12:00:00 AM,8738.1,15.86,,,,
1569,05/28/20 01:00:00 AM,8609.7,16.03,,,,
1570,05/28/20 02:00:00 AM,8633.9,15.91,,,,
1571,05/28/20 03:00:00 AM,8626.7,15.92,,,,
1572,05/28/20 04:00:00 AM,8623.8,15.89,,,,
1573,05/28/20 05:00:00 AM,8612.4,15.77,,,,
1574,05/28/20 06:00:00 AM,8602.8,15.69,,,,
1575,05/28/20 07:00:00 AM,8649.8,15.82,,,,
1576,05/28/20 08:00:00 AM,8647.0,15.82,,,,
1577,05/28/20 09:00:00 AM,8627.6,15.69,,,,
1578,05/28/20 10:00:00 AM,8597.2,15.50,,,,
1579,05/28/20 11:00:00 AM,8611.5,15.48,,,,
1580,05/28/20 12:00:00 PM,8606.4,15.46,,,,
1581,05/28/20 01:00:00 PM,8627.2,15.59,,,,
1582,05/28/20 02:00:00 PM,8752.4,16.31,,,,
1583,05/28/20 03:00:00 PM,8806.7,16.63,,,,
1584,05/28/20 04:00:00 PM,8807.9,16.60,,,,
1585,05/28/20 05:00:00 PM,8836.3,16.74,,,,
1586,05/28/20 06:00:00 PM,8830.1,16.60,,,,
1587,05/28/20 07:00:00 PM,8670.0,15.86,,,,
1588,05/28/20 08:00:00 PM,8674.7,16.00,,,,
1589,05/28/20 09:00:00 PM,8615.2,15.67,,,,
1590,05/28/20 10:00:00 PM,8660.6,15.91,,,,
1591,05/28/20 11:00:00 PM,8720.2,16.06,,,,
1592,05/29/20 12:00:00 AM,8658.9,15.98,,,,
1593,05/29/20 01:00:00 AM,8453.8,16.30,,,,
1594,05/29/20 02:00:00 AM,8031.2,16.02,,,,
1595,05/29/20 03:00:00 AM,7978.9,16.20,,,,
1596,05/29/20 04:00:00 AM,8044.9,16.12,,,,
1597,05/29/20 05:00:00 AM,8127.7,16.03,,,,
1598,05/29/20 06:00:00 AM,8230.9,16.15,,,,
1599,05/29/20 07:00:00 AM,8278.2,16.17,,,,
1600,05/29/20 08:00:00 AM,8319.0,16.11,,,,
1601,05/29/20 09:00:00 AM,8334.1,16.07,,,,
1602,05/29/20 10:00:00 AM,8341.5,16.02,,,,
1603,05/29/20 11:00:00 AM,8351.1,15.89,,,,
1604,05/29/20 12:00:00 PM,8395.2,15.97,,,,
1605,05/29/20 01:00:00 PM,8416.2,16.11,,,,
1606,05/29/20 02:00:00 PM,8396.8,15.95,,,,
1607,05/29/20 03:00:00 PM,8389.5,15.89,,,,
1608,05/29/20 04:00:00 PM,8426.3,16.02,,,,
1609,05/29/20 05:00:00 PM,8435.1,16.21,,,,
1610,05/29/20 06:00:00 PM,8477.3,16.28,,,,
1611,05/29/20 07:00:00 PM,8548.8,16.77,,,,
1612,05/29/20 08:00:00 PM,8557.1,16.88,,,,
1613,05/29/20 09:00:00 PM,8577.0,16.80,,,,
1614,05/29/20 10:00:00 PM,8623.5,16.97,,,,
1615,05/29/20 11:00:00 PM,8635.8,16.71,,,,
1616,05/30/20 12:00:00 AM,8591.2,16.78,,,,
1617,05/30/20 01:00:00 AM,8402.7,16.65,,,,
1618,05/30/20 02:00:00 AM,8363.8,16.80,,,,
1619,05/30/20 03:00:00 AM,8539.4,16.69,,,,
1620,05/30/20 04:00:00 AM,8535.3,16.63,,,,
1621,05/30/20 05:00:00 AM,8593.7,16.71,,,,
1622,05/30/20 06:00:00 AM,8644.9,16.83,,,,
1623,05/30/20 07:00:00 AM,8641.4,16.81,,,,
1624,05/30/20 08:00:00 AM,8649.7,16.82,,,,
1625,05/30/20 09:00:00 AM,8564.8,16.86,,,,
1626,05/30/20 10:00:00 AM,8552.5,16.87,,,,
1627,05/30/20 11:00:00 AM,8532.5,17.06,,,,
1628,05/30/20 12:00:00 PM,8558.1,17.11,,,,
1629,05/30/20 01:00:00 PM,8563.8,17.05,,,,
1630,05/30/20 02:00:00 PM,8669.6,17.14,,,,
1631,05/30/20 03:00:00 PM,8672.1,17.16,,,,
1632,05/30/20 04:00:00 PM,8697.5,17.49,,,,
1633,05/30/20 05:00:00 PM,8704.8,17.69,,,,
1634,05/30/20 06:00:00 PM,8752.1,17.75,,,,
1635,05/30/20 07:00:00 PM,8733.4,17.64,,,,
1636,05/30/20 08:00:00 PM,8663.6,17.17,,,,
1637,05/30/20 09:00:00 PM,8645.7,17.14,,,,
1638,05/30/20 10:00:00 PM,8645.0,17.26,,,,
1639,05/30/20 11:00:00 PM,8640.8,17.29,,,,
1640,05/31/20 12:00:00 AM,8712.9,17.30,,,,
1641,05/31/20 01:00:00 AM,8785.4,17.29,,,,
1642,05/31/20 02:00:00 AM,8791.7,17.23,,,,
1643,05/31/20 03:00:00 AM,8784.8,17.21,,,,
1644,05/31/20 04:00:00 AM,8781.2,17.15,,,,
1645,05/31/20 05:00:00 AM,8829.9,16.76,,,,
1646,05/31/20 06:00:00 AM,8822.9,16.71,,,,
1647,05/31/20 07:00:00 AM,8771.3,16.92,,,,
1648,05/31/20 08:00:00 AM,8811.2,17.07,,,,
1649,05/31/20 09:00:00 AM,8813.0,17.22,,,,
1650,05/31/20 10:00:00 AM,8780.6,17.16,,,,
1651,05/31/20 11:00:00 AM,8809.3,17.03,,,,
1652,05/31/20 12:00:00 PM,8830.0,17.07,,,,
1653,05/31/20 01:00:00 PM,8860.9,17.24,,,,
1654,05/31/20 02:00:00 PM,8889.1,17.35,,,,
1655,05/31/20 03:00:00 PM,8930.2,17.55,,,,
1656,05/31/20 04:00:00 PM,8916.6,17.58,,,,
1657,05/31/20 05:00:00 PM,9036.6,17.87,,,,
1658,05/31/20 06:00:00 PM,8980.9,17.92,,,,
1659,05/31/20 07:00:00 PM,8939.0,17.89,,,,
1660,05/31/20 08:00:00 PM,9020.3,17.79,,,,
1661,05/31/20 09:00:00 PM,8833.9,17.62,,,,
1662,05/31/20 10:00:00 PM,8856.3,17.46,,,,
1663,05/31/20 11:00:00 PM,8867.1,17.33,,,,
1664,06/01/20 12:00:00 AM,8853.1,17.22,,,,
1665,06/01/20 01:00:00 AM,8887.7,17.07,,,,
1666,06/01/20 02:00:00 AM,8822.1,17.06,,,,
1667,06/01/20 03:00:00 AM,8763.4,17.00,,,,
1668,06/01/20 04:00:00 AM,8761.4,17.01,,,,
1669,06/01/20 05:00:00 AM,8819.9,16.72,,,,
1670,06/01/20 06:00:00 AM,8814.6,16.64,,,,
1671,06/01/20 07:00:00 AM,8813.0,16.61,,,,
1672,06/01/20 08:00:00 AM,8819.5,16.53,,,,
1673,06/01/20 09:00:00 AM,8832.0,16.55,,,,
1674,06/01/20 10:00:00 AM,8820.0,16.91,,,,
1675,06/01/20 11:00:00 AM,8836.4,17.10,,,,
1676,06/01/20 12:00:00 PM,8834.9,17.01,,,,
1677,06/01/20 01:00:00 PM,8921.7,17.14,,,,
1678,06/01/20 02:00:00 PM,8915.6,17.30,,,,
1679,06/01/20 03:00:00 PM,8961.2,17.62,,,,
1680,06/01/20 04:00:00 PM,8967.0,17.39,,,,
1681,06/01/20 05:00:00 PM,8931.0,16.97,,,,
1682,06/01/20 06:00:00 PM,8848.3,16.58,,,,
1683,06/01/20 07:00:00 PM,8834.4,16.55,,,,
1684,06/01/20 08:00:00 PM,8773.0,16.65,,,,
1685,06/01/20 09:00:00 PM,8791.3,16.66,,,,
1686,06/01/20 10:00:00 PM,8775.2,16.86,,,,
1687,06/01/20 11:00:00 PM,8732.1,16.88,,,,
1688,06/02/20 12:00:00 AM,8811.5,16.95,,,,
1689,06/02/20 01:00:00 AM,8814.4,16.94,,,,
1690,06/02/20 02:00:00 AM,8815.2,17.00,,,,
1691,06/02/20 03:00:00 AM,8843.6,17.09,,,,
1692,06/02/20 04:00:00 AM,8890.0,17.27,,,,
1693,06/02/20 05:00:00 AM,8989.1,17.68,,,,
1694,06/02/20 06:00:00 AM,8940.7,17.45,,,,
1695,06/02/20 07:00:00 AM,8962.3,17.43,,,,
1696,06/02/20 08:00:00 AM,8964.1,17.39,,,,
1697,06/02/20 09:00:00 AM,8903.1,17.33,,,,
1698,06/02/20 10:00:00 AM,8900.1,17.34,,,,
1699,06/02/20 11:00:00 AM,8946.4,17.45,,,,
1700,06/02/20 12:00:00 PM,8917.2,17.24,,,,
1701,06/02/20 01:00:00 PM,8994.0,17.62,,,,
1702,06/02/20 02:00:00 PM,8951.5,17.41,,,,
1703,06/02/20 03:00:00 PM,8896.2,17.17,,,,
1704,06/02/20 04:00:00 PM,8871.9,17.18,,,,
1705,06/02/20 05:00:00 PM,8890.9,17.37,,,,
1706,06/02/20 06:00:00 PM,8925.8,17.51,,,,
1707,06/02/20 07:00:00 PM,8953.4,17.60,,,,
1708,06/02/20 08:00:00 PM,9000.0,17.73,,,,
1709,06/02/20 09:00:00 PM,9200.8,18.44,,,,
1710,06/02/20 10:00:00 PM,9229.0,18.90,,,,
1711,06/02/20 11:00:00 PM,9213.1,18.55,,,,
1712,06/03/20 12:00:00 AM,9166.8,18.30,,,,
1713,06/03/20 01:00:00 AM,9188.2,18.41,,,,
1714,06/03/20 02:00:00 AM,9217.7,18.16,,,,
1715,06/03/20 03:00:00 AM,9178.2,18.04,,,,
1716,06/03/20 04:00:00 AM,9171.4,18.01,,,,
1717,06/03/20 05:00:00 AM,9153.4,18.03,,,,
1718,06/03/20 06:00:00 AM,9142.8,18.13,,,,
1719,06/03/20 07:00:00 AM,9118.7,18.01,,,,
1720,06/03/20 08:00:00 AM,9127.5,18.35,,,,
1721,06/03/20 09:00:00 AM,9134.8,18.38,,,,
1722,06/03/20 10:00:00 AM,9142.9,18.48,,,,
1723,06/03/20 11:00:00 AM,9155.2,18.62,,,,
1724,06/03/20 12:00:00 PM,9194.2,18.75,,,,
1725,06/03/20 01:00:00 PM,9227.8,18.96,,,,
1726,06/03/20 02:00:00 PM,9268.9,19.17,,,,
1727,06/03/20 03:00:00 PM,9281.6,19.29,,,,
1728,06/03/20 04:00:00 PM,9309.8,19.35,,,,
1729,06/03/20 05:00:00 PM,9314.4,19.33,,,,
1730,06/03/20 06:00:00 PM,9284.7,19.27,,,,
1731,06/03/20 07:00:00 PM,9200.3,18.94,,,,
1732,06/03/20 08:00:00 PM,9282.6,19.06,,,,
1733,06/03/20 09:00:00 PM,9265.4,19.05,,,,
1734,06/03/20 10:00:00 PM,9261.6,19.00,,,,
1735,06/03/20 11:00:00 PM,9228.3,18.88,,,,
1736,06/04/20 12:00:00 AM,9224.5,18.78,,,,
1737,06/04/20 01:00:00 AM,9202.9,18.56,,,,
1738,06/04/20 02:00:00 AM,9184.3,18.50,,,,
1739,06/04/20 03:00:00 AM,9166.7,18.49,,,,
1740,06/04/20 04:00:00 AM,9139.5,18.39,,,,
1741,06/04/20 05:00:00 AM,9154.1,17.87,,,,
1742,06/04/20 06:00:00 AM,9166.6,17.96,,,,
1743,06/04/20 07:00:00 AM,9142.5,18.29,,,,
1744,06/04/20 08:00:00 AM,9129.2,18.37,,,,
1745,06/04/20 09:00:00 AM,9141.7,18.41,,,,
1746,06/04/20 10:00:00 AM,9157.8,18.43,,,,
1747,06/04/20 11:00:00 AM,8901.8,18.52,,,,
1748,06/04/20 12:00:00 PM,9190.4,18.65,,,,
1749,06/04/20 01:00:00 PM,9219.8,18.69,,,,
1750,06/04/20 02:00:00 PM,9210.0,18.66,,,,
1751,06/04/20 03:00:00 PM,9221.8,18.64,,,,
1752,06/04/20 04:00:00 PM,9210.8,18.67,,,,
1753,06/04/20 05:00:00 PM,9199.6,18.60,,,,
1754,06/04/20 06:00:00 PM,9191.9,18.52,,,,
1755,06/04/20 07:00:00 PM,9188.6,18.50,,,,
1756,06/04/20 08:00:00 PM,9172.7,18.42,,,,
1757,06/04/20 09:00:00 PM,9158.6,18.39,,,,
1758,06/04/20 10:00:00 PM,9123.8,18.33,,,,
1759,06/04/20 11:00:00 PM,9088.7,18.31,,,,
1760,06/05/20 12:00:00 AM,9062.6,18.03,,,,
1761,06/05/20 01:00:00 AM,9125.4,18.06,,,,
1762,06/05/20 02:00:00 AM,9042.1,18.16,,,,
1763,06/05/20 03:00:00 AM,9083.4,18.14,,,,
1764,06/05/20 04:00:00 AM,9099.9,18.07,,,,
1765,06/05/20 05:00:00 AM,9036.3,18.00,,,,
1766,06/05/20 06:00:00 AM,9053.8,17.96,,,,
1767,06/05/20 07:00:00 AM,9077.8,17.95,,,,
1768,06/05/20 08:00:00 AM,9036.7,17.91,,,,
1769,06/05/20 09:00:00 AM,9062.2,17.89,,,,
1770,06/05/20 10:00:00 AM,9066.6,17.87,,,,
1771,06/05/20 11:00:00 AM,9104.4,17.91,,,,
1772,06/05/20 12:00:00 PM,9104.3,17.87,,,,
1773,06/05/20 01:00:00 PM,9090.9,17.92,,,,
1774,06/05/20 02:00:00 PM,9058.6,17.96,,,,
1775,06/05/20 03:00:00 PM,9001.7,17.93,,,,
1776,06/05/20 04:00:00 PM,9183.0,17.55,,,,
1777,06/05/20 05:00:00 PM,9216.7,17.55,,,,
1778,06/05/20 06:00:00 PM,9220.6,17.90,,,,
1779,06/05/20 07:00:00 PM,9157.3,17.89,,,,
1780,06/05/20 08:00:00 PM,9162.5,17.95,,,,
1781,06/05/20 09:00:00 PM,9164.6,17.97,,,,
1782,06/05/20 10:00:00 PM,9119.4,17.90,,,,
1783,06/05/20 11:00:00 PM,9131.4,17.85,,,,
1784,06/06/20 12:00:00 AM,9089.9,17.84,,,,
1785,06/06/20 01:00:00 AM,9041.7,17.70,,,,
1786,06/06/20 02:00:00 AM,9089.1,17.64,,,,
1787,06/06/20 03:00:00 AM,8907.6,17.44,,,,
1788,06/06/20 04:00:00 AM,8967.6,17.46,,,,
1789,06/06/20 05:00:00 AM,8945.1,17.11,,,,
1790,06/06/20 06:00:00 AM,8867.2,17.00,,,,
1791,06/06/20 07:00:00 AM,8841.8,16.99,,,,
1792,06/06/20 08:00:00 AM,8915.5,16.95,,,,
1793,06/06/20 09:00:00 AM,8853.1,16.94,,,,
1794,06/06/20 10:00:00 AM,8863.6,16.98,,,,
1795,06/06/20 11:00:00 AM,8936.6,16.98,,,,
1796,06/06/20 12:00:00 PM,8959.3,16.98,,,,
1797,06/06/20 01:00:00 PM,8927.8,17.09,,,,
1798,06/06/20 02:00:00 PM,8963.9,17.09,,,,
1799,06/06/20 03:00:00 PM,9012.0,17.12,,,,
1800,06/06/20 04:00:00 PM,8886.8,17.16,,,,
1801,06/06/20 05:00:00 PM,9002.5,17.17,,,,
1802,06/06/20 06:00:00 PM,8978.5,17.20,,,,
1803,06/06/20 07:00:00 PM,9023.5,17.12,,,,
1804,06/06/20 08:00:00 PM,8991.3,17.06,,,,
1805,06/06/20 09:00:00 PM,8961.1,16.99,,,,
1806,06/06/20 10:00:00 PM,8939.7,16.95,,,,
1807,06/06/20 11:00:00 PM,8919.8,16.86,,,,
1808,06/07/20 12:00:00 AM,8910.6,16.78,,,,
1809,06/07/20 01:00:00 AM,8874.7,16.77,,,,
1810,06/07/20 02:00:00 AM,8874.0,16.75,,,,
1811,06/07/20 03:00:00 AM,8863.5,16.71,,,,
1812,06/07/20 04:00:00 AM,8860.8,16.65,,,,
1813,06/07/20 05:00:00 AM,8855.8,16.59,,,,
1814,06/07/20 06:00:00 AM,8837.7,16.55,,,,
1815,06/07/20 07:00:00 AM,8828.6,16.57,,,,
1816,06/07/20 08:00:00 AM,8834.8,16.60,,,,
1817,06/07/20 09:00:00 AM,8829.5,16.66,,,,
1818,06/07/20 10:00:00 AM,8847.3,16.77,,,,
1819,06/07/20 11:00:00 AM,8825.5,16.69,,,,
1820,06/07/20 12:00:00 PM,8806.8,16.53,,,,
1821,06/07/20 01:00:00 PM,8913.8,16.70,,,,
1822,06/07/20 02:00:00 PM,8950.5,16.92,,,,
1823,06/07/20 03:00:00 PM,8960.3,17.11,,,,
1824,06/07/20 04:00:00 PM,8985.6,17.24,,,,
1825,06/07/20 05:00:00 PM,8992.0,17.22,,,,
1826,06/07/20 06:00:00 PM,8992.1,17.39,,,,
1827,06/07/20 07:00:00 PM,8940.3,17.30,,,,
1828,06/07/20 08:00:00 PM,9033.6,17.39,,,,
1829,06/07/20 09:00:00 PM,9033.5,17.30,,,,
1830,06/07/20 10:00:00 PM,9020.9,17.33,,,,
1831,06/07/20 11:00:00 PM,9032.9,17.32,,,,
1832,06/08/20 12:00:00 AM,9016.4,17.21,,,,
1833,06/08/20 01:00:00 AM,8985.1,17.29,,,,
1834,06/08/20 02:00:00 AM,8953.5,17.22,,,,
1835,06/08/20 03:00:00 AM,8964.0,17.22,,,,
1836,06/08/20 04:00:00 AM,8896.2,17.12,,,,
1837,06/08/20 05:00:00 AM,8892.7,17.05,,,,
1838,06/08/20 06:00:00 AM,8915.8,17.01,,,,
1839,06/08/20 07:00:00 AM,8951.2,17.03,,,,
1840,06/08/20 08:00:00 AM,8920.3,17.09,,,,
1841,06/08/20 09:00:00 AM,8954.9,17.09,,,,
1842,06/08/20 10:00:00 AM,8866.7,16.86,,,,
1843,06/08/20 11:00:00 AM,8759.8,16.84,,,,
1844,06/08/20 12:00:00 PM,8836.9,16.95,,,,
1845,06/08/20 01:00:00 PM,8900.9,17.04,,,,
1846,06/08/20 02:00:00 PM,8914.3,16.88,,,,
1847,06/08/20 03:00:00 PM,8936.6,17.11,,,,
1848,06/08/20 04:00:00 PM,8970.5,17.28,,,,
1849,06/08/20 05:00:00 PM,9016.5,16.78,,,,
1850,06/08/20 06:00:00 PM,9024.8,16.77,,,,
1851,06/08/20 07:00:00 PM,8989.8,16.83,,,,
1852,06/08/20 08:00:00 PM,9037.5,16.78,,,,
1853,06/08/20 09:00:00 PM,9054.1,16.98,,,,
1854,06/08/20 10:00:00 PM,9066.4,17.35,,,,
1855,06/08/20 11:00:00 PM,8974.7,17.28,,,,
1856,06/09/20 12:00:00 AM,8911.5,17.52,,,,
1857,06/09/20 01:00:00 AM,8974.8,17.50,,,,
1858,06/09/20 02:00:00 AM,8958.8,17.49,,,,
1859,06/09/20 03:00:00 AM,8953.5,17.45,,,,
1860,06/09/20 04:00:00 AM,8943.6,17.35,,,,
1861,06/09/20 05:00:00 AM,8916.8,17.20,,,,
1862,06/09/20 06:00:00 AM,8965.8,17.09,,,,
1863,06/09/20 07:00:00 AM,8981.0,17.09,,,,
1864,06/09/20 08:00:00 AM,8872.9,17.04,,,,
1865,06/09/20 09:00:00 AM,9004.3,17.09,,,,
1866,06/09/20 10:00:00 AM,9032.8,16.97,,,,
1867,06/09/20 11:00:00 AM,9038.3,17.07,,,,
1868,06/09/20 12:00:00 PM,8994.7,17.15,,,,
1869,06/09/20 01:00:00 PM,9005.3,17.14,,,,
1870,06/09/20 02:00:00 PM,9035.9,17.12,,,,
1871,06/09/20 03:00:00 PM,8996.4,17.07,,,,
1872,06/09/20 04:00:00 PM,9137.0,18.00,,,,
1873,06/09/20 05:00:00 PM,9075.6,18.02,,,,
1874,06/09/20 06:00:00 PM,9047.9,16.98,,,,
1875,06/09/20 07:00:00 PM,9039.2,16.89,,,,
1876,06/09/20 08:00:00 PM,8872.2,16.93,,,,
1877,06/09/20 09:00:00 PM,8972.8,16.92,,,,
1878,06/09/20 10:00:00 PM,8976.4,16.84,,,,
1879,06/09/20 11:00:00 PM,8943.5,16.81,,,,
1880,06/10/20 12:00:00 AM,8928.9,16.84,,,,
1881,06/10/20 01:00:00 AM,8964.9,16.86,,,,
1882,06/10/20 02:00:00 AM,8894.8,16.84,,,,
1883,06/10/20 03:00:00 AM,8930.0,16.88,,,,
1884,06/10/20 04:00:00 AM,8943.5,16.95,,,,
1885,06/10/20 05:00:00 AM,9032.1,17.30,,,,
1886,06/10/20 06:00:00 AM,8950.7,16.99,,,,
1887,06/10/20 07:00:00 AM,8959.0,16.87,,,,
1888,06/10/20 08:00:00 AM,9094.9,17.60,,,,
1889,06/10/20 09:00:00 AM,9117.3,17.60,,,,
1890,06/10/20 10:00:00 AM,8981.6,16.94,,,,
1891,06/10/20 11:00:00 AM,8994.6,16.93,,,,
1892,06/10/20 12:00:00 PM,8975.9,16.89,,,,
1893,06/10/20 01:00:00 PM,8989.0,16.92,,,,
1894,06/10/20 02:00:00 PM,8996.2,17.09,,,,
1895,06/10/20 03:00:00 PM,9099.2,17.60,,,,
1896,06/10/20 04:00:00 PM,9139.4,17.81,,,,
1897,06/10/20 05:00:00 PM,9173.1,17.98,,,,
1898,06/10/20 06:00:00 PM,9275.4,18.35,,,,
1899,06/10/20 07:00:00 PM,9268.3,18.30,,,,
1900,06/10/20 08:00:00 PM,9215.6,18.23,,,,
1901,06/10/20 09:00:00 PM,9270.9,18.19,,,,
1902,06/10/20 10:00:00 PM,9263.4,18.13,,,,
1903,06/10/20 11:00:00 PM,9302.2,18.15,,,,
1904,06/11/20 12:00:00 AM,9289.8,18.23,,,,
1905,06/11/20 01:00:00 AM,9246.7,18.15,,,,
1906,06/11/20 02:00:00 AM,9245.6,18.03,,,,
1907,06/11/20 03:00:00 AM,9259.2,18.02,,,,
1908,06/11/20 04:00:00 AM,9247.2,17.97,,,,
1909,06/11/20 05:00:00 AM,9218.0,18.01,,,,
1910,06/11/20 06:00:00 AM,9257.2,17.90,,,,
1911,06/11/20 07:00:00 AM,9262.3,17.87,,,,
1912,06/11/20 08:00:00 AM,9147.7,17.93,,,,
1913,06/11/20 09:00:00 AM,9219.3,17.97,,,,
1914,06/11/20 10:00:00 AM,9207.0,17.96,,,,
1915,06/11/20 11:00:00 AM,9208.3,18.10,,,,
1916,06/11/20 12:00:00 PM,9178.6,18.14,,,,
1917,06/11/20 01:00:00 PM,9217.7,18.08,,,,
1918,06/11/20 02:00:00 PM,9214.1,18.01,,,,
1919,06/11/20 03:00:00 PM,9204.5,17.87,,,,
1920,06/11/20 04:00:00 PM,9204.3,17.85,,,,
1921,06/11/20 05:00:00 PM,9160.0,17.91,,,,
1922,06/11/20 06:00:00 PM,9218.3,17.89,,,,
1923,06/11/20 07:00:00 PM,9203.4,17.80,,,,
1924,06/11/20 08:00:00 PM,9191.4,17.80,,,,
1925,06/11/20 09:00:00 PM,9143.3,17.63,,,,
1926,06/11/20 10:00:00 PM,9156.6,17.73,,,,
1927,06/11/20 11:00:00 PM,9144.1,17.69,,,,
1928,06/12/20 12:00:00 AM,9130.2,17.64,,,,
1929,06/12/20 01:00:00 AM,9134.1,17.60,,,,
1930,06/12/20 02:00:00 AM,9021.0,17.50,,,,
1931,06/12/20 03:00:00 AM,9083.8,17.51,,,,
1932,06/12/20 04:00:00 AM,9060.1,17.50,,,,
1933,06/12/20 05:00:00 AM,9093.9,17.33,,,,
1934,06/12/20 06:00:00 AM,9081.7,17.44,,,,
1935,06/12/20 07:00:00 AM,9089.1,17.41,,,,
1936,06/12/20 08:00:00 AM,9078.1,17.38,,,,
1937,06/12/20 09:00:00 AM,9056.6,17.38,,,,
1938,06/12/20 10:00:00 AM,9074.8,17.41,,,,
1939,06/12/20 11:00:00 AM,9070.9,17.43,,,,
1940,06/12/20 12:00:00 PM,9060.6,17.45,,,,
1941,06/12/20 01:00:00 PM,9053.6,17.47,,,,
1942,06/12/20 02:00:00 PM,9080.6,17.45,,,,
