Fish_ID;Year;Area;Box;Well;Sex;TL;Transmitter;DST;file.name
355;2020;KBSB;7;C7;M;684;NA;NA;KBSB2020--Box7.csv
84;2020;KBSB;7;C8;M;775;NA;NA;KBSB2020--Box7.csv
346;2020;KBSB;7;C9;M;633;NA;NA;KBSB2020--Box7.csv
308;2020;KBSB;7;D1;F;814;NA;NA;KBSB2020--Box7.csv
40;2020;KBSB;7;D2;M;721;NA;NA;KBSB2020--Box7.csv
316;2020;KBSB;7;D3;F;724;NA;NA;KBSB2020--Box7.csv
59;2020;KBSB;7;D4;M;641;NA;NA;KBSB2020--Box7.csv
338;2020;KBSB;7;D5;M;516;NA;NA;KBSB2020--Box7.csv
328;2020;KBSB;7;D6;F;706;NA;NA;KBSB2020--Box7.csv
114;2020;KBSB;7;D7;M;692;NA;NA;KBSB2020--Box7.csv
250;2020;KBSB;7;D8;M;721;NA;NA;KBSB2020--Box7.csv
363;2020;KBSB;7;D9;F;732;NA;NA;KBSB2020--Box7.csv
296;2020;KBSB;7;E1;M;715;NA;NA;KBSB2020--Box7.csv
101;2020;KBSB;7;E2;M;657;NA;NA;KBSB2020--Box7.csv
451;2020;KBSB;7;E3;M;681;NA;NA;KBSB2020--Box7.csv
299;2020;KBSB;7;E4;M;591;NA;NA;KBSB2020--Box7.csv
240;2020;KBSB;7;E5;M;699;NA;NA;KBSB2020--Box7.csv
24;2020;KBSB;7;E6;M;757;NA;NA;KBSB2020--Box7.csv
331;2020;KBSB;7;E7;M;637;NA;NA;KBSB2020--Box7.csv
324;2020;KBSB;7;E8;M;723;NA;NA;KBSB2020--Box7.csv
373;2020;KBSB;7;E9;M;685;NA;NA;KBSB2020--Box7.csv
238;2020;KBSB;7;F1;M;772;NA;NA;KBSB2020--Box7.csv
208;2020;KBSB;7;F2;F;768;NA;NA;KBSB2020--Box7.csv
168;2020;KBSB;7;F3;M;615;NA;NA;KBSB2020--Box7.csv
286;2020;KBSB;7;F4;M;732;NA;NA;KBSB2020--Box7.csv
73;2020;KBSB;7;F5;M;662;NA;NA;KBSB2020--Box7.csv
157;2020;KBSB;7;F6;M;741;NA;NA;KBSB2020--Box7.csv
33;2020;KBSB;7;F7;M;714;NA;NA;KBSB2020--Box7.csv
266;2020;KBSB;7;F8;M;634;NA;NA;KBSB2020--Box7.csv
349;2020;KBSB;7;F9;F;664;NA;NA;KBSB2020--Box7.csv
117;2020;KBSB;7;G1;M;638;NA;NA;KBSB2020--Box7.csv
17;2020;KBSB;7;G2;F;683;NA;NA;KBSB2020--Box7.csv
83;2020;KBSB;7;G3;M;598;NA;NA;KBSB2020--Box7.csv
239;2020;KBSB;7;G4;F;581;NA;NA;KBSB2020--Box7.csv
173;2020;KBSB;7;G5;M;621;NA;NA;KBSB2020--Box7.csv
20;2020;KBSB;7;G6;M;730;NA;NA;KBSB2020--Box7.csv
255;2020;KBSB;7;G7;M;691;NA;NA;KBSB2020--Box7.csv
387;2020;KBSB;7;G8;F;1002;NA;NA;KBSB2020--Box7.csv
272;2020;KBSB;7;G9;M;723;NA;NA;KBSB2020--Box7.csv
371;2020;KBSB;7;H1;M;581;NA;NA;KBSB2020--Box7.csv
149;2020;KBSB;7;H2;M;673;NA;NA;KBSB2020--Box7.csv
386;2020;KBSB;7;H3;M;705;NA;NA;KBSB2020--Box7.csv
402;2020;KBSB;7;H4;M;609;NA;NA;KBSB2020--Box7.csv
131;2020;KBSB;7;H5;M;710;NA;NA;KBSB2020--Box7.csv
290;2020;KBSB;7;H6;F;926;NA;NA;KBSB2020--Box7.csv
38;2020;KBSB;7;H7;M;709;NA;NA;KBSB2020--Box7.csv
263;2020;KBSB;7;H8;M;657;NA;NA;KBSB2020--Box7.csv
121;2020;KBSB;7;H9;M;652;NA;NA;KBSB2020--Box7.csv
223;2020;KBSB;7;I1;M;672;NA;NA;KBSB2020--Box7.csv
74;2020;KBSB;7;I2;M;679;NA;NA;KBSB2020--Box7.csv
281;2020;KBSB;7;I3;F;899;NA;NA;KBSB2020--Box7.csv
251;2020;KBSB;7;I4;M;665;NA;NA;KBSB2020--Box7.csv
253;2020;KBSB;7;I5;M;631;NA;NA;KBSB2020--Box7.csv
120;2020;KBSB;7;I6;M;764;NA;NA;KBSB2020--Box7.csv
22;2020;KBSB;7;I7;M;752;NA;NA;KBSB2020--Box7.csv
224;2020;KBSB;7;I8;M;719;NA;NA;KBSB2020--Box7.csv
116;2020;KBSB;7;I9;M;783;NA;NA;KBSB2020--Box7.csv
138;2020;KBSB;8;A1;M;754;NA;NA;KBSB2020--Box8.csv
12;2020;KBSB;8;A2;F;709;NA;NA;KBSB2020--Box8.csv
57;2020;KBSB;8;A3;F;681;NA;NA;KBSB2020--Box8.csv
516;2020;KBSB;8;A4;M;723;NA;NA;KBSB2020--Box8.csv
185;2020;KBSB;8;A5;F;77;NA;NA;KBSB2020--Box8.csv
13;2020;KBSB;8;A6;F;772;NA;NA;KBSB2020--Box8.csv
395;2020;KBSB;8;A7;M;691;NA;NA;KBSB2020--Box8.csv
143;2020;KBSB;8;A8;F;883;NA;NA;KBSB2020--Box8.csv
354;2020;KBSB;8;A9;M;531;NA;NA;KBSB2020--Box8.csv
106;2020;KBSB;8;B1;M;772;NA;NA;KBSB2020--Box8.csv
279;2020;KBSB;8;B2;M;705;NA;NA;KBSB2020--Box8.csv
200;2020;KBSB;8;B3;M;735;NA;NA;KBSB2020--Box8.csv
533;2020;KBSB;8;B4;M;669;NA;NA;KBSB2020--Box8.csv
370;2020;KBSB;8;B5;M;753;NA;NA;KBSB2020--Box8.csv
