"id"	"name"	"waterbody"	"month"	"year"	"Lat"	"Long"	"measurement"	"type"	"SAL"	"WT"
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"12"	2008	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"2"	2008	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"3"	2008	54.20667	13.566671	"LUNG"	"Coast"	8.05	4.435
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"4"	2008	54.20667	13.566671	"LUNG"	"Coast"	7.5	7.25
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"5"	2008	54.20667	13.566671	"LUNG"	"Coast"	6.65	14.1
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"6"	2008	54.20667	13.566671	"LUNG"	"Coast"	6.575	17.73
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"7"	2008	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"8"	2008	54.20667	13.566671	"LUNG"	"Coast"	6.6	19.69
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"9"	2008	54.20667	13.566671	"LUNG"	"Coast"	7.075	14.9
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"1"	2009	54.20667	13.566671	"LUNG"	"Coast"	7.8	-0.09
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"10"	2009	54.20667	13.566671	"LUNG"	"Coast"	7.1	12.73
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"11"	2009	54.20667	13.566671	"LUNG"	"Coast"	6.9	7.44
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"12"	2009	54.20667	13.566671	"LUNG"	"Coast"	7	5.43
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"2"	2009	54.20667	13.566671	"LUNG"	"Coast"	7.75	-0.09
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"3"	2009	54.20667	13.566671	"LUNG"	"Coast"	7.325	2.3375
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"4"	2009	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"5"	2009	54.20667	13.566671	"LUNG"	"Coast"	6.4	10.835
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"6"	2009	54.20667	13.566671	"LUNG"	"Coast"	7.4	15.945
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"7"	2009	54.20667	13.566671	"LUNG"	"Coast"	7.2	19.475
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"8"	2009	54.20667	13.566671	"LUNG"	"Coast"	7.2	19.96
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"9"	2009	54.20667	13.566671	"LUNG"	"Coast"	7.1	17.35
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"1"	2010	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"10"	2010	54.20667	13.566671	"LUNG"	"Coast"	6.4	12.195
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"11"	2010	54.20667	13.566671	"LUNG"	"Coast"	6.3	6.87
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"12"	2010	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"2"	2010	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"3"	2010	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"4"	2010	54.20667	13.566671	"LUNG"	"Coast"	6.6	7.005
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"5"	2010	54.20667	13.566671	"LUNG"	"Coast"	6.6	9.78
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"6"	2010	54.20667	13.566671	"LUNG"	"Coast"	6.35	13.665
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"7"	2010	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"8"	2010	54.20667	13.566671	"LUNG"	"Coast"	6.425	19.57
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"9"	2010	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"1"	2011	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"10"	2011	54.20667	13.566671	"LUNG"	"Coast"	6.7	9.74
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"11"	2011	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"12"	2011	54.20667	13.566671	"LUNG"	"Coast"	7.1	5.06
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"2"	2011	54.20667	13.566671	"LUNG"	"Coast"	6.1	-0.32
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"3"	2011	54.20667	13.566671	"LUNG"	"Coast"	6.1	1.865
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"4"	2011	54.20667	13.566671	"LUNG"	"Coast"	6.35	7.825
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"5"	2011	54.20667	13.566671	"LUNG"	"Coast"	6.2	10.735
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"6"	2011	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"7"	2011	54.20667	13.566671	"LUNG"	"Coast"	6.4	18.84
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"8"	2011	54.20667	13.566671	"LUNG"	"Coast"	6.2	18
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"9"	2011	54.20667	13.566671	"LUNG"	"Coast"	6.35	16.745
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"1"	2012	54.20667	13.566671	"LUNG"	"Coast"	7.65	2.565
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"10"	2012	54.20667	13.566671	"LUNG"	"Coast"	7.8	12.285
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"11"	2012	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"12"	2012	54.20667	13.566671	"LUNG"	"Coast"	7.6	2.06
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"2"	2012	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"3"	2012	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"4"	2012	54.20667	13.566671	"LUNG"	"Coast"	7.6	7.13
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"5"	2012	54.20667	13.566671	"LUNG"	"Coast"	8.1	13.37
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"6"	2012	54.20667	13.566671	"LUNG"	"Coast"	8.1	14.995
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"7"	2012	54.20667	13.566671	"LUNG"	"Coast"	8	17.84
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"8"	2012	54.20667	13.566671	"LUNG"	"Coast"	7.7	19.975
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"9"	2012	54.20667	13.566671	"LUNG"	"Coast"	7.8	14.185
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"1"	2013	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"10"	2013	54.20667	13.566671	"LUNG"	"Coast"	6.3	12.105
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"11"	2013	54.20667	13.566671	"LUNG"	"Coast"	6.6	6.195
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"12"	2013	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"2"	2013	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"3"	2013	54.20667	13.566671	"LUNG"	"Coast"	6.6	0.235
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"4"	2013	54.20667	13.566671	"LUNG"	"Coast"	5.8	2.555
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"5"	2013	54.20667	13.566671	"LUNG"	"Coast"	5.75	13.88
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"6"	2013	54.20667	13.566671	"LUNG"	"Coast"	5.9	20.175
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"7"	2013	54.20667	13.566671	"LUNG"	"Coast"	6.3	21.2
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"8"	2013	54.20667	13.566671	"LUNG"	"Coast"	6.45	21.1
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"9"	2013	54.20667	13.566671	"LUNG"	"Coast"	6.3	16.98
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"1"	2014	54.20667	13.566671	"LUNG"	"Coast"	7.1	3.54
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"10"	2014	54.20667	13.566671	"LUNG"	"Coast"	7	15.21
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"11"	2014	54.20667	13.566671	"LUNG"	"Coast"	6.9	9.635
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"12"	2014	54.20667	13.566671	"LUNG"	"Coast"	6.65	3.305
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"2"	2014	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"3"	2014	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"4"	2014	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"5"	2014	54.20667	13.566671	"LUNG"	"Coast"	7.2	13.68
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"6"	2014	54.20667	13.566671	"LUNG"	"Coast"	6.7	18.525
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"7"	2014	54.20667	13.566671	"LUNG"	"Coast"	6.9	21.325
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"8"	2014	54.20667	13.566671	"LUNG"	"Coast"	6.8	22.305
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"9"	2014	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"1"	2015	54.20667	13.566671	"LUNG"	"Coast"	7.9	3.1
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"10"	2015	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"11"	2015	54.20667	13.566671	"LUNG"	"Coast"	7.7	9.27
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"12"	2015	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"2"	2015	54.20667	13.566671	"LUNG"	"Coast"	7.8	2.035
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"3"	2015	54.20667	13.566671	"LUNG"	"Coast"	7.7	4.135
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"4"	2015	54.20667	13.566671	"LUNG"	"Coast"	7.6	7.695
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"5"	2015	54.20667	13.566671	"LUNG"	"Coast"	7.9	12.135
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"6"	2015	54.20667	13.566671	"LUNG"	"Coast"	8	15.775
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"7"	2015	54.20667	13.566671	"LUNG"	"Coast"	8.2	20.13
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"8"	2015	54.20667	13.566671	"LUNG"	"Coast"	8.4	17.765
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"9"	2015	54.20667	13.566671	"LUNG"	"Coast"	7.9	16.64
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"1"	2016	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"10"	2016	54.20667	13.566671	"LUNG"	"Coast"	7.5	10.015
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"11"	2016	54.20667	13.566671	"LUNG"	"Coast"	7.5	5.75
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"12"	2016	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"2"	2016	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"3"	2016	54.20667	13.566671	"LUNG"	"Coast"	7.95	4.525
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"4"	2016	54.20667	13.566671	"LUNG"	"Coast"	7.9	8.72
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"5"	2016	54.20667	13.566671	"LUNG"	"Coast"	7.8	15.36
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"6"	2016	54.20667	13.566671	"LUNG"	"Coast"	7.7	20.485
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"7"	2016	54.20667	13.566671	"LUNG"	"Coast"	7.8	19.225
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"8"	2016	54.20667	13.566671	"LUNG"	"Coast"	7.8	18.84
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"9"	2016	54.20667	13.566671	"LUNG"	"Coast"	7.9	19.41
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"1"	2017	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"10"	2017	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"11"	2017	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"12"	2017	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"2"	2017	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"3"	2017	54.20667	13.566671	"LUNG"	"Coast"	7.7	4
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"4"	2017	54.20667	13.566671	"LUNG"	"Coast"	7.75	7.5
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"5"	2017	54.20667	13.566671	"LUNG"	"Coast"	7.7	16.9
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"6"	2017	54.20667	13.566671	"LUNG"	"Coast"	8.05	18.2
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"7"	2017	54.20667	13.566671	"LUNG"	"Coast"	8	18.8
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"8"	2017	54.20667	13.566671	"LUNG"	"Coast"	7.7	19.8
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"9"	2017	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"1"	2018	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"10"	2018	54.20667	13.566671	"LUNG"	"Coast"	7.3	11.5
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"11"	2018	54.20667	13.566671	"LUNG"	"Coast"	7.5	6.7
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"12"	2018	54.20667	13.566671	"LUNG"	"Coast"	7.2	3.1
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"2"	2018	54.20667	13.566671	"LUNG"	"Coast"	7.1	1.25
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"3"	2018	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"4"	2018	54.20667	13.566671	"LUNG"	"Coast"	6.25	6.45
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"5"	2018	54.20667	13.566671	"LUNG"	"Coast"	5.8	16.95
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"6"	2018	54.20667	13.566671	"LUNG"	"Coast"	6	19.6
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"7"	2018	54.20667	13.566671	"LUNG"	"Coast"	6.6	20.6
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"8"	2018	54.20667	13.566671	"LUNG"	"Coast"	6.7	21.4
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"9"	2018	54.20667	13.566671	"LUNG"	"Coast"	6.9	19
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"1"	2019	54.20667	13.566671	"LUNG"	"Coast"	8.7	2.95
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"10"	2019	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"11"	2019	54.20667	13.566671	"LUNG"	"Coast"	7.6	6.6
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"12"	2019	54.20667	13.566671	"LUNG"	"Coast"	7.8	4.3
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"2"	2019	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"3"	2019	54.20667	13.566671	"LUNG"	"Coast"	8.2	4.7
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"4"	2019	54.20667	13.566671	"LUNG"	"Coast"	8.2	7
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"5"	2019	54.20667	13.566671	"LUNG"	"Coast"	7.8	14.5
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"6"	2019	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"7"	2019	54.20667	13.566671	"LUNG"	"Coast"	8	17.85
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"8"	2019	54.20667	13.566671	"LUNG"	"Coast"	8	21.15
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"9"	2019	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"1"	2020	54.20667	13.566671	"LUNG"	"Coast"	7.7	3.8
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"10"	2020	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"11"	2020	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"12"	2020	54.20667	13.566671	"LUNG"	"Coast"	7.7	4.35
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"2"	2020	54.20667	13.566671	"LUNG"	"Coast"	7.9	4.7
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"3"	2020	54.20667	13.566671	"LUNG"	"Coast"	8.2	5.2
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"4"	2020	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"5"	2020	54.20667	13.566671	"LUNG"	"Coast"	8.2	12.2
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"6"	2020	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"7"	2020	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"8"	2020	54.20667	13.566671	"LUNG"	"Coast"	8	21.9
"0105011907"	"GB19 Zentralbereich"	"Greifswalder Bodden"	"9"	2020	54.20667	13.566671	"LUNG"	"Coast"	NA	NA
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"1"	2005	54.26667	13.516671	"LUNG"	"Coast"	7.7	2.7
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"10"	2005	54.26667	13.516671	"LUNG"	"Coast"	7.2	12.05
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"11"	2005	54.26667	13.516671	"LUNG"	"Coast"	7	9.2
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"12"	2005	54.26667	13.516671	"LUNG"	"Coast"	7.2	2.1
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"2"	2005	54.26667	13.516671	"LUNG"	"Coast"	7.85	0.05
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"3"	2005	54.26667	13.516671	"LUNG"	"Coast"	NA	NA
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"4"	2005	54.26667	13.516671	"LUNG"	"Coast"	7.35	7.8
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"5"	2005	54.26667	13.516671	"LUNG"	"Coast"	6.9	11.9
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"6"	2005	54.26667	13.516671	"LUNG"	"Coast"	6.9	14.85
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"7"	2005	54.26667	13.516671	"LUNG"	"Coast"	7.1	21.15
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"8"	2005	54.26667	13.516671	"LUNG"	"Coast"	7	19.5
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"9"	2005	54.26667	13.516671	"LUNG"	"Coast"	NA	NA
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"1"	2006	54.26667	13.516671	"LUNG"	"Coast"	7.15	0.95
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"10"	2006	54.26667	13.516671	"LUNG"	"Coast"	6.9	13.5
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"11"	2006	54.26667	13.516671	"LUNG"	"Coast"	7.3	8
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"12"	2006	54.26667	13.516671	"LUNG"	"Coast"	7.6	7.1
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"2"	2006	54.26667	13.516671	"LUNG"	"Coast"	NA	NA
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"3"	2006	54.26667	13.516671	"LUNG"	"Coast"	7.15	-0.1
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"4"	2006	54.26667	13.516671	"LUNG"	"Coast"	7.05	3.5
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"5"	2006	54.26667	13.516671	"LUNG"	"Coast"	NA	NA
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"6"	2006	54.26667	13.516671	"LUNG"	"Coast"	NA	NA
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"7"	2006	54.26667	13.516671	"LUNG"	"Coast"	NA	NA
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"8"	2006	54.26667	13.516671	"LUNG"	"Coast"	6.85	19.15
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"9"	2006	54.26667	13.516671	"LUNG"	"Coast"	7	17.8
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"1"	2007	54.26667	13.516671	"LUNG"	"Coast"	7.9	5.1
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"10"	2007	54.26667	13.516671	"LUNG"	"Coast"	7.8	11.95
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"11"	2007	54.26667	13.516671	"LUNG"	"Coast"	7.8	9.25
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"12"	2007	54.26667	13.516671	"LUNG"	"Coast"	7.6	3.9
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"2"	2007	54.26667	13.516671	"LUNG"	"Coast"	NA	NA
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"3"	2007	54.26667	13.516671	"LUNG"	"Coast"	NA	NA
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"4"	2007	54.26667	13.516671	"LUNG"	"Coast"	8.1	6.98
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"5"	2007	54.26667	13.516671	"LUNG"	"Coast"	7.9	13.47
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"6"	2007	54.26667	13.516671	"LUNG"	"Coast"	7.55	20.375
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"7"	2007	54.26667	13.516671	"LUNG"	"Coast"	7.65	19.6
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"8"	2007	54.26667	13.516671	"LUNG"	"Coast"	7.8	19.9
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"9"	2007	54.26667	13.516671	"LUNG"	"Coast"	7.8	13.95
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"1"	2008	54.26667	13.516671	"LUNG"	"Coast"	NA	NA
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"10"	2008	54.26667	13.516671	"LUNG"	"Coast"	NA	NA
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"11"	2008	54.26667	13.516671	"LUNG"	"Coast"	7	8.02
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"12"	2008	54.26667	13.516671	"LUNG"	"Coast"	NA	NA
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"2"	2008	54.26667	13.516671	"LUNG"	"Coast"	NA	NA
"0105010285"	"GB2 I.Vilm s."	"Greifswalder Bodden"	"3"	2008	54.26667	13.516671	"LUNG"	"Coast"	7.85	4.415
