"date"	"id"	"SAL"	"W.T"	"day"	"month"	"year"	"Lat"	"Long"	"waterbody"	"type"
"2020-07-28"	20812396	5.98	21.72	28	7	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-07-29"	20812396	5.31	20.58	29	7	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-07-30"	20812396	5.08	19.32	30	7	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-07-31"	20812396	5.08	20.09	31	7	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-01"	20812396	5.66	21.41	1	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-02"	20812396	5.39	21.92	2	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-03"	20812396	5.25	22.05	3	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-04"	20812396	5.56	22.55	4	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-05"	20812396	5.59	22.28	5	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-06"	20812396	6.58	22.27	6	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-07"	20812396	6.48	22.5	7	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-08"	20812396	5.9	23.81	8	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-09"	20812396	5.58	25.57	9	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-10"	20812396	5.62	25.74	10	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-11"	20812396	5.66	25.9	11	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-12"	20812396	5.69	24.9	12	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-13"	20812396	5.56	24.31	13	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-14"	20812396	5.48	24.57	14	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-15"	20812396	5.57	25.07	15	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-16"	20812396	5.87	25.74	16	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-17"	20812396	6.14	25.8	17	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-18"	20812396	5.67	25.95	18	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-19"	20812396	5.8	25.52	19	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-20"	20812396	5.77	25.16	20	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-21"	20812396	6.24	24.91	21	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-22"	20812396	5.62	24.31	22	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-23"	20812396	5.25	23.03	23	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-24"	20812396	5.26	21.81	24	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-25"	20812396	5.17	21.31	25	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-26"	20812396	5.05	20.52	26	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-27"	20812396	5.02	19.2	27	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-28"	20812396	5.61	18.75	28	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-29"	20812396	5.91	19.16	29	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-30"	20812396	6	19.91	30	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-08-31"	20812396	5.54	20.74	31	8	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-01"	20812396	5.54	20.38	1	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-02"	20812396	5.49	20.24	2	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-03"	20812396	5.36	20.04	3	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-04"	20812396	5.01	20.22	4	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-05"	20812396	5.1	20.4	5	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-06"	20812396	4.78	19.36	6	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-07"	20812396	4.7	18.85	7	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-08"	20812396	4.2	18.12	8	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-09"	20812396	4	18.79	9	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-10"	20812396	3.91	18.07	10	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-11"	20812396	4.69	17.99	11	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-12"	20812396	4.49	18.12	12	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-13"	20812396	4.12	18	13	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-14"	20812396	4.42	18.08	14	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-15"	20812396	4.84	18.27	15	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-16"	20812396	4.81	19.71	16	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-17"	20812396	4.82	18.38	17	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-18"	20812396	4.77	17.39	18	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-19"	20812396	5.04	17.44	19	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-20"	20812396	5.06	17.47	20	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-21"	20812396	5.09	17.68	21	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-22"	20812396	5.33	17.82	22	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-23"	20812396	5.84	18.19	23	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-24"	20812396	6.38	18.37	24	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-25"	20812396	5.98	17.53	25	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-26"	20812396	5.88	16.59	26	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-27"	20812396	5.85	15.99	27	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-28"	20812396	5.84	15.65	28	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-29"	20812396	6.06	16.01	29	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-09-30"	20812396	6.34	16.07	30	9	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-01"	20812396	6.37	16.35	1	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-02"	20812396	6.11	16.47	2	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-03"	20812396	5.66	16.13	3	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-04"	20812396	5.79	16.28	4	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-05"	20812396	5.86	16.06	5	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-06"	20812396	5.73	15.23	6	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-07"	20812396	5.73	14.84	7	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-08"	20812396	5.15	14.02	8	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-09"	20812396	4.75	13.94	9	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-10"	20812396	5.14	13.78	10	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-11"	20812396	5.02	12.49	11	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-12"	20812396	5.3	12.47	12	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-13"	20812396	5.92	12.66	13	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-14"	20812396	5.7	11.65	14	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-15"	20812396	6.05	10.91	15	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-16"	20812396	5.95	10.93	16	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-17"	20812396	5.81	11.22	17	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-18"	20812396	5.17	11.14	18	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-19"	20812396	5.1	10.59	19	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-20"	20812396	5.81	10.68	20	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-21"	20812396	6.2	10.71	21	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-22"	20812396	4.72	12.2	22	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-23"	20812396	4.58	12.47	23	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-24"	20812396	4.84	12.47	24	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-25"	20812396	4.96	12.61	25	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-26"	20812396	5.86	12.69	26	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-27"	20812396	5.99	12.3	27	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-28"	20812396	5.13	11.33	28	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-29"	20812396	5.07	10.98	29	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-30"	20812396	5.16	10.61	30	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-10-31"	20812396	5.55	11.01	31	10	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-01"	20812396	5.99	11.62	1	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-02"	20812396	4.62	13.27	2	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-03"	20812396	4.36	13.26	3	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-04"	20812396	4.47	11.6	4	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-05"	20812396	4.19	10.73	5	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-06"	20812396	4.13	11.23	6	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-07"	20812396	5.27	11.48	7	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-08"	20812396	5.87	11.53	8	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-09"	20812396	6.29	11.33	9	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-10"	20812396	6.54	10.98	10	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-11"	20812396	6.44	10.51	11	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-12"	20812396	6.17	9.71	12	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-13"	20812396	6.3	9.44	13	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-14"	20812396	6.35	9.38	14	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-15"	20812396	6.71	9.16	15	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-16"	20812396	5.51	9.45	16	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-17"	20812396	5.23	9.65	17	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-18"	20812396	5.03	10.37	18	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-19"	20812396	4.92	9.71	19	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-20"	20812396	4.97	7.13	20	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-21"	20812396	5.05	6.36	21	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-22"	20812396	4.7	7.22	22	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-23"	20812396	4.67	7.18	23	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-24"	20812396	4.74	6.65	24	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-25"	20812396	5.22	6.59	25	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-26"	20812396	5.18	6.18	26	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-27"	20812396	5.63	6.43	27	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-28"	20812396	6.15	6.57	28	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-29"	20812396	6.04	6.36	29	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-11-30"	20812396	6.05	5.91	30	11	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-12-01"	20812396	6.81	5.72	1	12	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-12-02"	20812396	7.28	5.67	2	12	2020	54.37165	12.6856333333333	"BAT"	"Coast"
"2020-04-17"	20812398	6.11	10.14	17	4	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-04-18"	20812398	5.83	10.61	18	4	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-04-19"	20812398	4.3	10.63	19	4	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-04-20"	20812398	4.07	11.05	20	4	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-04-21"	20812398	3.83	11.17	21	4	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-04-22"	20812398	3.7	11.51	22	4	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-04-23"	20812398	3.76	11.79	23	4	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-04-24"	20812398	4.2	12.16	24	4	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-04-25"	20812398	3.81	13.09	25	4	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-04-26"	20812398	3.63	13.01	26	4	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-04-27"	20812398	3.45	13.19	27	4	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-04-28"	20812398	3.56	13.68	28	4	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-04-29"	20812398	3.58	13.53	29	4	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-04-30"	20812398	3.25	13.18	30	4	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-01"	20812398	3.08	13.53	1	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-02"	20812398	3.29	13.59	2	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-03"	20812398	3.24	13.69	3	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-04"	20812398	3.28	13.7	4	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-05"	20812398	4.04	12.99	5	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-06"	20812398	4.88	12.93	6	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-07"	20812398	4.61	12.92	7	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-08"	20812398	4.75	13.93	8	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-09"	20812398	4.55	14.3	9	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-10"	20812398	4.86	14.68	10	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-11"	20812398	4.91	14.52	11	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-12"	20812398	5.63	13.09	12	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-13"	20812398	4.66	12.76	13	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-14"	20812398	4.85	12.94	14	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-15"	20812398	4.65	12.82	15	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-16"	20812398	4	12.34	16	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-17"	20812398	4.33	12.6	17	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-18"	20812398	4.83	12.73	18	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-19"	20812398	5.86	13.1	19	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-20"	20812398	6.61	13.9	20	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-21"	20812398	5.74	14.45	21	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-22"	20812398	4.6	15.33	22	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-23"	20812398	4.29	15	23	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-24"	20812398	4.31	14.79	24	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-25"	20812398	4.48	14.69	25	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-26"	20812398	5	15.1	26	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-27"	20812398	5.17	15.33	27	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-28"	20812398	4.67	16.29	28	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-29"	20812398	4.59	17.31	29	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-30"	20812398	4.58	17.43	30	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-05-31"	20812398	5.21	17.03	31	5	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-01"	20812398	4.88	17.05	1	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-02"	20812398	4.56	18.08	2	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-03"	20812398	4.2	18.48	3	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-04"	20812398	3.94	18.43	4	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-05"	20812398	3.92	18.5	5	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-06"	20812398	3.47	17.75	6	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-07"	20812398	3.66	17.35	7	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-08"	20812398	3.81	17.55	8	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-09"	20812398	3.71	18.42	9	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-10"	20812398	3.62	18.88	10	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-11"	20812398	4.51	17.77	11	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-12"	20812398	4.69	17.49	12	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-13"	20812398	3.99	18.24	13	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-14"	20812398	3.99	18.46	14	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-15"	20812398	3.81	19.06	15	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-16"	20812398	3.75	20.24	16	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-17"	20812398	3.56	21.49	17	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-18"	20812398	3.4	21.48	18	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-19"	20812398	3.79	20.11	19	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-20"	20812398	3.75	19.81	20	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-21"	20812398	4.97	19.17	21	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-22"	20812398	4.93	19.44	22	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-23"	20812398	4.64	19.97	23	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-24"	20812398	4.37	20.75	24	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-25"	20812398	3.95	21.18	25	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-26"	20812398	3.91	21.97	26	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-27"	20812398	3.81	22.94	27	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-28"	20812398	4.16	22.47	28	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-29"	20812398	4.12	22.7	29	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-06-30"	20812398	3.62	22.41	30	6	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-01"	20812398	3.39	21.53	1	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-02"	20812398	3.45	21.34	2	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-03"	20812398	3.62	21.31	3	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-04"	20812398	3.47	21	4	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-05"	20812398	3.14	20.67	5	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-06"	20812398	2.93	20.33	6	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-07"	20812398	2.69	19.12	7	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-08"	20812398	2.8	18.78	8	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-09"	20812398	3.53	18.66	9	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-10"	20812398	3.76	18.32	10	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-11"	20812398	3.65	18.01	11	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-12"	20812398	3.51	18.06	12	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-13"	20812398	3.78	18.45	13	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-14"	20812398	3.72	18.7	14	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-15"	20812398	3.81	18.96	15	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-16"	20812398	3.75	18.9	16	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-17"	20812398	3.72	18.98	17	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-18"	20812398	3.52	19.44	18	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-19"	20812398	3.56	19.36	19	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-20"	20812398	3.24	20.76	20	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-21"	20812398	3.06	20.86	21	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-22"	20812398	3.16	20.08	22	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-23"	20812398	3.14	20.13	23	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-24"	20812398	3.14	20.25	24	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-25"	20812398	3.09	19.75	25	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-26"	20812398	3.26	19.96	26	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-27"	20812398	3.17	20.37	27	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-28"	20812398	2.98	20.97	28	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-29"	20812398	2.94	20.6	29	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-30"	20812398	2.88	19.85	30	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-07-31"	20812398	3.03	19.84	31	7	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-01"	20812398	3.97	20.19	1	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-02"	20812398	3.4	20.39	2	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-03"	20812398	3.36	20.62	3	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-04"	20812398	3.33	20.91	4	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-05"	20812398	3.28	20.98	5	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-06"	20812398	3.1	21.12	6	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-07"	20812398	3.04	22.23	7	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-08"	20812398	2.96	22.5	8	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-09"	20812398	2.94	23.76	9	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-10"	20812398	2.94	24.71	10	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-11"	20812398	2.93	24.3	11	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-12"	20812398	2.89	23.92	12	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-13"	20812398	2.78	23.66	13	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-14"	20812398	2.81	23.47	14	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-15"	20812398	2.79	23.89	15	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-16"	20812398	2.72	24.51	16	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-17"	20812398	2.68	24.66	17	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-18"	20812398	2.8	24.6	18	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-19"	20812398	2.79	24.5	19	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-20"	20812398	2.8	24.4	20	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-21"	20812398	2.84	24.38	21	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-22"	20812398	2.89	24.39	22	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-23"	20812398	2.74	23.85	23	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-24"	20812398	2.75	22.7	24	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-25"	20812398	2.77	21.73	25	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
"2020-08-26"	20812398	2.77	21.24	26	8	2020	53.9916666666667	13.8256666666667	"P"	"Coast"
